Z,A,E0,ThetaDeg,nu,cross,error
6,12,0.1999,145,0.0089955,279.015,8.89015
6,12,0.1999,145,0.0109945,414.982,10.842
6,12,0.1999,145,0.0129935,539.901,12.3667
6,12,0.1999,145,0.0149925,665.67,13.7317
6,12,0.1999,145,0.0169915,758.581,14.6587
6,12,0.1999,145,0.0189905,906.728,16.0263
6,12,0.1999,145,0.0209895,1029.95,17.0806
6,12,0.1999,145,0.0229885,1174.13,18.237
6,12,0.1999,145,0.0249875,1319.16,19.3306
6,12,0.1999,145,0.0269865,1460.79,20.3418
6,12,0.1999,145,0.0289855,1576.93,21.135
6,12,0.1999,145,0.0309845,1759.35,22.324
6,12,0.1999,145,0.0329835,1964.43,23.5893
6,12,0.1999,145,0.0349825,2099.55,24.387
6,12,0.1999,145,0.0369815,2360.15,25.8563
6,12,0.1999,145,0.0389805,2443.15,26.307
6,12,0.1999,145,0.0409795,2607.73,27.1786
6,12,0.1999,145,0.0429785,2712.53,27.7194
6,12,0.1999,145,0.0449775,2876.26,28.5437
6,12,0.1999,145,0.0469765,2971.44,29.0121
6,12,0.1999,145,0.0489755,3039.42,29.3421
6,12,0.1999,145,0.0509745,3219.58,30.1992
6,12,0.1999,145,0.0529735,3246.49,30.3251
6,12,0.1999,145,0.0549725,3275.1,30.4584
6,12,0.1999,145,0.0569715,3302.29,30.5846
6,12,0.1999,145,0.0589705,3424.38,31.1449
6,12,0.1999,145,0.0609695,3403.7,31.0507
6,12,0.1999,145,0.0629685,3393.22,31.0028
6,12,0.1999,145,0.0649675,3355.26,30.8289
6,12,0.1999,145,0.0669665,3375.09,30.9199
6,12,0.1999,145,0.0689655,3335.72,30.739
6,12,0.1999,145,0.0709645,3309.09,30.6161
6,12,0.1999,145,0.0729635,3219.29,30.1978
6,12,0.1999,145,0.0749625,3148.19,29.8625
6,12,0.1999,145,0.0769615,3109.95,29.6806
6,12,0.1999,145,0.0789605,2979.94,29.0535
6,12,0.1999,145,0.0809595,2915.35,28.737
6,12,0.1999,145,0.0829585,2838.02,28.3533
6,12,0.1999,145,0.0849575,2776.27,28.0431
6,12,0.1999,145,0.0869565,2619.06,27.2376
6,12,0.1999,145,0.0889555,2498.67,26.6042
6,12,0.1999,145,0.0909545,2380.27,25.9662
6,12,0.1999,145,0.0929535,2339.19,25.7412
6,12,0.1999,145,0.0949525,2160.45,24.7382
6,12,0.1999,145,0.0969515,2089.64,24.3294
6,12,0.1999,145,0.0989505,1934.69,23.41
6,12,0.1999,145,0.100949,1848.58,22.8831
6,12,0.1999,145,0.102948,1785.41,22.4887
6,12,0.1999,145,0.104947,1658.51,21.6748
6,12,0.1999,145,0.106946,1560.22,21.0227
6,12,0.1999,145,0.108946,1452.01,20.2806
6,12,0.1999,145,0.110945,1345.79,19.5247
6,12,0.1999,145,0.112943,1242.96,18.764
6,12,0.1999,145,0.114942,1154.58,18.0846
6,12,0.1999,145,0.116941,1097.93,17.6353
6,12,0.1999,145,0.11894,1056.01,17.2953
6,12,0.1999,145,0.120939,960.831,16.4975
6,12,0.1999,145,0.122938,916.359,16.1112
6,12,0.1999,145,0.124937,844.693,15.4684
6,12,0.1999,145,0.126936,825.997,15.2962
6,12,0.1999,145,0.128935,761.13,14.6833
6,12,0.1999,145,0.130934,708.443,14.166
6,12,0.1999,145,0.132933,668.786,13.7638
6,12,0.1999,145,0.134932,659.438,13.6673
6,12,0.1999,145,0.136931,663.404,13.7083
6,12,0.1999,145,0.13893,645.558,13.5227
6,12,0.1999,145,0.140929,628.279,13.3405
6,12,0.1999,145,0.142928,614.683,13.1954
6,12,0.1999,145,0.144927,605.052,13.0916
6,12,0.1999,145,0.146926,569.077,12.6964
6,12,0.1999,145,0.148925,585.79,12.8815
6,12,0.1999,145,0.150924,587.206,12.8971
6,12,0.1999,145,0.152923,590.605,12.9343
6,12,0.1999,145,0.154922,596.554,12.9993
6,12,0.1999,145,0.156921,593.721,12.9684
6,12,0.1999,145,0.15892,619.781,13.25
6,12,0.1999,145,0.160919,613.55,13.1832
6,12,0.1999,145,0.162918,606.468,13.1069
6,12,0.1999,145,0.164917,631.395,13.3735
6,12,0.1999,145,0.166916,627.713,13.3345
6,12,0.1999,145,0.168915,631.112,13.3705
6,12,0.1999,145,0.170914,621.481,13.2681
6,12,0.1999,145,0.172913,148.147,6.47802
6,12,0.1999,145,0.174912,0,0
6,12,0.1999,145,0.176911,0,0
6,12,0.1999,145,0.17891,0,0
6,12,0.1999,145,0.180909,0,0
6,12,0.1999,145,0.182908,0,0
6,12,0.1999,145,0.184907,0,0
6,12,0.1999,145,0.186906,0,0
6,12,0.1999,145,0.188905,0,0
6,12,0.1999,145,0.190904,0,0
6,12,0.1999,145,0.192903,0,0
6,12,0.1999,145,0.194902,0,0
6,12,0.1999,145,0.196901,0,0
6,12,0.2,60,0.0009995,30832.5,76.0554
6,12,0.2,60,0.0029985,41967,88.7319
6,12,0.2,60,0.0049975,52800.6,99.5281
6,12,0.2,60,0.0069965,61924.2,107.784
6,12,0.2,60,0.0089955,70121.4,114.697
6,12,0.2,60,0.0109945,77445.4,120.538
6,12,0.2,60,0.0129935,83334.4,125.037
6,12,0.2,60,0.0149925,88219.2,128.649
6,12,0.2,60,0.0169915,91390.2,130.941
6,12,0.2,60,0.0189905,93664,132.56
6,12,0.2,60,0.0209895,94783,133.349
6,12,0.2,60,0.0229885,93999.2,132.797
6,12,0.2,60,0.0249875,93201.3,132.232
6,12,0.2,60,0.0269865,91259.6,130.847
6,12,0.2,60,0.0289855,89160.4,129.334
6,12,0.2,60,0.0309845,86452.3,127.354
6,12,0.2,60,0.0329835,83949.8,125.498
6,12,0.2,60,0.0349825,81264.2,123.474
6,12,0.2,60,0.0369815,77962.7,120.94
6,12,0.2,60,0.0389805,74832.4,118.487
6,12,0.2,60,0.0409795,71354.7,115.701
6,12,0.2,60,0.0429785,67783.4,112.768
6,12,0.2,60,0.0449775,64011.9,109.586
6,12,0.2,60,0.0469765,60099,106.184
6,12,0.2,60,0.0489755,56340.2,102.81
6,12,0.2,60,0.0509745,52707,99.4398
6,12,0.2,60,0.0529735,48703.3,95.5884
6,12,0.2,60,0.0549725,45025,91.9079
6,12,0.2,60,0.0569715,41323.1,88.0486
6,12,0.2,60,0.0589705,37552.8,83.9358
6,12,0.2,60,0.0609695,34133.6,80.0234
6,12,0.2,60,0.0629685,30901.7,76.1407
6,12,0.2,60,0.0649675,27680.8,72.0635
6,12,0.2,60,0.0669665,24628.1,67.9737
6,12,0.2,60,0.0689655,22073.8,64.3524
6,12,0.2,60,0.0709645,19607.5,60.6509
6,12,0.2,60,0.0729635,17246.3,56.8818
6,12,0.2,60,0.0749625,15118.2,53.2569
6,12,0.2,60,0.0769615,13386.4,50.1139
6,12,0.2,60,0.0789605,11763.4,46.9778
6,12,0.2,60,0.0809595,10287.1,43.9312
6,12,0.2,60,0.0829585,9113.44,41.3492
6,12,0.2,60,0.0849575,7987.61,38.711
6,12,0.2,60,0.0869565,7128.36,36.5696
6,12,0.2,60,0.0889555,6300.63,34.381
6,12,0.2,60,0.0909545,5665.96,32.6034
6,12,0.2,60,0.0929535,5201.06,31.2372
6,12,0.2,60,0.0949525,4683.83,29.6433
6,12,0.2,60,0.0969515,3560.05,25.8437
6,12,0.2,60,0.0989505,2437.22,21.3832
6,12,0.2,60,0.100949,1427.51,16.365
6,12,0.2,60,0.102948,538.998,10.0559
6,12,0.2,60,0.104947,8.81759,1.28618
6,12,0.2,60,0.106946,0,0
6,12,0.2,60,0.108946,0,0
6,12,0.2,60,0.110945,0,0
6,12,0.2,60,0.112943,0,0
6,12,0.2,60,0.114942,0,0
6,12,0.2,60,0.116941,0,0
6,12,0.2,60,0.11894,0,0
6,12,0.2,60,0.120939,0,0
6,12,0.2,60,0.122938,0,0
6,12,0.2,60,0.124937,0,0
6,12,0.2,60,0.126936,0,0
6,12,0.2,60,0.128935,0,0
6,12,0.2,60,0.130934,0,0
6,12,0.2,60,0.132933,0,0
6,12,0.2,60,0.134932,0,0
6,12,0.2,60,0.136931,0,0
6,12,0.2,60,0.13893,0,0
6,12,0.2,60,0.140929,0,0
6,12,0.2,60,0.142928,0,0
6,12,0.2,60,0.144927,0,0
6,12,0.2,60,0.146926,0,0
6,12,0.2,60,0.148925,0,0
6,12,0.2,60,0.150924,0,0
6,12,0.2,60,0.152923,0,0
6,12,0.2,60,0.154922,0,0
6,12,0.2,60,0.156921,0,0
6,12,0.2,60,0.15892,0,0
6,12,0.2,60,0.160919,0,0
6,12,0.2,60,0.162918,0,0
6,12,0.2,60,0.164917,0,0
6,12,0.2,60,0.166916,0,0
6,12,0.2,60,0.168915,0,0
6,12,0.2,60,0.170914,0,0
6,12,0.2,60,0.172913,0,0
6,12,0.2,60,0.174912,0,0
6,12,0.2,60,0.176911,0,0
6,12,0.2,60,0.17891,0,0
6,12,0.2,60,0.180909,0,0
6,12,0.2,60,0.182908,0,0
6,12,0.2,60,0.184907,0,0
6,12,0.2,60,0.186906,0,0
6,12,0.2,60,0.188905,0,0
6,12,0.2,60,0.190904,0,0
6,12,0.2,60,0.192903,0,0
6,12,0.2,60,0.194902,0,0
6,12,0.2,60,0.196901,0,0
6,12,0.1999,90,0.0009995,1242.27,14.2069
6,12,0.1999,90,0.0029985,2430.44,19.8716
6,12,0.1999,90,0.0049975,3661.5,24.3905
6,12,0.1999,90,0.0069965,4817.83,27.978
6,12,0.1999,90,0.0089955,5920.53,31.015
6,12,0.1999,90,0.0109945,7092.29,33.9457
6,12,0.1999,90,0.0129935,8141.38,36.3698
6,12,0.1999,90,0.0149925,9247.34,38.7614
6,12,0.1999,90,0.0169915,10128.1,40.5654
6,12,0.1999,90,0.0189905,11040.2,42.3526
6,12,0.1999,90,0.0209895,11850.3,43.879
6,12,0.1999,90,0.0229885,12527.4,45.115
6,12,0.1999,90,0.0249875,13249.9,46.3978
6,12,0.1999,90,0.0269865,13776.8,47.3113
6,12,0.1999,90,0.0289855,14292.5,48.1887
6,12,0.1999,90,0.0309845,14787.7,49.0164
6,12,0.1999,90,0.0329835,15215.3,49.7201
6,12,0.1999,90,0.0349825,15690.2,50.4901
6,12,0.1999,90,0.0369815,15807.7,50.6787
6,12,0.1999,90,0.0389805,16112,51.1642
6,12,0.1999,90,0.0409795,16149.2,51.2232
6,12,0.1999,90,0.0429785,16130,51.1928
6,12,0.1999,90,0.0449775,16046.4,51.0599
6,12,0.1999,90,0.0469765,15840.8,50.7318
6,12,0.1999,90,0.0489755,15677.9,50.4702
6,12,0.1999,90,0.0509745,15331.5,49.9095
6,12,0.1999,90,0.0529735,15034.6,49.424
6,12,0.1999,90,0.0549725,14575.3,48.6632
6,12,0.1999,90,0.0569715,14101.1,47.8649
6,12,0.1999,90,0.0589705,13703.3,47.1851
6,12,0.1999,90,0.0609695,13019.8,45.9932
6,12,0.1999,90,0.0629685,12467.4,45.0069
6,12,0.1999,90,0.0649675,11919.7,44.0072
6,12,0.1999,90,0.0669665,11309.5,42.8659
6,12,0.1999,90,0.0689655,10771.7,41.8343
6,12,0.1999,90,0.0709645,10085.1,40.4791
6,12,0.1999,90,0.0729635,9525.82,39.3407
6,12,0.1999,90,0.0749625,8871.38,37.9653
6,12,0.1999,90,0.0769615,8252.03,36.6161
6,12,0.1999,90,0.0789605,7688.41,35.3435
6,12,0.1999,90,0.0809595,7103.99,33.9737
6,12,0.1999,90,0.0829585,6603.57,32.7552
6,12,0.1999,90,0.0849575,5999.33,31.2207
6,12,0.1999,90,0.0869565,5495.67,29.8814
6,12,0.1999,90,0.0889555,5089.81,28.7569
6,12,0.1999,90,0.0909545,4629.36,27.4253
6,12,0.1999,90,0.0929535,4218.79,26.1809
6,12,0.1999,90,0.0949525,3823.65,24.9247
6,12,0.1999,90,0.0969515,3467.83,23.7367
6,12,0.1999,90,0.0989505,3222.17,22.8805
6,12,0.1999,90,0.100949,2902.1,21.7144
6,12,0.1999,90,0.102948,2603.64,20.5675
6,12,0.1999,90,0.104947,2420.2,19.8298
6,12,0.1999,90,0.106946,2196.8,18.8924
6,12,0.1999,90,0.108946,2018.73,18.1105
6,12,0.1999,90,0.110945,1881.44,17.4838
6,12,0.1999,90,0.112943,1732.94,16.7797
6,12,0.1999,90,0.114942,1608.81,16.1675
6,12,0.1999,90,0.116941,1544.15,15.8393
6,12,0.1999,90,0.11894,1441.63,15.3044
6,12,0.1999,90,0.120939,1368.51,14.9113
6,12,0.1999,90,0.122938,1299.46,14.5303
6,12,0.1999,90,0.124937,1283.22,14.4391
6,12,0.1999,90,0.126936,1250.07,14.2514
6,12,0.1999,90,0.128935,1231.06,14.1427
6,12,0.1999,90,0.130934,1217.58,14.065
6,12,0.1999,90,0.132933,1213.35,14.0406
6,12,0.1999,90,0.134932,1185.57,13.8789
6,12,0.1999,90,0.136931,1185.89,13.8808
6,12,0.1999,90,0.13893,1181.34,13.8541
6,12,0.1999,90,0.140929,1149.99,13.669
6,12,0.1999,90,0.142928,1201.49,13.9718
6,12,0.1999,90,0.144927,1203.12,13.9812
6,12,0.1999,90,0.146926,1207.18,14.0048
6,12,0.1999,90,0.148925,965.417,12.5242
6,12,0.1999,90,0.150924,174.821,5.32953
6,12,0.1999,90,0.152923,0,0
6,12,0.1999,90,0.154922,0,0
6,12,0.1999,90,0.156921,0,0
6,12,0.1999,90,0.15892,0,0
6,12,0.1999,90,0.160919,0,0
6,12,0.1999,90,0.162918,0,0
6,12,0.1999,90,0.164917,0,0
6,12,0.1999,90,0.166916,0,0
6,12,0.1999,90,0.168915,0,0
6,12,0.1999,90,0.170914,0,0
6,12,0.1999,90,0.172913,0,0
6,12,0.1999,90,0.174912,0,0
6,12,0.1999,90,0.176911,0,0
6,12,0.1999,90,0.17891,0,0
6,12,0.1999,90,0.180909,0,0
6,12,0.1999,90,0.182908,0,0
6,12,0.1999,90,0.184907,0,0
6,12,0.1999,90,0.186906,0,0
6,12,0.1999,90,0.188905,0,0
6,12,0.1999,90,0.190904,0,0
6,12,0.1999,90,0.192903,0,0
6,12,0.1999,90,0.194902,0,0
6,12,0.1999,90,0.196901,0,0
6,12,2.015,35.51,0.010075,0,0
6,12,2.015,35.51,0.030225,0,0
6,12,2.015,35.51,0.050375,0,0
6,12,2.015,35.51,0.070525,0,0
6,12,2.015,35.51,0.090675,0,0
6,12,2.015,35.51,0.110825,0,0
6,12,2.015,35.51,0.130975,0,0
6,12,2.015,35.51,0.151125,0,0
6,12,2.015,35.51,0.171275,0,0
6,12,2.015,35.51,0.191425,0,0
6,12,2.015,35.51,0.211575,0,0
6,12,2.015,35.51,0.231725,0,0
6,12,2.015,35.51,0.251875,0.202777,0.202777
6,12,2.015,35.51,0.272025,0.608332,0.351221
6,12,2.015,35.51,0.292175,2.02777,0.641238
6,12,2.015,35.51,0.312325,3.64999,0.860312
6,12,2.015,35.51,0.332475,5.88054,1.09199
6,12,2.015,35.51,0.352625,9.93609,1.41944
6,12,2.015,35.51,0.372775,14.8028,1.73253
6,12,2.015,35.51,0.392925,25.1444,2.25803
6,12,2.015,35.51,0.413075,37.7166,2.76552
6,12,2.015,35.51,0.433225,57.7916,3.42328
6,12,2.015,35.51,0.453375,81.111,4.05555
6,12,2.015,35.51,0.473525,114.772,4.82423
6,12,2.015,35.51,0.493675,144.175,5.40697
6,12,2.015,35.51,0.513825,177.633,6.00166
6,12,2.015,35.51,0.533975,209.266,6.51417
6,12,2.015,35.51,0.554125,239.48,6.96858
6,12,2.015,35.51,0.574275,255.297,7.19503
6,12,2.015,35.51,0.594425,265.638,7.33931
6,12,2.015,35.51,0.614575,279.427,7.52739
6,12,2.015,35.51,0.634725,294.027,7.72153
6,12,2.015,35.51,0.654875,292.608,7.70287
6,12,2.015,35.51,0.675025,285.105,7.60348
6,12,2.015,35.51,0.695175,315.116,7.99365
6,12,2.015,35.51,0.715325,321.402,8.07299
6,12,2.015,35.51,0.735475,320.388,8.06024
6,12,2.015,35.51,0.755625,359.727,8.54076
6,12,2.015,35.51,0.775775,345.938,8.37547
6,12,2.015,35.51,0.795925,358.713,8.52871
6,12,2.015,35.51,0.816075,388.724,8.87832
6,12,2.015,35.51,0.836225,375.544,8.7265
6,12,2.015,35.51,0.856375,400.891,9.01619
6,12,2.015,35.51,0.876525,407.38,9.08886
6,12,2.015,35.51,0.896675,418.127,9.20797
6,12,2.015,35.51,0.916825,391.36,8.90837
6,12,2.015,35.51,0.936975,424.819,9.28136
6,12,2.015,35.51,0.957125,443.88,9.4873
6,12,2.015,35.51,0.977275,462.738,9.68673
6,12,2.015,35.51,0.997425,481.596,9.88215
6,12,2.015,35.51,1.01758,504.916,10.1186
6,12,2.015,35.51,1.03773,520.732,10.2758
6,12,2.015,35.51,1.05788,540.199,10.4661
6,12,2.015,35.51,1.07803,583.593,10.8784
6,12,2.015,35.51,1.09818,594.543,10.98
6,12,2.015,35.51,1.11833,608.332,11.1066
6,12,2.015,35.51,1.13848,677.885,11.7243
6,12,2.015,35.51,1.15863,698.163,11.8984
6,12,2.015,35.51,1.17878,752.71,12.3545
6,12,2.015,35.51,1.19893,736.69,12.2223
6,12,2.015,35.51,1.21908,765.89,12.4622
6,12,2.015,35.51,1.23923,777.651,12.5575
6,12,2.015,35.51,1.25938,767.715,12.477
6,12,2.015,35.51,1.27953,826.318,12.9444
6,12,2.015,35.51,1.29968,805.026,12.7766
6,12,2.015,35.51,1.31983,835.037,13.0126
6,12,2.015,35.51,1.33998,816.787,12.8696
6,12,2.015,35.51,1.36013,806.243,12.7862
6,12,2.015,35.51,1.38028,806.446,12.7878
6,12,2.015,35.51,1.40043,794.279,12.691
6,12,2.015,35.51,1.42058,788.399,12.6439
6,12,2.015,35.51,1.44073,758.996,12.4059
6,12,2.015,35.51,1.46088,727.971,12.1497
6,12,2.015,35.51,1.48103,751.899,12.3478
6,12,2.015,35.51,1.50118,721.279,12.0938
6,12,2.015,35.51,1.52133,720.063,12.0836
6,12,2.015,35.51,1.54148,691.471,11.8412
6,12,2.015,35.51,1.56163,673.627,11.6874
6,12,2.015,35.51,1.58178,655.782,11.5316
6,12,2.015,35.51,1.60193,658.621,11.5565
6,12,2.015,35.51,1.62208,675.046,11.6997
6,12,2.015,35.51,1.64223,634.085,11.3392
6,12,2.015,35.51,1.66238,614.01,11.1583
6,12,2.015,35.51,1.68253,617.457,11.1896
6,12,2.015,35.51,1.70268,577.307,10.8197
6,12,2.015,35.51,1.72283,568.791,10.7395
6,12,2.015,35.51,1.74298,571.427,10.7644
6,12,2.015,35.51,1.76313,519.921,10.2678
6,12,2.015,35.51,1.78328,529.655,10.3635
6,12,2.015,35.51,1.80343,508.363,10.1531
6,12,2.015,35.51,1.82358,434.958,9.39146
6,12,2.015,35.51,1.84373,369.663,8.65791
6,12,2.015,35.51,1.86388,348.169,8.40243
6,12,2.015,35.51,1.88403,287.538,7.63585
6,12,2.015,35.51,1.90418,258.947,7.24628
6,12,2.015,35.51,1.92433,234.613,6.89741
6,12,2.015,35.51,1.94448,186.758,6.15388
6,12,2.015,35.51,1.96463,131.603,5.16585
6,12,2.015,35.51,1.98478,67.7277,3.70589
6,12,2.02,15.02,0.0101,434.19,13.1754
6,12,2.02,15.02,0.0303,4626.56,43.0085
6,12,2.02,15.02,0.0505,14492.6,76.1198
6,12,2.02,15.02,0.0707,29042.7,107.757
6,12,2.02,15.02,0.0909,46123.7,135.796
6,12,2.02,15.02,0.1111,60575.1,155.622
6,12,2.02,15.02,0.1313,69689.1,166.92
6,12,2.02,15.02,0.1515,72068.7,169.746
6,12,2.02,15.02,0.1717,68783.5,165.832
6,12,2.02,15.02,0.1919,61400.3,156.679
6,12,2.02,15.02,0.2121,52262.7,144.551
6,12,2.02,15.02,0.2323,43331.4,131.621
6,12,2.02,15.02,0.2525,35967.8,119.917
6,12,2.02,15.02,0.2727,30049.5,109.608
6,12,2.02,15.02,0.2929,26212.5,102.372
6,12,2.02,15.02,0.3131,23776.1,97.4979
6,12,2.02,15.02,0.3333,22425.1,94.6875
6,12,2.02,15.02,0.3535,22305.6,94.4348
6,12,2.02,15.02,0.3737,23465.8,96.8597
6,12,2.02,15.02,0.3939,25033.9,100.044
6,12,2.02,15.02,0.4141,26717.9,103.354
6,12,2.02,15.02,0.4343,27682.2,105.202
6,12,2.02,15.02,0.4545,28326.3,106.419
6,12,2.02,15.02,0.4747,27991.3,105.788
6,12,2.02,15.02,0.4949,26747.9,103.412
6,12,2.02,15.02,0.5151,25386.1,100.745
6,12,2.02,15.02,0.5353,24091.1,98.1417
6,12,2.02,15.02,0.5555,22334.8,94.4965
6,12,2.02,15.02,0.5757,20917.1,91.4483
6,12,2.02,15.02,0.5959,19668.1,88.676
6,12,2.02,15.02,0.6161,18323.5,85.5913
6,12,2.02,15.02,0.6363,17414,83.4399
6,12,2.02,15.02,0.6565,16654.3,81.5997
6,12,2.02,15.02,0.6767,16195.4,80.4675
6,12,2.02,15.02,0.6969,15928.7,79.8022
6,12,2.02,15.02,0.7171,16038.2,80.0762
6,12,2.02,15.02,0.7373,16288.5,80.6985
6,12,2.02,15.02,0.7575,16617.6,81.5096
6,12,2.02,15.02,0.7777,17110.5,82.7097
6,12,2.02,15.02,0.7979,17487.5,83.616
6,12,2.02,15.02,0.8181,17804.2,84.3696
6,12,2.02,15.02,0.8383,18319.1,85.581
6,12,2.02,15.02,0.8585,18343.5,85.638
6,12,2.02,15.02,0.8787,18371.1,85.7023
6,12,2.02,15.02,0.8989,18433.1,85.8468
6,12,2.02,15.02,0.9191,18258,85.438
6,12,2.02,15.02,0.9393,18258.4,85.4389
6,12,2.02,15.02,0.9595,18055.7,84.9634
6,12,2.02,15.02,0.9797,17822.2,84.4122
6,12,2.02,15.02,0.9999,17683,84.0821
6,12,2.02,15.02,1.0201,17264.8,83.0819
6,12,2.02,15.02,1.0403,16849,82.0753
6,12,2.02,15.02,1.0605,16397.7,80.9685
6,12,2.02,15.02,1.0807,15674.4,79.1627
6,12,2.02,15.02,1.1009,15026.7,77.5099
6,12,2.02,15.02,1.1211,14418.6,75.9254
6,12,2.02,15.02,1.1413,13589.8,73.7109
6,12,2.02,15.02,1.1615,12711.4,71.289
6,12,2.02,15.02,1.1817,12101.3,69.5571
6,12,2.02,15.02,1.2019,11280.1,67.1556
6,12,2.02,15.02,1.2221,10503.3,64.802
6,12,2.02,15.02,1.2423,9751.28,62.439
6,12,2.02,15.02,1.2625,9047.62,60.144
6,12,2.02,15.02,1.2827,8497.89,58.2882
6,12,2.02,15.02,1.3029,7828.21,55.9443
6,12,2.02,15.02,1.3231,7325.65,54.1188
6,12,2.02,15.02,1.3433,6731.14,51.8763
6,12,2.02,15.02,1.3635,6260.57,50.0302
6,12,2.02,15.02,1.3837,5885.95,48.5102
6,12,2.02,15.02,1.4039,5440.17,46.637
6,12,2.02,15.02,1.4241,5098.73,45.1498
6,12,2.02,15.02,1.4443,4680.53,43.2586
6,12,2.02,15.02,1.4645,4552.2,42.6614
6,12,2.02,15.02,1.4847,4259.54,41.2673
6,12,2.02,15.02,1.5049,4001.66,39.9986
6,12,2.02,15.02,1.5251,3780.57,38.878
6,12,2.02,15.02,1.5453,3582.67,37.8467
6,12,2.02,15.02,1.5655,3365.97,36.6843
6,12,2.02,15.02,1.5857,3190.86,35.7173
6,12,2.02,15.02,1.6059,2980.16,34.5179
6,12,2.02,15.02,1.6261,2807.84,33.5051
6,12,2.02,15.02,1.6463,2684.7,32.7622
6,12,2.02,15.02,1.6665,2506.39,31.6555
6,12,2.02,15.02,1.6867,2284.49,30.2218
6,12,2.02,15.02,1.7069,2184.54,29.5532
6,12,2.02,15.02,1.7271,2059.8,28.6971
6,12,2.02,15.02,1.7473,1838.71,27.1132
6,12,2.02,15.02,1.7675,1704.77,26.1071
6,12,2.02,15.02,1.7877,1652.4,25.7029
6,12,2.02,15.02,1.8079,1410.52,23.7473
6,12,2.02,15.02,1.8281,1274.18,22.5705
6,12,2.02,15.02,1.8483,1055.49,20.5424
6,12,2.02,15.02,1.8685,610.904,15.6283
6,12,2.02,15.02,1.8887,211.098,9.18685
6,12,2.02,15.02,1.9089,1.99903,0.893995
6,12,2.02,15.02,1.9291,0,0
6,12,2.02,15.02,1.9493,0,0
6,12,2.02,15.02,1.9695,0,0
6,12,2.02,15.02,1.9897,0,0
6,12,2.02,20.01,0.0101,0.302797,0.302797
6,12,2.02,20.01,0.0303,28.4629,2.93573
6,12,2.02,20.01,0.0505,115.366,5.91036
6,12,2.02,20.01,0.0707,328.535,9.97393
6,12,2.02,20.01,0.0909,799.384,15.558
6,12,2.02,20.01,0.1111,1733.51,22.9108
6,12,2.02,20.01,0.1313,3216.31,31.2072
6,12,2.02,20.01,0.1515,5124.23,39.3904
6,12,2.02,20.01,0.1717,7422.16,47.4068
6,12,2.02,20.01,0.1919,9497.23,53.6259
6,12,2.02,20.01,0.2121,11016.7,57.7565
6,12,2.02,20.01,0.2323,11963.5,60.1873
6,12,2.02,20.01,0.2525,12373.8,61.2107
6,12,2.02,20.01,0.2727,12183.6,60.7385
6,12,2.02,20.01,0.2929,11447.2,58.8744
6,12,2.02,20.01,0.3131,10415,56.1572
6,12,2.02,20.01,0.3333,9407.3,53.3714
6,12,2.02,20.01,0.3535,8494.97,50.7174
6,12,2.02,20.01,0.3737,7534.8,47.7652
6,12,2.02,20.01,0.3939,7036.4,46.1584
6,12,2.02,20.01,0.4141,6669.41,44.9386
6,12,2.02,20.01,0.4343,6690.91,45.011
6,12,2.02,20.01,0.4545,6859.56,45.5747
6,12,2.02,20.01,0.4747,7202.03,46.6985
6,12,2.02,20.01,0.4949,7571.44,47.8812
6,12,2.02,20.01,0.5151,7812.47,48.6373
6,12,2.02,20.01,0.5353,7971.74,49.1306
6,12,2.02,20.01,0.5555,7896.34,48.8977
6,12,2.02,20.01,0.5757,7759.48,48.4721
6,12,2.02,20.01,0.5959,7384.61,47.2868
6,12,2.02,20.01,0.6161,7148.13,46.5235
6,12,2.02,20.01,0.6363,6843.21,45.5204
6,12,2.02,20.01,0.6565,6478.04,44.2892
6,12,2.02,20.01,0.6767,6151.93,43.16
6,12,2.02,20.01,0.6969,5934.82,42.3916
6,12,2.02,20.01,0.7171,5910.9,42.3061
6,12,2.02,20.01,0.7373,5785.85,41.8561
6,12,2.02,20.01,0.7575,5663.82,41.4124
6,12,2.02,20.01,0.7777,5762.53,41.7717
6,12,2.02,20.01,0.7979,5811.58,41.9491
6,12,2.02,20.01,0.8181,6009.92,42.6589
6,12,2.02,20.01,0.8383,6174.03,43.2375
6,12,2.02,20.01,0.8585,6426.87,44.1139
6,12,2.02,20.01,0.8787,6640.34,44.8405
6,12,2.02,20.01,0.8989,6636.1,44.8262
6,12,2.02,20.01,0.9191,6900.14,45.7093
6,12,2.02,20.01,0.9393,6943.44,45.8525
6,12,2.02,20.01,0.9595,7048.21,46.1971
6,12,2.02,20.01,0.9797,7055.17,46.22
6,12,2.02,20.01,0.9999,7020.35,46.1058
6,12,2.02,20.01,1.0201,7105.13,46.3833
6,12,2.02,20.01,1.0403,7163.57,46.5737
6,12,2.02,20.01,1.0605,7022.77,46.1137
6,12,2.02,20.01,1.0807,6895.6,45.6943
6,12,2.02,20.01,1.1009,6710.59,45.0771
6,12,2.02,20.01,1.1211,6689.39,45.0059
6,12,2.02,20.01,1.1413,6468.65,44.2571
6,12,2.02,20.01,1.1615,6312.11,43.7183
6,12,2.02,20.01,1.1817,5980.24,42.5535
6,12,2.02,20.01,1.2019,5711.96,41.588
6,12,2.02,20.01,1.2221,5477.6,40.7259
6,12,2.02,20.01,1.2423,5210.23,39.7195
6,12,2.02,20.01,1.2625,4951.03,38.719
6,12,2.02,20.01,1.2827,4718.79,37.7999
6,12,2.02,20.01,1.3029,4369.97,36.376
