Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ratio
26,56,0.28,60.0,0.135,24700.0,2230.0,Meziani:1984is,0.145,60.0,0.135,0.1326,1.0931,0.0406,20461.22,15722.616,2359.916,2378.74,0.0,20461.22,29925.948,27566.084,0.8253706783156879
26,56,0.28,60.0,0.145,20500.0,2650.0,Meziani:1984is,0.135,60.0,0.145,0.1426,1.1147,0.0378,16366.116,10799.308,3464.1359999999995,2102.62,0.0,16366.116,23446.54,19982.352,0.8743294319758906
26,56,0.28,60.0,0.155,19800.0,3560.0,Meziani:1984is,0.125,60.0,0.155,0.1526,1.1362,0.035,13856.232,7193.003999999999,4811.976,1851.252,0.0,13856.232,19115.98,14304.004,1.0357826279374638
26,56,0.34,60.0,0.015,32900.0,920.0,Meziani:1984is,0.325,60.0,0.015,0.0114,0.798,0.1105,237730.116,0.0,0.0,0.0,237730.116,0.0,186173.51831360286,0.0,0.1383922262503754
26,56,0.34,60.0,0.025,42800.0,1180.0,Meziani:1984is,0.315,60.0,0.025,0.0214,0.8202,0.1071,76669.84,9663.211999999998,0.0,1861.704,65144.92399999999,11524.916,75064.4806572418,24047.554802747763,0.4465221309304711
26,56,0.34,60.0,0.035,52400.0,1490.0,Meziani:1984is,0.305,60.0,0.035,0.0314,0.8423,0.1037,46841.236,32426.524,0.0,6309.679999999999,8104.98,38736.256,45333.00796337058,38985.71655211187,0.9052123161667536
26,56,0.34,60.0,0.045,60900.0,1780.0,Meziani:1984is,0.295,60.0,0.045,0.0414,0.8645,0.1003,65200.876,46779.772,0.0,9528.428,8892.676,56308.2,57581.92106186343,50617.8022282911,0.8282564882675634
26,56,0.34,60.0,0.055,68100.0,2020.0,Meziani:1984is,0.285,60.0,0.055,0.0514,0.8867,0.0969,72436.364,57354.17999999999,18.512,11764.687999999998,3298.932,69137.38,60634.70165958848,58036.67195807893,0.8795480512728209
26,56,0.34,60.0,0.065,69800.0,2150.0,Meziani:1984is,0.275,60.0,0.065,0.0614,0.9088,0.0935,76572.07999999999,63564.01999999999,35.256,12653.264,319.488,76252.59199999999,66194.232,65839.436,1.054472540749472
26,56,0.34,60.0,0.075,71900.0,2270.0,Meziani:1984is,0.265,60.0,0.075,0.0714,0.931,0.0901,77209.13199999998,64900.16000000001,61.36000000000001,12239.863999999998,7.695999999999999,77201.436,74797.94399999994,74728.83599999998,0.96125636822317
26,56,0.34,60.0,0.085,71700.0,2340.0,Meziani:1984is,0.255,60.0,0.085,0.0814,0.9532,0.0867,72552.584,61555.416000000005,124.436,10872.732,0.052,72552.584,77629.18799999998,77504.752,0.9236216666339472
26,56,0.34,60.0,0.095,68600.0,2320.0,Meziani:1984is,0.245,60.0,0.095,0.0914,0.9753,0.0833,64054.38,54789.17600000001,230.152,9035.051999999998,0.0,64054.38,74578.712,74348.56,0.9198335310483776
26,56,0.34,60.0,0.105,61600.0,2190.0,Meziani:1984is,0.235,60.0,0.105,0.1014,0.9975,0.0799,53971.16399999999,46396.376,397.176,7177.56,0.0,53971.16399999999,67076.46399999998,66679.23599999999,0.9183549091079104
26,56,0.34,60.0,0.115,50600.0,1950.0,Meziani:1984is,0.225,60.0,0.115,0.1114,1.0197,0.0765,44069.532,37899.94,563.2639999999999,5606.328,0.0,44069.532,57261.516,56698.252,0.8836650430282006
26,56,0.34,60.0,0.125,41700.0,1750.0,Meziani:1984is,0.215,60.0,0.125,0.1214,1.0418,0.0731,35527.492,30190.524,887.5880000000001,4449.379999999999,0.0,35527.492,47318.648,46431.05999999999,0.8812593293028999
26,56,0.34,60.0,0.135,32600.0,1500.0,Meziani:1984is,0.205,60.0,0.135,0.1314,1.064,0.0697,28642.016,23614.864,1337.388,3689.7640000000006,0.0,28642.016,38481.14399999999,37143.756,0.8471681611128818
26,56,0.34,60.0,0.145,26300.0,1320.0,Meziani:1984is,0.195,60.0,0.145,0.1414,1.0862,0.0663,23368.072,18200.936,1937.0,3230.188,0.0,23368.072,31280.704000000005,29343.756,0.8407739160857759
26,56,0.34,60.0,0.155,23200.0,1220.0,Meziani:1984is,0.185,60.0,0.155,0.1514,1.1083,0.0629,19499.064,13835.899999999998,2708.628,2954.536,0.0,19499.064,25760.644,23052.016,0.9005986030473462
26,56,0.34,60.0,0.165,20000.0,1160.0,Meziani:1984is,0.175,60.0,0.165,0.1614,1.1305,0.0595,16803.124,10365.264,3671.564,2766.244,0.0,16803.124,21740.16,18068.544,0.9199564308634344
26,56,0.34,60.0,0.175,18200.0,1160.0,Meziani:1984is,0.165,60.0,0.175,0.1714,1.1527,0.0561,15193.308,7636.98,4954.456,2601.8719999999994,0.0,15193.308,19094.348,14139.892,0.953161637150428
26,56,0.34,60.0,0.185,19500.0,1330.0,Meziani:1984is,0.155,60.0,0.185,0.1814,1.1748,0.0527,14268.903999999997,5516.732,6324.292,2427.88,0.0,14268.903999999997,17361.395999999993,11037.104,1.123181569039725
26,56,0.4,60.0,0.015,12200.0,326.0,Meziani:1984is,0.385,60.0,0.015,0.0101,0.7545,0.154,13.884,0.0,0.0,0.0,13.884,0.0,12.090648935960518,0.0,878.7093056755979
26,56,0.4,60.0,0.025,19100.0,499.0,Meziani:1984is,0.375,60.0,0.025,0.0201,0.7773,0.15,4949.411999999999,2628.1839999999997,0.0,618.332,1702.896,3246.516,12729.687279721844,11246.74881022808,1.3066240228367785
26,56,0.4,60.0,0.035,24400.0,654.0,Meziani:1984is,0.365,60.0,0.035,0.0301,0.8,0.146,20016.412,14210.091999999995,0.0,3505.372,2300.9479999999994,17715.463999999996,22713.16705112413,20709.425010797095,0.9355072067027708
26,56,0.4,60.0,0.045,31700.0,861.0,Meziani:1984is,0.355,60.0,0.045,0.0401,0.8228,0.142,32030.804,21813.896,4.367999999999999,5910.215999999999,4302.324,27728.48,32790.70029758254,29040.28967763802,0.8418671753491943
26,56,0.4,60.0,0.055,36800.0,1120.0,Meziani:1984is,0.345,60.0,0.055,0.0501,0.8456,0.138,39043.992,28595.736,16.951999999999998,8239.816,2191.436,36852.50399999999,38128.518027827035,36205.335030410395,0.8404906748016419
26,56,0.4,60.0,0.065,41100.0,1270.0,Meziani:1984is,0.335,60.0,0.065,0.0601,0.8683,0.134,44658.068,34256.144,23.036,10096.944,281.89199999999994,44376.176,41938.612075852434,41673.02534922544,0.8534199173175223
26,56,0.4,60.0,0.075,43300.0,1360.0,Meziani:1984is,0.325,60.0,0.075,0.0701,0.8911,0.13,49744.812,38492.948,43.524,11199.344,9.048,49735.764,45002.48213954939,44956.74597690774,0.8378888946167209
26,56,0.4,60.0,0.085,47500.0,1500.0,Meziani:1984is,0.315,60.0,0.085,0.0801,0.9139,0.126,52426.24399999999,40898.364,97.448,11430.328,0.052,52426.14,48450.324,48352.772,0.9803856007237434
26,56,0.4,60.0,0.095,48700.0,1560.0,Meziani:1984is,0.305,60.0,0.095,0.0901,0.9366,0.122,52140.24399999999,41137.25199999999,150.64399999999998,10852.347999999998,0.0,52140.24399999999,51996.36,51845.716,0.936604023820129
26,56,0.4,60.0,0.105,50200.0,1640.0,Meziani:1984is,0.295,60.0,0.105,0.1001,0.9594,0.118,49136.35999999999,39235.56,226.87599999999995,9673.924,0.0,49136.35999999999,52628.15999999999,52401.28399999999,0.9538619628731084
26,56,0.4,60.0,0.115,48700.0,1640.0,Meziani:1984is,0.285,60.0,0.115,0.1101,0.9822,0.114,44191.31599999999,35674.340000000004,335.348,8181.628,0.0,44191.31599999999,50419.30399999999,50083.95599999999,0.9658998862816514
26,56,0.4,60.0,0.125,41000.0,1450.0,Meziani:1984is,0.275,60.0,0.125,0.1201,1.0049,0.11,38408.76,31186.844,562.016,6659.951999999998,0.0,38408.76,46081.35999999999,45519.39599999999,0.8897306850318657
26,56,0.4,60.0,0.135,37100.0,1370.0,Meziani:1984is,0.265,60.0,0.135,0.1301,1.0277,0.106,32560.112000000005,26460.824,773.708,5325.58,0.0,32560.112000000005,40464.58,39690.872,0.9168512313732158
26,56,0.4,60.0,0.145,32000.0,1240.0,Meziani:1984is,0.255,60.0,0.145,0.1401,1.0505,0.102,27327.195999999996,21967.4,1064.856,4294.94,0.0,27327.195999999996,34632.936,33568.08,0.9239759516779056
26,56,0.4,60.0,0.155,26000.0,1090.0,Meziani:1984is,0.245,60.0,0.155,0.1501,1.0732,0.098,23092.524,17949.62,1555.8399999999997,3587.064,0.0,23092.524,29397.992,27842.151999999995,0.8844141463811542
26,56,0.4,60.0,0.165,24200.0,1050.0,Meziani:1984is,0.235,60.0,0.165,0.1601,1.096,0.094,19701.188,14487.98,2060.5,3152.656,0.0,19701.188,24925.992,22865.44,0.9708740980098204
26,56,0.4,60.0,0.175,20700.0,1820.0,Meziani:1984is,0.225,60.0,0.175,0.1701,1.1188,0.09,17302.271999999997,11572.235999999995,2819.128,2910.908,0.0,17302.271999999997,21545.524000000005,18726.396,0.960756396549
26,56,0.4,60.0,0.185,17200.0,823.0,Meziani:1984is,0.215,60.0,0.185,0.1801,1.1415,0.086,15557.723999999998,9151.012,3626.116,2780.5959999999995,0.0,15557.723999999998,18986.656,15360.539999999995,0.9058993853367334
26,56,0.4,60.0,0.195,16000.0,788.0,Meziani:1984is,0.205,60.0,0.195,0.1901,1.1643,0.082,14573.728,7160.192000000001,4715.62,2697.916,0.0,14573.728,17357.028,12641.407999999998,0.9218167995119902
26,56,0.4,60.0,0.205,17100.0,825.0,Meziani:1984is,0.195,60.0,0.205,0.2001,1.187,0.078,14143.947999999997,5536.544,5986.447999999999,2621.008,0.0,14143.947999999997,16423.159999999996,10436.764,1.041212531571269
26,56,0.4,60.0,0.215,18400.0,883.0,Meziani:1984is,0.185,60.0,0.215,0.2101,1.2098,0.074,14119.404,4222.816,7369.439999999999,2527.148,0.0,14119.404,16003.208,8633.768,1.1497694712210202
26,56,0.4,60.0,0.225,18000.0,918.0,Meziani:1984is,0.175,60.0,0.225,0.2201,1.2326,0.07,14591.252,3169.244,9015.292,2406.768,0.0,14591.252,16160.559999999996,7145.32,1.1138227883192169
26,56,0.4,60.0,0.235,20100.0,1040.0,Meziani:1984is,0.165,60.0,0.235,0.2301,1.2553,0.066,15377.804,2333.24,10786.568,2258.048,0.0,15377.804,16693.04,5906.523999999999,1.20409464064065
26,56,0.4,60.0,0.245,23600.0,1250.0,Meziani:1984is,0.155,60.0,0.245,0.2401,1.2781,0.062,16492.06,1678.456,12730.12,2083.536,0.0,16492.06,17599.036000000004,4868.968,1.3409825401800417
26,56,0.48,60.0,0.015,2060.0,124.0,Meziani:1984is,0.465,60.0,0.015,0.0081,0.6853,0.2232,4690.036,0.0,0.0,0.0,4690.036,0.0,4321.496859111419,0.0,0.4392290379007751
26,56,0.48,60.0,0.025,4220.0,194.0,Meziani:1984is,0.455,60.0,0.025,0.0181,0.7089,0.2184,1089.036,0.0,0.0,0.0,1089.036,0.0,3460.484379670307,2457.0239257507073,1.12365653813669
26,56,0.48,60.0,0.035,7420.0,287.0,Meziani:1984is,0.445,60.0,0.035,0.0281,0.7324,0.2136,5237.804,3780.92,0.0,1161.16,295.724,4942.08,6791.840844366003,6519.354591133859,1.0066405717935512
26,56,0.48,60.0,0.045,10700.0,320.0,Meziani:1984is,0.435,60.0,0.045,0.0381,0.756,0.2088,9555.78,6464.224,0.0,2168.972,922.584,8633.195999999998,11108.115090218706,10258.026976126095,0.8875675837092363
26,56,0.48,60.0,0.055,13800.0,435.0,Meziani:1984is,0.425,60.0,0.055,0.0481,0.7796,0.204,13618.331999999997,9478.612,4.524,3398.0959999999995,737.1519999999999,12881.231999999998,15010.892524854004,14327.544723975368,0.8470920312702185
26,56,0.48,60.0,0.065,16800.0,520.0,Meziani:1984is,0.415,60.0,0.065,0.0581,0.8031,0.1992,17495.503999999997,12594.972,14.092,4739.383999999999,147.05599999999998,17348.447999999997,18540.612465614595,18392.127341864572,0.834916859177953
26,56,0.48,60.0,0.075,20000.0,615.0,Meziani:1984is,0.405,60.0,0.075,0.0681,0.8267,0.1944,21675.316,15591.575999999995,20.54,6055.867999999999,7.332,21667.984,22171.670269147475,22145.988427801873,0.8311695220110312
26,56,0.48,60.0,0.085,22500.0,692.0,Meziani:1984is,0.395,60.0,0.085,0.0781,0.8503,0.1896,25543.96,18304.78,39.52,7199.5560000000005,0.104,25543.856,25359.14134287145,25322.630963943564,0.8175343309916729
26,56,0.48,60.0,0.095,25300.0,778.0,Meziani:1984is,0.385,60.0,0.095,0.0881,0.8738,0.1848,28677.791999999998,20588.412,54.132,8035.248,0.0,28677.791999999998,27717.558497187,27667.68014487213,0.8410534057609966
26,56,0.48,60.0,0.105,28100.0,864.0,Meziani:1984is,0.375,60.0,0.105,0.0981,0.8974,0.18,30824.976,22268.168,90.948,8465.86,0.0,30824.976,29033.177899551723,28949.37651799677,0.8918047271363166
26,56,0.48,60.0,0.115,30200.0,936.0,Meziani:1984is,0.365,60.0,0.115,0.1081,0.921,0.1752,31757.336,23158.46,146.328,8452.548,0.0,31757.336,30368.207999999995,30221.88,0.9944610495291656
26,56,0.48,60.0,0.125,31100.0,978.0,Meziani:1984is,0.355,60.0,0.125,0.1181,0.9445,0.1704,31388.552,23138.18,227.084,8023.287999999999,0.0,31388.552,31713.552,31486.468,0.9806533181776677
26,56,0.48,60.0,0.135,29400.0,946.0,Meziani:1984is,0.345,60.0,0.135,0.1281,0.9681,0.1656,29835.363999999998,22227.348,341.224,7266.792,0.0,29835.363999999998,31774.599999999995,31433.376,0.9252673519100164
26,56,0.48,60.0,0.145,28000.0,927.0,Meziani:1984is,0.335,60.0,0.145,0.1381,0.9917,0.1608,27342.9,20599.436,430.9239999999999,6312.488,0.0,27342.9,30538.247999999992,30107.272,0.9168829855596172
26,56,0.48,60.0,0.155,26400.0,898.0,Meziani:1984is,0.325,60.0,0.155,0.1481,1.0152,0.156,24437.712,18518.344,617.3439999999999,5302.024,0.0,24437.712,28376.608,27759.264000000003,0.9303437535592696
26,56,0.48,60.0,0.165,24000.0,848.0,Meziani:1984is,0.315,60.0,0.165,0.1581,1.0388,0.1512,21473.192,16249.272,863.512,4360.355999999999,0.0,21473.192,25640.316000000003,24776.752,0.9360259054529592
26,56,0.48,60.0,0.175,21900.0,802.0,Meziani:1984is,0.305,60.0,0.175,0.1681,1.0624,0.1464,18754.372,13997.932,1182.0120000000002,3574.479999999999,0.0,18754.372,22747.608,21565.648,0.9627385877231576
26,56,0.48,60.0,0.185,20300.0,768.0,Meziani:1984is,0.295,60.0,0.185,0.1781,1.0859,0.1416,16463.979999999996,11893.284,1586.2600000000002,2984.384,0.0,16463.979999999996,20039.291999999998,18452.98,1.0130098408666337
26,56,0.48,60.0,0.195,17900.0,708.0,Meziani:1984is,0.285,60.0,0.195,0.1881,1.1095,0.1368,14677.52,9999.496,2090.504,2587.52,0.0,14677.52,17735.224,15644.72,1.0092908891367824
26,56,0.48,60.0,0.205,15400.0,634.0,Meziani:1984is,0.275,60.0,0.205,0.1981,1.133,0.132,13396.915999999996,8336.483999999999,2709.044,2351.336,0.0,13396.915999999996,15940.6,13231.504,0.9660865964894672
26,56,0.48,60.0,0.215,14400.0,607.0,Meziani:1984is,0.265,60.0,0.215,0.2081,1.1566,0.1272,12583.948,6898.84,3455.3479999999995,2229.708,0.0,12583.948,14674.503999999995,11219.104,0.9812938140873452
26,56,0.48,60.0,0.225,13900.0,596.0,Meziani:1984is,0.255,60.0,0.225,0.2181,1.1802,0.1224,12264.252,5668.831999999999,4418.908,2176.512,0.0,12264.252,13983.371999999998,9564.464,0.99403777572391
26,56,0.48,60.0,0.235,13700.0,593.0,Meziani:1984is,0.245,60.0,0.235,0.2281,1.2037,0.1176,12212.979999999998,4624.099999999999,5434.78,2154.1,0.0,12212.979999999998,13639.859999999995,8205.079999999998,1.0044091361641545
26,56,0.48,60.0,0.245,14500.0,619.0,Meziani:1984is,0.235,60.0,0.245,0.2381,1.2273,0.1128,12472.875999999998,3741.763999999999,6594.899999999999,2136.212,0.0,12472.875999999998,13673.66,7078.759999999999,1.0604329784417632
26,56,0.48,60.0,0.255,15200.0,1270.0,Meziani:1984is,0.225,60.0,0.255,0.2481,1.2509,0.108,12995.736,3000.608,7887.983999999999,2107.092,0.0,12995.736,14020.968,6132.931999999999,1.0840906276941793
26,56,0.48,60.0,0.265,15900.0,684.0,Meziani:1984is,0.215,60.0,0.265,0.2581,1.2744,0.1032,13730.443999999996,2381.496,9290.06,2058.8879999999995,0.0,13730.443999999996,14616.991999999997,5326.932,1.087775104481141
26,56,0.48,60.0,0.275,17100.0,735.0,Meziani:1984is,0.205,60.0,0.275,0.2681,1.298,0.0984,14619.435999999996,1867.58,10763.272,1988.584,0.0,14619.435999999996,15394.339999999997,4631.067999999999,1.1107978646697427
26,56,0.48,60.0,0.285,17900.0,779.0,Meziani:1984is,0.195,60.0,0.285,0.2781,1.3216,0.0936,15597.14,1444.144,12256.66,1896.284,0.0,15597.14,16280.316,4023.604,1.099487258109732
26,56,0.48,60.0,0.295,20400.0,883.0,Meziani:1984is,0.185,60.0,0.295,0.2881,1.3451,0.0888,16591.379999999997,1098.5,13708.967999999995,1783.912,0.0,16591.379999999997,17197.647999999997,3488.6799999999994,1.1862087187736372
26,56,0.48,60.0,0.305,19700.0,917.0,Meziani:1984is,0.175,60.0,0.305,0.2981,1.3687,0.084,17527.327999999998,819.3639999999999,15053.74,1654.224,0.0,17527.327999999998,18068.076,3014.336,1.0903208509860154
26,56,0.48,60.0,0.315,21200.0,1020.0,Meziani:1984is,0.165,60.0,0.315,0.3081,1.3923,0.0792,18333.275999999994,596.9599999999999,16225.507999999998,1510.8599999999997,0.0,18333.275999999994,18816.928,2591.472,1.126645114441635
26,56,0.48,60.0,0.325,22600.0,1160.0,Meziani:1984is,0.155,60.0,0.325,0.3181,1.4158,0.0744,18947.344,422.604,17167.019999999997,1357.72,0.0,18947.344,19380.348,2213.328,1.1661297310037984
26,56,0.56,60.0,0.015,186.0,16.8,Meziani:1984is,0.545,60.0,0.015,0.0058,0.6033,0.3052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,56,0.56,60.0,0.025,652.0,34.2,Meziani:1984is,0.535,60.0,0.025,0.0158,0.6277,0.2996,1.82,0.0,0.0,0.0,1.82,0.0,231.80009910168198,230.11934429153928,2.597568166244363
26,56,0.56,60.0,0.035,1450.0,57.8,Meziani:1984is,0.525,60.0,0.035,0.0258,0.652,0.294,863.3039999999999,611.52,0.0,232.95999999999995,18.824,844.48,1548.407374235474,1531.023567341998,0.864800129779661
26,56,0.56,60.0,0.045,2530.0,87.2,Meziani:1984is,0.515,60.0,0.045,0.0358,0.6764,0.2884,2182.232,1478.1519999999998,0.0,611.572,92.508,2089.672,2714.995277172528,2629.5649112512747,0.8605664636228693
26,56,0.56,60.0,0.055,4030.0,127.0,Meziani:1984is,0.505,60.0,0.055,0.0458,0.7008,0.2828,3552.3279999999995,2397.408,0.0,1031.6799999999998,123.24,3429.1400000000003,4192.522819985984,4078.7117085563204,0.8876925720176394
26,56,0.56,60.0,0.065,5620.0,169.0,Meziani:1984is,0.495,60.0,0.065,0.0558,0.7251,0.2772,5191.16,3584.308,2.548,1563.38,40.924,5150.236,5895.175464226555,5855.029435047147,0.8803848378306064
26,56,0.56,60.0,0.075,7290.0,215.0,Meziani:1984is,0.485,60.0,0.075,0.0658,0.7495,0.2716,7196.8,4996.419999999999,5.564,2191.436,3.379999999999999,7193.419999999999,7872.4634444444455,7864.2037350917435,0.8551648673403504
26,56,0.56,60.0,0.085,9090.0,265.0,Meziani:1984is,0.475,60.0,0.085,0.0758,0.7739,0.266,9437.844,6537.179999999999,13.676,2886.936,0.052,9437.791999999998,9983.395442851683,9970.717749426607,0.8408501077842183
26,56,0.56,60.0,0.095,10900.0,315.0,Meziani:1984is,0.465,60.0,0.095,0.0858,0.7982,0.2604,11725.375999999998,8097.699999999999,20.28,3607.396,0.0,11725.375999999998,12057.01468447375,12038.286273732163,0.8348715906218646
26,56,0.56,60.0,0.105,13400.0,383.0,Meziani:1984is,0.455,60.0,0.105,0.0958,0.8226,0.2548,13919.515999999998,9590.256,29.848,4299.36,0.0,13919.515999999998,13973.555383696481,13945.942983244138,0.8855862250367125
26,56,0.56,60.0,0.115,15100.0,435.0,Meziani:1984is,0.445,60.0,0.115,0.1058,0.847,0.2492,15905.188,10947.664,53.56,4903.911999999999,0.0,15905.188,15629.579087347096,15580.068852796894,0.8922008645485464
26,56,0.56,60.0,0.125,16300.0,467.0,Meziani:1984is,0.435,60.0,0.125,0.1158,0.8713,0.2436,17541.108,12103.363999999998,73.372,5364.371999999999,0.0,17541.108,16893.266596744397,16825.508167112643,0.8910599896571442
26,56,0.56,60.0,0.135,17100.0,539.0,Meziani:1984is,0.425,60.0,0.135,0.1258,0.8957,0.238,18715.996,12978.94,102.02400000000002,5634.9800000000005,0.0,18715.996,17668.094564220188,17573.82823015418,0.8937979828390787
26,56,0.56,60.0,0.145,17600.0,561.0,Meziani:1984is,0.415,60.0,0.145,0.1358,0.9201,0.2324,19343.064,13493.584,160.31599999999997,5689.112,0.0,19343.064,18486.78,18326.412,0.9520316680352122
26,56,0.56,60.0,0.155,18000.0,582.0,Meziani:1984is,0.405,60.0,0.155,0.1458,0.9444,0.2268,19332.144,13590.252,216.736,5525.156,0.0,19332.144,19294.288,19077.552,0.9329185922797462
26,56,0.56,60.0,0.165,18300.0,598.0,Meziani:1984is,0.395,60.0,0.165,0.1558,0.9688,0.2212,18752.759999999995,13263.067999999996,321.88,5167.812,0.0,18752.759999999995,19524.856,19202.976,0.93726683566834
26,56,0.56,60.0,0.175,17500.0,588.0,Meziani:1984is,0.385,60.0,0.175,0.1658,0.9932,0.2156,17700.384,12566.736,468.9879999999999,4664.66,0.0,17700.384,19165.432,18696.444000000003,0.913102297928896
26,56,0.56,60.0,0.185,16700.0,578.0,Meziani:1984is,0.375,60.0,0.185,0.1758,1.0175,0.21,16283.332,11600.368,604.708,4078.256,0.0,16283.332,18241.132,17636.424,0.9155133573947056
26,56,0.56,60.0,0.195,16600.0,581.0,Meziani:1984is,0.365,60.0,0.195,0.1858,1.0419,0.2044,14789.996,10478.104,837.044,3474.899999999999,0.0,14789.996,17007.692000000003,16170.7,0.9760289638358924
26,56,0.56,60.0,0.205,16200.0,575.0,Meziani:1984is,0.355,60.0,0.205,0.1958,1.0662,0.1988,13287.975999999995,9302.124,1072.188,2913.664,0.0,13287.975999999995,15550.703999999996,14478.516,1.0417534794566217
26,56,0.56,60.0,0.215,13800.0,495.0,Meziani:1984is,0.345,60.0,0.215,0.2058,1.0906,0.1932,12011.012,8148.451999999998,1424.956,2437.552,0.0,12011.012,14155.128,12730.12,0.9749117069093264
26,56,0.56,60.0,0.225,12600.0,468.0,Meziani:1984is,0.335,60.0,0.225,0.2158,1.115,0.1876,10991.032,7065.084,1857.024,2068.924,0.0,10991.032,12915.604000000005,11058.580000000002,0.9755641315729404
26,56,0.56,60.0,0.235,11600.0,444.0,Meziani:1984is,0.325,60.0,0.235,0.2258,1.1393,0.182,10264.644,6076.979999999999,2377.7,1809.912,0.0,10264.644,11926.304000000002,9548.552,0.9726399729539008
26,56,0.56,60.0,0.245,11300.0,437.0,Meziani:1984is,0.315,60.0,0.245,0.2358,1.1637,0.1764,9757.436,5193.187999999999,2917.0959999999995,1647.1,0.0,9757.436,11156.496,8239.348,1.0128628200108707
26,56,0.56,60.0,0.255,10800.0,426.0,Meziani:1984is,0.305,60.0,0.255,0.2458,1.1881,0.1708,9588.436,4412.875999999999,3617.64,1557.972,0.0,9588.436,10751.988,7134.4,1.0044654067694272
26,56,0.56,60.0,0.265,11000.0,432.0,Meziani:1984is,0.295,60.0,0.265,0.2558,1.2124,0.1652,9661.132,3729.8559999999993,4413.759999999999,1517.568,0.0,9661.132,10628.54,6214.831999999999,1.0349492968930822
26,56,0.56,60.0,0.275,11400.0,444.0,Meziani:1984is,0.285,60.0,0.275,0.2658,1.2368,0.1596,9895.132,3135.652,5256.108,1503.4239999999998,0.0,9895.132,10707.06,5451.004000000001,1.064718045850121
26,56,0.56,60.0,0.285,11200.0,459.0,Meziani:1984is,0.275,60.0,0.285,0.2758,1.2612,0.154,10341.759999999998,2621.112,6222.632,1498.016,0.0,10341.759999999998,11033.828,4811.196,1.0150602311364652
26,56,0.56,60.0,0.295,11800.0,478.0,Meziani:1984is,0.265,60.0,0.295,0.2858,1.2855,0.1484,10915.008,2177.344,7247.968,1489.644,0.0,10915.008,11515.192,4267.1720000000005,1.0247332393589268
26,56,0.56,60.0,0.305,12100.0,492.0,Meziani:1984is,0.255,60.0,0.305,0.2958,1.3099,0.1428,11573.432,1796.028,8306.012,1471.444,0.0,11573.432,12102.479999999998,3796.52,0.9997950833217656
26,56,0.56,60.0,0.315,12200.0,505.0,Meziani:1984is,0.245,60.0,0.315,0.3058,1.3343,0.1372,12258.792,1469.676,9349.132,1439.9839999999997,0.0,12258.792,12731.628,3382.496,0.9582435176396924
26,56,0.56,60.0,0.325,14000.0,560.0,Meziani:1984is,0.235,60.0,0.325,0.3158,1.3586,0.1316,12959.387999999995,1191.684,10373.428,1394.2759999999998,0.0,12959.387999999995,13386.567999999996,3013.1399999999994,1.045824441335524
26,56,0.56,60.0,0.335,14400.0,1150.0,Meziani:1984is,0.225,60.0,0.335,0.3258,1.383,0.126,13611.052,956.176,11320.14,1334.788,0.0,13611.052,13999.908,2679.82,1.02857818779952
