Z,A,E0,ThetaDeg,nu,cross,error,dataSet,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
26,56,3.116,24.98,1.9542,2870.0,37.5,E04001,2695.6799999999994,1.0919999999999999,2694.536,0.0,0.0,2695.6799999999994,1.0646664292497627
26,56,3.116,24.98,1.9704,2870.0,37.4,E04001,2694.484,0.936,2693.5999999999995,0.0,0.0,2694.484,1.0651390024954686
26,56,3.116,24.98,1.9867,2890.0,37.6,E04001,2693.0280000000002,0.78,2692.248,0.0,0.0,2693.0280000000002,1.0731414600962188
26,56,3.116,24.98,2.003,2860.0,38.4,E04001,2691.4679999999994,0.624,2690.8439999999996,0.0,0.0,2691.4679999999994,1.062617129388126
26,56,3.116,24.98,2.0192,2860.0,34.5,E04001,2689.7,0.5199999999999999,2689.1799999999994,0.0,0.0,2689.7,1.0633156114064766
26,56,3.116,24.98,2.0355,2880.0,34.3,E04001,2687.6719999999996,0.364,2687.308,0.0,0.0,2687.6719999999996,1.071559327179805
26,56,3.116,24.98,2.0518,2870.0,34.2,E04001,2685.5919999999996,0.312,2685.332,0.0,0.0,2685.5919999999996,1.0686656796713725
26,56,3.116,24.98,2.068,2860.0,34.2,E04001,2683.4599999999996,0.208,2683.2,0.0,0.0,2683.4599999999996,1.065788198817944
26,56,3.116,24.98,2.0843,2880.0,34.3,E04001,2681.1719999999996,0.156,2681.016,0.0,0.0,2681.1719999999996,1.0741571223330695
26,56,3.116,24.98,2.1005,2810.0,33.7,E04001,2678.832,0.104,2678.727999999999,0.0,0.0,2678.832,1.0489646233881036
26,56,3.116,24.98,2.1168,2850.0,34.0,E04001,2676.492,0.052,2676.388,0.0,0.0,2676.492,1.064826646221995
26,56,3.116,24.98,2.1331,2840.0,33.9,E04001,2674.048,0.052,2673.996,0.0,0.0,2674.048,1.0620602173184626
26,56,3.116,24.98,2.1493,2870.0,34.8,E04001,2671.7079999999996,0.0,2671.7079999999996,0.0,0.0,2671.7079999999996,1.0742191886239068
26,56,3.116,24.98,2.1656,2900.0,36.6,E04001,2669.316,0.0,2669.316,0.0,0.0,2669.316,1.0864206410930741
26,56,3.116,34.98,1.6447,370.0,7.76,E04001,340.4959999999999,11.596,328.38,0.5199999999999999,0.0,340.4959999999999,1.0866500634368688
26,56,3.116,34.98,1.658,362.0,7.04,E04001,351.26,10.972,339.872,0.416,0.0,351.26,1.0305756419746057
26,56,3.116,34.98,1.6713,398.0,6.98,E04001,362.128,10.451999999999998,351.416,0.312,0.0,362.128,1.0990588963018602
26,56,3.116,34.98,1.6846,394.0,6.82,E04001,373.04799999999994,9.88,362.908,0.25999999999999995,0.0,373.04799999999994,1.0561643541849843
26,56,3.116,34.98,1.698,408.0,6.98,E04001,384.124,9.412,374.556,0.156,0.0,384.124,1.0621570117982735
26,56,3.116,34.98,1.7113,416.0,7.06,E04001,395.096,8.892,386.09999999999997,0.104,0.0,395.096,1.0529086601737299
26,56,3.116,34.98,1.7246,437.0,7.34,E04001,406.11999999999995,8.475999999999999,397.5919999999999,0.104,0.0,406.11999999999995,1.0760366394169212
26,56,3.116,34.98,1.7379,431.0,7.26,E04001,417.144,8.008,409.084,0.052,0.0,417.144,1.033216347352473
26,56,3.116,34.98,1.7513,460.0,7.6,E04001,428.2199999999999,7.591999999999999,420.5759999999999,0.052,0.0,428.2199999999999,1.0742141889682875
26,56,3.116,34.98,1.7646,481.0,7.86,E04001,439.192,7.227999999999998,431.96399999999994,0.052,0.0,439.192,1.095192990764859
26,56,3.116,34.98,1.7779,473.0,7.73,E04001,450.112,6.811999999999999,443.248,0.0,0.0,450.112,1.0508495663301578
26,56,3.116,34.98,1.7912,487.0,7.89,E04001,460.97999999999996,6.5,454.47999999999996,0.0,0.0,460.97999999999996,1.0564449650744068
26,56,3.116,34.98,1.8045,498.0,7.99,E04001,471.74399999999997,6.135999999999999,465.608,0.0,0.0,471.74399999999997,1.0556573056573058
26,56,3.116,34.98,1.8179,516.0,8.21,E04001,482.508,5.824,476.6839999999999,0.0,0.0,482.508,1.069412320624736
26,56,3.116,34.98,1.8312,526.0,8.76,E04001,493.116,5.512,487.604,0.0,0.0,493.116,1.0666861347025853
26,56,3.116,34.98,1.8445,527.0,7.59,E04001,503.6199999999999,5.2,498.4199999999999,0.0,0.0,503.6199999999999,1.0464238910289507
26,56,3.116,34.98,1.8578,543.0,7.82,E04001,514.072,4.94,509.13199999999995,0.0,0.0,514.072,1.056272273144618
26,56,3.116,34.98,1.8712,549.0,8.64,E04001,524.472,4.628,519.8439999999999,0.0,0.0,524.472,1.0467670342744704
26,56,3.116,34.98,1.8845,559.0,8.73,E04001,534.664,4.42,530.2959999999999,0.0,0.0,534.664,1.045516436490955
26,56,3.116,34.98,1.8978,576.0,8.94,E04001,544.752,4.159999999999999,540.592,0.0,0.0,544.752,1.0573618821041502
26,56,3.116,34.98,1.9111,588.0,9.1,E04001,554.684,3.8999999999999995,550.784,0.0,0.0,554.684,1.060063026876564
26,56,3.116,34.98,1.9244,593.0,9.15,E04001,564.4599999999999,3.692,560.768,0.0,0.0,564.4599999999999,1.050561598696099
26,56,3.116,34.98,1.9378,606.0,9.3,E04001,574.236,3.484,570.752,0.0,0.0,574.236,1.0553152362443317
26,56,3.116,34.98,1.9511,620.0,9.44,E04001,583.8039999999999,3.276,580.5279999999999,0.0,0.0,583.8039999999999,1.0620002603613543
26,56,3.116,34.98,1.9644,623.0,9.46,E04001,593.2159999999999,3.0679999999999996,590.1479999999999,0.0,0.0,593.2159999999999,1.0502076815190422
26,56,3.116,34.98,1.9777,633.0,9.55,E04001,602.472,2.912,599.6119999999999,0.0,0.0,602.472,1.0506712345138032
26,56,3.116,34.98,1.9911,657.0,9.84,E04001,611.6759999999999,2.7039999999999997,608.9719999999999,0.0,0.0,611.6759999999999,1.0740980519098347
26,56,3.116,34.98,2.0044,669.0,10.5,E04001,620.6719999999999,2.548,618.072,0.0,0.0,620.6719999999999,1.077863992575789
26,56,3.116,34.98,2.0177,668.0,9.14,E04001,629.512,2.392,627.1199999999998,0.0,0.0,629.512,1.0611394222826571
26,56,3.116,34.98,2.031,674.0,9.98,E04001,638.248,2.2359999999999998,636.012,0.0,0.0,638.248,1.0560158433712286
26,56,3.116,34.98,2.0443,677.0,10.0,E04001,646.828,2.0799999999999996,644.696,0.0,0.0,646.828,1.0466460944795217
26,56,3.116,34.98,2.0577,696.0,10.2,E04001,655.3039999999999,1.9759999999999998,653.328,0.0,0.0,655.3039999999999,1.0621024745766852
26,56,3.116,34.98,2.071,704.0,10.3,E04001,663.624,1.8199999999999996,661.8039999999999,0.0,0.0,663.624,1.060841681434065
26,56,3.116,34.98,2.0843,717.0,10.5,E04001,671.8399999999999,1.716,670.1239999999999,0.0,0.0,671.8399999999999,1.0672183853298405
26,56,3.116,34.98,2.0976,725.0,10.6,E04001,679.8999999999999,1.56,678.288,0.0,0.0,679.8999999999999,1.0663332843065159
26,56,3.116,34.98,2.111,727.0,10.6,E04001,687.8559999999999,1.456,686.3999999999999,0.0,0.0,687.8559999999999,1.0569072596589986
26,56,3.116,34.98,2.1243,739.0,10.7,E04001,695.708,1.3519999999999999,694.3559999999999,0.0,0.0,695.708,1.0622272562626849
26,56,3.116,34.98,2.1376,744.0,10.7,E04001,703.456,1.248,702.156,0.0,0.0,703.456,1.057635445571578
26,56,3.116,34.98,2.1509,743.0,9.93,E04001,711.048,1.144,709.9039999999999,0.0,0.0,711.048,1.04493648811332
26,56,3.116,34.98,2.1642,759.0,10.2,E04001,718.536,1.0919999999999999,717.4440000000001,0.0,0.0,718.536,1.0563145061625305
26,56,3.116,34.98,2.1776,780.0,11.1,E04001,725.972,0.9879999999999999,725.0360000000001,0.0,0.0,725.972,1.0744216030370317
26,56,3.116,34.98,2.1909,783.0,11.1,E04001,733.3039999999999,0.884,732.42,0.0,0.0,733.3039999999999,1.067769983526614
26,56,3.116,34.98,2.2042,784.0,11.2,E04001,740.5319999999999,0.832,739.6999999999999,0.0,0.0,740.5319999999999,1.0586983411925481
26,56,3.116,34.98,2.2175,797.0,11.3,E04001,747.656,0.728,746.9279999999999,0.0,0.0,747.656,1.0659982665824925
26,56,3.116,34.98,2.2309,811.0,11.5,E04001,754.78,0.6759999999999999,754.1039999999999,0.0,0.0,754.78,1.07448528047908
26,56,3.116,34.98,2.2442,805.0,11.4,E04001,761.8,0.624,761.1759999999999,0.0,0.0,761.8,1.056707797322132
26,56,3.116,34.98,2.2575,805.0,11.4,E04001,768.7159999999999,0.5199999999999999,768.196,0.0,0.0,768.7159999999999,1.0472007867665043
26,56,3.116,34.98,2.2708,832.0,12.0,E04001,775.6320000000001,0.468,775.164,0.0,0.0,775.6320000000001,1.0726736390453204
26,56,3.116,34.98,2.2841,827.0,10.8,E04001,782.4959999999999,0.416,782.0799999999999,0.0,0.0,782.4959999999999,1.0568744121375702
26,56,3.116,34.98,2.2975,850.0,11.8,E04001,789.412,0.364,788.9959999999999,0.0,0.0,789.412,1.0767507967955896
26,56,3.116,34.98,2.3108,846.0,11.8,E04001,796.1719999999999,0.312,795.8599999999999,0.0,0.0,796.1719999999999,1.0625844666730306
26,56,3.116,34.98,2.3241,859.0,12.0,E04001,802.9839999999999,0.312,802.6719999999999,0.0,0.0,802.9839999999999,1.0697597959610654
26,56,3.116,34.98,2.3374,859.0,12.0,E04001,809.7439999999999,0.25999999999999995,809.4839999999998,0.0,0.0,809.7439999999999,1.0608291015432039
26,56,3.116,34.98,2.3508,874.0,12.2,E04001,816.504,0.208,816.2959999999999,0.0,0.0,816.504,1.0704172912808756
26,56,3.116,34.98,2.3641,869.0,12.1,E04001,823.2639999999999,0.156,823.1079999999998,0.0,0.0,823.2639999999999,1.0555544758425002
26,56,3.116,34.98,2.3774,885.0,12.3,E04001,830.0239999999999,0.156,829.8679999999999,0.0,0.0,830.0239999999999,1.0662342293716809
26,56,3.116,34.98,2.3907,900.0,13.4,E04001,836.7839999999999,0.104,836.6799999999998,0.0,0.0,836.7839999999999,1.0755463775598004
26,56,3.116,44.98,1.425,5.44,0.348,E04001,6.552,3.9519999999999995,2.0279999999999996,0.572,0.0,6.552,0.8302808302808304
26,56,3.116,44.98,1.4358,6.95,0.358,E04001,7.175999999999998,4.263999999999999,2.288,0.572,0.0,7.175999999999998,0.9685061315496101
26,56,3.116,44.98,1.4466,7.36,0.351,E04001,7.799999999999999,4.576,2.6519999999999997,0.624,0.0,7.799999999999999,0.9435897435897438
26,56,3.116,44.98,1.4574,7.59,0.337,E04001,8.527999999999999,4.836,3.016,0.6759999999999999,0.0,8.527999999999999,0.8900093808630395
26,56,3.116,44.98,1.4682,8.65,0.347,E04001,9.256,5.148,3.432,0.6759999999999999,0.0,9.256,0.9345289541918755
26,56,3.116,44.98,1.479,8.68,0.35,E04001,10.035999999999998,5.4079999999999995,3.8479999999999994,0.728,0.0,10.035999999999998,0.8648864089278598
26,56,3.116,44.98,1.4898,9.97,0.376,E04001,10.815999999999999,5.668000000000001,4.367999999999999,0.78,0.0,10.815999999999999,0.9217825443786983
26,56,3.116,44.98,1.5006,11.3,0.403,E04001,11.648,5.928,4.94,0.832,0.0,11.648,0.9701236263736265
26,56,3.116,44.98,1.5115,11.8,0.413,E04001,12.531999999999998,6.135999999999999,5.512,0.884,0.0,12.531999999999998,0.9415895308011493
26,56,3.116,44.98,1.5223,12.8,0.429,E04001,13.468,6.343999999999999,6.188000000000001,0.884,0.0,13.468,0.9504009504009504
26,56,3.116,44.98,1.5331,13.7,0.446,E04001,14.404,6.552,6.9159999999999995,0.936,0.0,14.404,0.9511246875867814
26,56,3.116,44.98,1.5439,14.9,0.466,E04001,15.391999999999998,6.707999999999999,7.695999999999999,0.9879999999999999,0.0,15.391999999999998,0.9680353430353432
26,56,3.116,44.98,1.5547,15.2,0.469,E04001,16.432,6.864,8.527999999999999,1.0399999999999998,0.0,16.432,0.9250243427458618
26,56,3.116,44.98,1.5655,16.7,0.499,E04001,17.524,6.968,9.464,1.0919999999999999,0.0,17.524,0.9529787719698698
26,56,3.116,44.98,1.5763,17.0,0.502,E04001,18.668,7.072,10.451999999999998,1.144,0.0,18.668,0.9106492393400472
26,56,3.116,44.98,1.5871,19.7,0.547,E04001,19.863999999999997,7.175999999999998,11.491999999999999,1.196,0.0,19.863999999999997,0.991743858236005
26,56,3.116,44.98,1.5979,20.2,0.553,E04001,21.059999999999995,7.227999999999998,12.636,1.248,0.0,21.059999999999995,0.959164292497626
26,56,3.116,44.98,1.6087,21.8,0.573,E04001,22.36,7.227999999999998,13.831999999999999,1.248,0.0,22.36,0.9749552772808587
26,56,3.116,44.98,1.6195,23.6,0.602,E04001,23.659999999999997,7.227999999999998,15.132000000000001,1.3,0.0,23.659999999999997,0.9974640743871516
26,56,3.116,44.98,1.6304,24.4,0.615,E04001,25.063999999999997,7.175999999999998,16.535999999999998,1.3519999999999999,0.0,25.063999999999997,0.9735078199808491
26,56,3.116,44.98,1.6412,25.5,0.68,E04001,26.52,7.123999999999998,17.992,1.3519999999999999,0.0,26.52,0.9615384615384616
26,56,3.116,44.98,1.652,26.8,0.603,E04001,28.028,7.072,19.552,1.404,0.0,28.028,0.9561866704723848
26,56,3.116,44.98,1.6628,28.8,0.626,E04001,29.536,6.968,21.164,1.404,0.0,29.536,0.9750812567713976
26,56,3.116,44.98,1.6736,30.4,0.654,E04001,31.199999999999996,6.864,22.932,1.404,0.0,31.199999999999996,0.9743589743589745
26,56,3.116,44.98,1.6844,31.3,0.79,E04001,32.864,6.759999999999998,24.752000000000002,1.404,0.0,32.864,0.9524099318403116
26,56,3.116,44.98,1.6952,33.2,0.818,E04001,34.632000000000005,6.603999999999999,26.624,1.404,0.0,34.632000000000005,0.9586509586509586
26,56,3.116,44.98,1.706,36.4,0.868,E04001,36.452,6.4479999999999995,28.651999999999994,1.3519999999999999,0.0,36.452,0.9985734664764622
26,56,3.116,44.98,1.7168,37.5,0.882,E04001,38.376000000000005,6.292,30.732,1.3519999999999999,0.0,38.376000000000005,0.9771732332707941
26,56,3.116,44.98,1.7276,40.9,0.934,E04001,40.403999999999996,6.135999999999999,32.916,1.3,0.0,40.403999999999996,1.0122760122760124
26,56,3.116,44.98,1.7385,40.9,0.931,E04001,42.484,5.98,35.256,1.3,0.0,42.484,0.9627153752000752
26,56,3.116,44.98,1.7493,44.4,0.983,E04001,44.668,5.772,37.596,1.248,0.0,44.668,0.9940001790991314
26,56,3.116,44.98,1.7601,47.6,1.03,E04001,46.903999999999996,5.616,40.092,1.196,0.0,46.903999999999996,1.0148388197168685
26,56,3.116,44.98,1.7709,50.4,1.07,E04001,49.244,5.460000000000001,42.63999999999999,1.144,0.0,49.244,1.0234749411095767
26,56,3.116,44.98,1.7817,53.8,1.11,E04001,51.688,5.252000000000001,45.34400000000001,1.0919999999999999,0.0,51.688,1.0408605479028012
26,56,3.116,44.98,1.7925,56.7,1.15,E04001,54.184000000000005,5.096,48.048,1.0399999999999998,0.0,54.184000000000005,1.0464343717702642
26,56,3.116,44.98,1.8033,57.1,1.15,E04001,56.83599999999999,4.94,50.908,0.9879999999999999,0.0,56.83599999999999,1.004644943345767
26,56,3.116,44.98,1.8141,60.0,1.19,E04001,59.54,4.732,53.819999999999986,0.936,0.0,59.54,1.0077258985555928
26,56,3.116,44.98,1.8249,63.1,1.28,E04001,62.348000000000006,4.576,56.88799999999999,0.884,0.0,62.348000000000006,1.0120613331622506
26,56,3.116,44.98,1.8357,66.7,1.19,E04001,65.208,4.42,59.955999999999996,0.832,0.0,65.208,1.022880628143786
26,56,3.116,44.98,1.8465,70.7,1.29,E04001,68.22399999999999,4.263999999999999,63.179999999999986,0.78,0.0,68.22399999999999,1.0362922138836774
26,56,3.116,44.98,1.8574,73.3,1.32,E04001,71.29199999999999,4.108,66.508,0.6759999999999999,0.0,71.29199999999999,1.0281658531111486
26,56,3.116,44.98,1.8682,76.2,1.66,E04001,74.46399999999998,3.9519999999999995,69.836,0.624,0.0,74.46399999999998,1.0233132788998713
26,56,3.116,44.98,1.879,80.3,1.71,E04001,77.688,3.8479999999999994,73.32,0.572,0.0,77.688,1.0336216661517865
26,56,3.116,44.98,1.8898,83.3,1.75,E04001,81.068,3.692,76.856,0.5199999999999999,0.0,81.068,1.0275324419006266
26,56,3.116,44.98,1.9006,86.9,1.81,E04001,84.448,3.536,80.44399999999999,0.468,0.0,84.448,1.0290356195528612
26,56,3.116,44.98,1.9114,91.3,1.87,E04001,87.932,3.432,84.136,0.416,0.0,87.932,1.0383023245234955
26,56,3.116,44.98,1.9222,96.2,1.93,E04001,91.52,3.276,87.88,0.364,0.0,91.52,1.0511363636363638
26,56,3.116,44.98,1.933,98.0,1.95,E04001,95.212,3.1719999999999997,91.676,0.312,0.0,95.212,1.0292820232743771
26,56,3.116,44.98,1.9438,106.0,2.05,E04001,98.95599999999999,3.0679999999999996,95.62799999999999,0.25999999999999995,0.0,98.95599999999999,1.0711831521080077
26,56,3.116,44.98,1.9546,108.0,2.08,E04001,102.752,2.964,99.58,0.25999999999999995,0.0,102.752,1.0510744316412333
26,56,3.116,44.98,1.9654,111.0,2.1,E04001,106.65199999999997,2.86,103.58399999999997,0.208,0.0,106.65199999999997,1.0407681056145222
26,56,3.116,44.98,1.9763,119.0,2.2,E04001,110.60399999999998,2.7039999999999997,107.69199999999998,0.156,0.0,110.60399999999998,1.0759104553180718
26,56,3.116,44.98,1.9871,124.0,2.26,E04001,114.66,2.6,111.85200000000002,0.156,0.0,114.66,1.0814582243153672
26,56,3.116,44.98,1.9979,126.0,2.38,E04001,118.716,2.548,116.06400000000001,0.104,0.0,118.716,1.061356514707369
26,56,3.116,44.98,2.0087,132.0,2.19,E04001,122.876,2.444,120.32799999999999,0.104,0.0,122.876,1.0742537191965884
26,56,3.116,44.98,2.0195,134.0,2.14,E04001,127.088,2.34,124.64399999999998,0.104,0.0,127.088,1.054387511015989
26,56,3.116,44.98,2.0303,138.0,2.56,E04001,131.352,2.2359999999999998,129.01200000000003,0.052,0.0,131.352,1.050612095742737
26,56,3.116,44.98,2.0411,145.0,2.57,E04001,135.66799999999998,2.1839999999999997,133.432,0.052,0.0,135.66799999999998,1.0687855647610345
26,56,3.116,44.98,2.0519,147.0,2.59,E04001,140.036,2.0799999999999996,137.904,0.052,0.0,140.036,1.049730069410723
26,56,3.116,44.98,2.0627,155.0,2.66,E04001,144.40399999999997,2.0279999999999996,142.376,0.052,0.0,144.40399999999997,1.0733774687681783
26,56,3.116,44.98,2.0735,159.0,2.71,E04001,148.876,1.9239999999999997,146.89999999999998,0.0,0.0,148.876,1.068002901743733
26,56,3.116,44.98,2.0843,164.0,2.78,E04001,153.34799999999998,1.872,151.47599999999997,0.0,0.0,153.34799999999998,1.0694629209379973
26,56,3.116,44.98,2.0952,168.0,2.85,E04001,157.924,1.768,156.156,0.0,0.0,157.924,1.063802841873306
26,56,3.116,44.98,2.106,173.0,2.92,E04001,162.5,1.716,160.784,0.0,0.0,162.5,1.0646153846153845
26,56,3.116,44.98,2.1168,177.0,2.97,E04001,167.07599999999996,1.664,165.41199999999998,0.0,0.0,167.07599999999996,1.0593981182216479
26,56,3.116,44.98,2.1276,181.0,2.99,E04001,171.70399999999998,1.56,170.144,0.0,0.0,171.70399999999998,1.0541396822438616
26,56,3.116,44.98,2.1384,186.0,3.0,E04001,176.332,1.508,174.82399999999998,0.0,0.0,176.332,1.0548283918971033
26,56,3.116,44.98,2.1492,190.0,2.99,E04001,181.012,1.456,179.55599999999998,0.0,0.0,181.012,1.0496541665745918
26,56,3.116,44.98,2.16,200.0,3.14,E04001,185.744,1.404,184.33999999999997,0.0,0.0,185.744,1.0767507967955896
26,56,3.116,44.98,2.1708,194.0,3.79,E04001,190.424,1.3519999999999999,189.12399999999997,0.0,0.0,190.424,1.018779145485863
26,56,3.116,44.98,2.1816,203.0,3.85,E04001,195.15599999999995,1.3,193.90800000000002,0.0,0.0,195.15599999999995,1.040193486236652
26,56,3.116,44.98,2.1924,210.0,3.95,E04001,199.94,1.248,198.692,0.0,0.0,199.94,1.0503150945283586
26,56,3.116,44.98,2.2032,212.0,3.96,E04001,204.724,1.196,203.528,0.0,0.0,204.724,1.0355405326195268
26,56,3.116,44.98,2.2141,222.0,4.1,E04001,209.50799999999998,1.144,208.416,0.0,0.0,209.50799999999998,1.0596254080989749
26,56,3.116,44.98,2.2249,229.0,4.18,E04001,214.29199999999997,1.0919999999999999,213.252,0.0,0.0,214.29199999999997,1.0686353200306127
26,56,3.116,44.98,2.2357,234.0,4.24,E04001,219.128,1.0399999999999998,218.088,0.0,0.0,219.128,1.0678690080683437
26,56,3.116,44.98,2.2465,237.0,4.26,E04001,223.964,0.9879999999999999,222.976,0.0,0.0,223.964,1.0582057830722795
26,56,3.116,44.98,2.2573,235.0,4.23,E04001,228.74799999999996,0.936,227.81199999999998,0.0,0.0,228.74799999999996,1.027331386503926
26,56,3.116,44.98,2.2681,246.0,4.54,E04001,233.58399999999997,0.884,232.69999999999996,0.0,0.0,233.58399999999997,1.0531543256387426
26,56,3.116,44.98,2.2789,255.0,4.08,E04001,238.41999999999996,0.832,237.588,0.0,0.0,238.41999999999996,1.0695411458770239
26,56,3.116,44.98,2.2897,258.0,4.15,E04001,243.308,0.78,242.47599999999994,0.0,0.0,243.308,1.0603843687835994
26,56,3.116,44.98,2.3005,267.0,4.78,E04001,248.144,0.78,247.36399999999998,0.0,0.0,248.144,1.0759881359210781
26,56,3.116,44.98,2.3113,268.0,4.81,E04001,253.03199999999995,0.728,252.304,0.0,0.0,253.03199999999995,1.0591545733345982
26,56,3.116,44.98,2.3222,274.0,4.87,E04001,257.91999999999996,0.6759999999999999,257.244,0.0,0.0,257.91999999999996,1.062344913151365
26,56,3.116,44.98,2.333,288.0,5.06,E04001,262.808,0.6759999999999999,262.18399999999997,0.0,0.0,262.808,1.095857051535722
26,56,3.116,44.98,2.3438,282.0,4.98,E04001,267.69599999999997,0.624,267.072,0.0,0.0,267.69599999999997,1.0534337457414382
26,56,3.116,44.98,2.3546,282.0,4.98,E04001,272.58399999999995,0.572,272.012,0.0,0.0,272.58399999999995,1.0345434801749187
26,56,3.116,44.98,2.3654,298.0,5.16,E04001,277.472,0.572,276.95199999999994,0.0,0.0,277.472,1.073982239649406
26,56,3.116,44.98,2.3762,300.0,5.18,E04001,282.412,0.5199999999999999,281.89199999999994,0.0,0.0,282.412,1.0622778068920584
26,56,3.116,44.98,2.387,298.0,4.52,E04001,287.352,0.468,286.832,0.0,0.0,287.352,1.0370555973161837
26,56,3.116,44.98,2.3978,312.0,4.77,E04001,292.23999999999995,0.468,291.82399999999996,0.0,0.0,292.23999999999995,1.0676156583629894
26,56,3.116,44.98,2.4086,318.0,5.18,E04001,297.2319999999999,0.416,296.76399999999995,0.0,0.0,297.2319999999999,1.0698713462884215
26,56,3.116,44.98,2.4194,322.0,5.25,E04001,302.17199999999997,0.416,301.756,0.0,0.0,302.17199999999997,1.0656182571515562
26,56,3.116,44.98,2.4302,327.0,5.34,E04001,307.164,0.364,306.79999999999995,0.0,0.0,307.164,1.0645778802203383
26,56,3.116,44.98,2.4411,327.0,5.33,E04001,312.20799999999997,0.364,311.844,0.0,0.0,312.20799999999997,1.0473786706298367
26,56,3.116,44.98,2.4519,335.0,5.43,E04001,317.2,0.312,316.8879999999999,0.0,0.0,317.2,1.0561160151324087
26,56,3.116,44.98,2.4627,344.0,5.52,E04001,322.24399999999997,0.312,321.93199999999996,0.0,0.0,322.24399999999997,1.067514057670585
26,56,3.116,44.98,2.4735,342.0,5.66,E04001,327.288,0.25999999999999995,327.028,0.0,0.0,327.288,1.044951235609005
26,56,3.116,44.98,2.4843,355.0,6.35,E04001,332.332,0.25999999999999995,332.124,0.0,0.0,332.332,1.0682088995342007
26,56,3.116,59.98,2.1507,14.4,0.445,E04001,14.819999999999999,1.144,13.468,0.208,0.0,14.819999999999999,0.9716599190283403
26,56,3.116,59.98,2.1587,15.9,0.438,E04001,15.599999999999998,1.0919999999999999,14.3,0.208,0.0,15.599999999999998,1.0192307692307694
