Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ratio,ratio_error
26,56,0.1507,160,0.02833,14638.08552,292.7617104,Altemus:1973,0.688204751,0.011608759
26,56,0.1507,160,0.03356,16672.61762,333.4523524,Altemus:1973,0.713745152,0.011416324
26,56,0.1507,160,0.03882,18060.96629,361.2193258,Altemus:1973,0.716572956,0.011300614
26,56,0.1507,160,0.04409,19012.65413,380.2530827,Altemus:1973,0.738087376,0.011500761
26,56,0.1507,160,0.04937,19051.11021,381.0222043,Altemus:1973,0.808456821,0.012341538
26,56,0.1507,160,0.05464,18302.59783,366.0519566,Altemus:1973,0.894190003,0.013637955
26,56,0.1507,160,0.06036,16773.1529,335.463058,Altemus:1973,0.984132208,0.015528386
26,56,0.1507,160,0.06549,14924.81475,298.496295,Altemus:1973,1.065607866,0.017722163
26,56,0.1507,160,0.07073,12731.3568,254.627136,Altemus:1973,1.192017492,0.021340224
26,56,0.1507,160,0.07593,11680.77757,233.6155514,Altemus:1973,1.189903662,0.023453918
26,56,0.1507,160,0.08121,9536.152658,190.7230532,Altemus:1973,1.275147372,0.028581757
26,56,0.1507,160,0.08647,7563.925556,151.2785111,Altemus:1973,1.335549897,0.035645512
26,56,0.1754,160,0.00228,0,0,Altemus:1973,#DIV/0!,#DIV/0!
26,56,0.1754,160,0.00377,0,0,Altemus:1973,#DIV/0!,#DIV/0!
26,56,0.1754,160,0.01437,2032.023392,40.64046784,Altemus:1973,1.621290391,0.038495128
26,56,0.1754,160,0.02585,6897.388146,137.9477629,Altemus:1973,0.914578079,0.018725929
26,56,0.1754,160,0.03643,10777.84049,215.5568098,Altemus:1973,0.825387981,0.014904656
26,56,0.1754,160,0.04702,14419.54209,288.3908418,Altemus:1973,0.806544336,0.013336762
26,56,0.1754,160,0.05763,15423.47095,308.4694189,Altemus:1973,0.88028175,0.014161533
26,56,0.1754,160,0.06855,14395.21573,287.9043147,Altemus:1973,0.984910561,0.01826718
26,56,0.1754,160,0.07929,11822.13912,236.4427824,Altemus:1973,1.186079766,0.021160299
26,56,0.1754,160,0.08979,9734.695062,194.6939012,Altemus:1973,1.239997753,0.025657712
26,56,0.1754,160,0.10031,6807.087199,136.141744,Altemus:1973,1.460051812,0.036899777
26,56,0.1754,160,0.11102,4464.617407,89.29234814,Altemus:1973,1.807769684,0.057821304
26,56,0.2008,160,0.00264,0,0,Altemus:1973,#DIV/0!,#DIV/0!
26,56,0.2008,160,0.00582,0,0,Altemus:1973,#DIV/0!,#DIV/0!
26,56,0.2008,160,0.01486,571.7205258,11.43441052,Altemus:1973,3.74273776,0.097297539
26,56,0.2008,160,0.02596,3060.15417,61.2030834,Altemus:1973,1.373362179,0.030448139
26,56,0.2008,160,0.03618,5575.097161,111.5019432,Altemus:1973,1.08582861,0.02084448
26,56,0.2008,160,0.04631,8698.380579,173.9676116,Altemus:1973,0.885705095,0.015658087
26,56,0.2008,160,0.05638,11180.02039,223.6004078,Altemus:1973,0.845114738,0.014028597
26,56,0.2008,160,0.06663,12447.19962,248.9439923,Altemus:1973,0.870316243,0.014092326
26,56,0.2008,160,0.07706,12387.65776,247.7531552,Altemus:1973,0.931491669,0.015342691
26,56,0.2008,160,0.08732,11263.02764,225.2605527,Altemus:1973,1.012161238,0.017685298
26,56,0.2008,160,0.09759,9457.364194,189.1472839,Altemus:1973,1.157404936,0.021840123
26,56,0.2008,160,0.10782,7419.118651,148.382373,Altemus:1973,1.277914594,0.02774184
26,56,0.2008,160,0.11755,5538.709964,110.7741993,Altemus:1973,1.268255613,0.035004541
26,56,0.2008,160,0.12839,3852.214136,77.04428273,Altemus:1973,1.563594283,0.05192079
26,56,0.2008,160,0.13792,2877.694039,57.55388077,Altemus:1973,1.64934143,0.072714471
26,56,0.2251,160,0.00635,0.071636444,0.001432729,Altemus:1973,10518.66833,362.636649
26,56,0.2251,160,0.01097,0.067296482,0.00134593,Altemus:1973,10853.01904,385.6368004
26,56,0.2251,160,0.02267,841.8739333,16.83747867,Altemus:1973,2.576157681,0.063685307
26,56,0.2251,160,0.03319,2183.309575,43.66619149,Altemus:1973,1.638888063,0.032702188
26,56,0.2251,160,0.04374,4169.268766,83.38537532,Altemus:1973,1.190616455,0.020911581
26,56,0.2251,160,0.05431,6451.981813,129.0396363,Altemus:1973,1.009116298,0.016021434
26,56,0.2251,160,0.06486,8430.088583,168.6017717,Altemus:1973,0.913525395,0.01384683
26,56,0.2251,160,0.07545,9670.842892,193.4168578,Altemus:1973,0.922928859,0.01349417
26,56,0.2251,160,0.08605,10009.98687,200.1997375,Altemus:1973,0.976794488,0.014265753
26,56,0.2251,160,0.09665,9522.196143,190.4439229,Altemus:1973,1.04843461,0.015913346
26,56,0.2251,160,0.10725,8415.771915,168.3154383,Altemus:1973,1.155865451,0.01874932
26,56,0.2251,160,0.11744,7012.112063,140.2422413,Altemus:1973,1.246814073,0.022666495
26,56,0.2251,160,0.12871,5371.338026,107.4267605,Altemus:1973,1.332517143,0.029003946
26,56,0.2251,160,0.1393,4006.401249,80.12802498,Altemus:1973,1.513852364,0.038678103
26,56,0.2251,160,0.14988,2985.894794,59.71789589,Altemus:1973,1.733450224,0.05339438
26,56,0.2251,160,0.16033,2413.412484,48.26824967,Altemus:1973,1.987849169,0.071807037
26,56,0.2503,160,0.00406,0.09729423,0.001945885,Altemus:1973,213.1267178,67.47882171
26,56,0.2503,160,0.01411,0.218541857,0.004370837,Altemus:1973,2065.050629,146.9512543
26,56,0.2503,160,0.02378,304.8084016,6.096168032,Altemus:1973,3.957896152,0.177321228
26,56,0.2503,160,0.03311,846.9759105,16.93951821,Altemus:1973,2.2516579,0.080839371
26,56,0.2503,160,0.04203,1679.802286,33.59604573,Altemus:1973,1.594056647,0.04154358
26,56,0.2503,160,0.0507,2788.267842,55.76535684,Altemus:1973,1.283162236,0.029668599
26,56,0.2503,160,0.05915,4004.056239,80.08112477,Altemus:1973,1.119564695,0.019955264
26,56,0.2503,160,0.06706,5189.17177,103.7834354,Altemus:1973,1.01224246,0.016597061
26,56,0.2503,160,0.0747,6238.489255,124.7697851,Altemus:1973,0.984180584,0.015275333
26,56,0.2503,160,0.08206,7061.881966,141.2376393,Altemus:1973,0.980248613,0.014671726
26,56,0.2503,160,0.08913,7614.284206,152.2856841,Altemus:1973,0.988405449,0.014534524
26,56,0.2503,160,0.09568,7889.913108,157.7982622,Altemus:1973,0.977564632,0.014567968
26,56,0.2503,160,0.10172,7940.838098,158.816762,Altemus:1973,1.018973048,0.015143238
26,56,0.2503,160,0.10891,7764.650604,155.2930121,Altemus:1973,1.015229197,0.015844886
26,56,0.2503,160,0.11608,7367.434341,147.3486868,Altemus:1973,1.100627386,0.017453837
26,56,0.2503,160,0.12326,6795.533895,135.9106779,Altemus:1973,1.084491684,0.018828543
26,56,0.2503,160,0.13044,6104.16363,122.0832726,Altemus:1973,1.176623111,0.021457485
26,56,0.2503,160,0.13765,5349.010407,106.9802081,Altemus:1973,1.229087158,0.024509206
26,56,0.2503,160,0.1469,4386.149733,87.72299466,Altemus:1973,1.352074225,0.03013349
26,56,0.2503,160,0.15715,3450.553592,69.01107183,Altemus:1973,1.366447405,0.037298363
26,56,0.2503,160,0.1674,2757.509425,55.1501885,Altemus:1973,1.484636811,0.047444987
26,56,0.2503,160,0.17768,2350.745328,47.01490655,Altemus:1973,1.781902936,0.054110498
26,56,0.2503,160,0.18789,2215.566121,44.31132242,Altemus:1973,1.944875379,0.069648113
26,56,0.2994,160,0.02199,0,0,Altemus:1973,#DIV/0!,#DIV/0!
26,56,0.2994,160,0.03722,151.2058468,3.024116937,Altemus:1973,2.664314962,0.196989737
26,56,0.2994,160,0.05246,556.7448832,11.13489766,Altemus:1973,1.642601536,0.083747514
26,56,0.2994,160,0.06778,1282.215629,25.64431258,Altemus:1973,1.319668831,0.054280262
26,56,0.2994,160,0.08308,2373.802903,47.47605807,Altemus:1973,1.147694274,0.03798799
26,56,0.2994,160,0.09846,3637.020929,72.74041859,Altemus:1973,1.040879355,0.033170004
26,56,0.2994,160,0.10365,4034.503229,80.69006458,Altemus:1973,1.03794687,0.02799849
26,56,0.2994,160,0.11583,4782.373436,95.64746871,Altemus:1973,0.981416458,0.027388075
26,56,0.2994,160,0.12939,5181.295773,103.6259155,Altemus:1973,1.013646051,0.03127596
26,56,0.2994,160,0.14476,5036.982501,100.73965,Altemus:1973,1.145308724,0.033258007
26,56,0.2994,160,0.16013,4394.360869,87.88721739,Altemus:1973,1.173754308,0.039339054
26,56,0.2994,160,0.17552,3523.242445,70.4648489,Altemus:1973,1.311944912,0.04530202
26,56,0.2994,160,0.19093,2744.695951,54.89391903,Altemus:1973,1.388168332,0.058261462
26,56,0.2994,160,0.20634,2313.070476,46.26140952,Altemus:1973,1.553389764,0.073646697
26,56,0.2994,160,0.21474,2266.510103,45.33020205,Altemus:1973,1.620597233,0.068890053
26,56,0.2994,160,0.22182,2330.561089,46.61122177,Altemus:1973,1.734947013,0.079440097
26,56,0.2994,160,0.23009,2517.764515,50.3552903,Altemus:1973,1.774391518,0.076698992
26,56,0.2994,160,0.23726,2775.162265,55.5032453,Altemus:1973,1.72346679,0.081624056
26,56,0.3686,160,0.10125,531.6298297,10.63259659,Altemus:1973,1.254444282,0.06486092
26,56,0.3686,160,0.15278,2434.699013,48.69398026,Altemus:1973,1.090566015,0.046256231
26,56,0.3686,160,0.17299,2950.061352,59.00122703,Altemus:1973,0.972657738,0.037812773
26,56,0.3686,160,0.19339,2978.415637,59.56831274,Altemus:1973,1.057206375,0.084125263
26,56,0.3686,160,0.21386,2607.014341,52.14028683,Altemus:1973,1.113879565,0.044353419
26,56,0.3686,160,0.25513,2023.388789,40.46777577,Altemus:1973,1.340375125,0.05816974
26,56,0.3686,160,0.286,2859.448654,57.18897308,Altemus:1973,1.337985207,0.057315245
26,56,0.3686,160,0.30133,3654.272962,73.08545925,Altemus:1973,1.406709365,0.057819983
26,56,0.12,90,0.01,143454.6035,2869.09207,Meziani:1984is,1.470848581,0.087832664
26,56,0.12,90,0.02,234337.0726,4686.741451,Meziani:1984is,0.866273517,0.056329115
26,56,0.12,90,0.03,218521.3789,4370.427577,Meziani:1984is,0.668126848,0.059033126
26,56,0.12,90,0.04,147515.8426,2950.316851,Meziani:1984is,0.718566888,0.099650314
26,56,0.12,90,0.05,88866.43313,1777.328663,Meziani:1984is,0.510879062,0.19467418
26,56,0.12,140,0,0,0,Meziani:1984is,#DIV/0!,#DIV/0!
26,56,0.12,140,0.01,14904.4199,298.088398,Meziani:1984is,1.006412869,0.050991585
26,56,0.12,140,0.02,31911.12317,638.2224634,Meziani:1984is,0.645542932,0.034157369
26,56,0.12,140,0.03,37906.26548,758.1253096,Meziani:1984is,0.638416887,0.036933208
26,56,0.12,140,0.04,34099.22471,681.9844943,Meziani:1984is,0.783009005,0.051027553
26,56,0.12,140,0.05,26093.93001,521.8786002,Meziani:1984is,0.90059259,0.071664176
26,56,0.1546,180,0.0058,0,0,Hotta:1984,#DIV/0!,#DIV/0!
26,56,0.1546,180,0.0158,5089.998266,101.7999653,Hotta:1984,0.809430531,0.010609041
26,56,0.1546,180,0.0258,10713.36709,214.2673418,Hotta:1984,0.660856661,0.007560648
26,56,0.1546,180,0.0357,14415.00764,288.3001528,Hotta:1984,0.69372145,0.006520982
26,56,0.1546,180,0.0457,16626.85465,332.5370931,Hotta:1984,0.75179583,0.007036809
26,56,0.1546,180,0.0556,16305.59688,326.1119375,Hotta:1984,0.876999481,0.010180553
26,56,0.1546,180,0.0656,13941.75944,278.8351888,Hotta:1984,1.01852281,0.012982579
26,56,0.1546,180,0.0756,10404.139,208.0827801,Hotta:1984,1.211056484,0.036620041
26,56,0.1546,180,0.0855,8090.699194,161.8139839,Hotta:1984,1.322506219,0.051664262
26,56,0.1546,180,0.0955,5202.61573,104.0523146,Hotta:1984,1.449270981,0.079190934
26,56,0.1546,180,0.1055,3355.726185,67.1145237,Hotta:1984,2.029367006,0.139761105
26,56,0.1546,180,0.1154,2565.779262,51.31558523,Hotta:1984,2.40472752,0.319980761
26,56,0.16,60,0.015,636284.7449,12725.6949,Meziani:1984is,1.246297363,0.063650748
26,56,0.16,60,0.025,731793.7576,14635.87515,Meziani:1984is,0.859531792,0.048784237
26,56,0.16,60,0.035,549787.4641,10995.74928,Meziani:1984is,0.976741077,0.06657118
26,56,0.16,60,0.045,359387.8706,7187.757413,Meziani:1984is,1.004485765,0.097109566
26,56,0.16,60,0.055,219387.8914,4387.757828,Meziani:1984is,1.130417902,0.168651058
26,56,0.16,140,0.015,6809.297312,136.1859462,Meziani:1984is,0.989823133,0.040385959
26,56,0.16,140,0.025,14807.05866,296.1411733,Meziani:1984is,0.769903075,0.032552042
26,56,0.16,140,0.035,20145.59414,402.9118829,Meziani:1984is,0.769399001,0.034846329
26,56,0.16,140,0.045,23205.32334,464.1064668,Meziani:1984is,0.758446661,0.036586433
26,56,0.16,140,0.055,22855.49357,457.1098713,Meziani:1984is,0.853186563,0.04462822
26,56,0.16,140,0.065,19647.87383,392.9574765,Meziani:1984is,0.982294582,0.055985702
26,56,0.16,140,0.075,14788.40129,295.7680257,Meziani:1984is,1.088691042,0.070325384
26,56,0.1737,180,0.0061,0,0,Hotta:1984,#DIV/0!,#DIV/0!
26,56,0.1737,180,0.0161,2521.787089,50.43574178,Hotta:1984,1.526695103,0.033706256
26,56,0.1737,180,0.026,6419.903691,128.3980738,Hotta:1984,0.925247525,0.018847635
26,56,0.1737,180,0.036,9858.154346,197.1630869,Hotta:1984,0.878460582,0.013288491
26,56,0.1737,180,0.0459,13120.59387,262.4118774,Hotta:1984,0.800268654,0.01257565
26,56,0.1737,180,0.0558,14291.11628,285.8223257,Hotta:1984,0.860674545,0.011335714
26,56,0.1737,180,0.0658,13777.59697,275.5519395,Hotta:1984,0.958077089,0.012846943
26,56,0.1737,180,0.0757,11877.00023,237.5400045,Hotta:1984,1.119811379,0.015828913
26,56,0.1737,180,0.0857,9155.705479,183.1141096,Hotta:1984,1.365268906,0.021079752
26,56,0.1737,180,0.0956,7516.254946,150.3250989,Hotta:1984,1.306501718,0.024746367
26,56,0.1737,180,0.1055,5194.63839,103.8927678,Hotta:1984,1.541974513,0.035613644
26,56,0.1737,180,0.1155,3533.665501,70.67331002,Hotta:1984,1.955476544,0.054617507
26,56,0.1737,180,0.1254,2652.393594,53.04787189,Hotta:1984,2.507169379,0.105188009
26,56,0.1737,180,0.1353,2367.536269,47.35072537,Hotta:1984,3.624020512,0.108974043
26,56,0.1922,180,0.0064,0,0,Hotta:1984,#DIV/0!,#DIV/0!
26,56,0.1922,180,0.0163,1119.072986,22.38145972,Hotta:1984,2.689726263,0.067019757
26,56,0.1922,180,0.0262,3621.807764,72.43615528,Hotta:1984,1.26456187,0.027058311
26,56,0.1922,180,0.0362,6247.815241,124.9563048,Hotta:1984,1.061170944,0.020487162
26,56,0.1922,180,0.0461,9328.721619,186.5744324,Hotta:1984,0.939035417,0.016186569
26,56,0.1922,180,0.0561,11601.64328,232.0328657,Hotta:1984,0.870566329,0.012584424
26,56,0.1922,180,0.066,12517.19412,250.3438823,Hotta:1984,0.886780208,0.014140549
26,56,0.1922,180,0.0759,12162.82137,243.2564275,Hotta:1984,1.019500297,0.017759037
26,56,0.1922,180,0.0859,10828.65011,216.5730021,Hotta:1984,1.089701845,0.015791442
26,56,0.1922,180,0.0958,8037.535454,160.7507091,Hotta:1984,1.393461972,0.017542691
26,56,0.1922,180,0.1058,6873.992748,137.479855,Hotta:1984,1.386384936,0.025458275
26,56,0.1922,180,0.1157,4984.682884,99.69365769,Hotta:1984,1.586861227,0.034505706
26,56,0.1922,180,0.1256,3538.47041,70.76940821,Hotta:1984,1.695647922,0.053695518
26,56,0.1922,180,0.1356,2647.418944,52.94837888,Hotta:1984,2.122822311,0.07743391
26,56,0.1922,180,0.1455,2272.137939,45.44275878,Hotta:1984,1.874886171,0.095944879
26,56,0.2,60,0.015,290401.8443,5808.036885,Meziani:1984is,1.253435566,0.043043804
26,56,0.2,60,0.025,407604.4988,8152.089977,Meziani:1984is,0.826781846,0.029194967
26,56,0.2,60,0.035,394404.4153,7888.088306,Meziani:1984is,0.829098223,0.032453998
26,56,0.2,60,0.045,330095.3351,6601.906702,Meziani:1984is,0.887622359,0.038776676
26,56,0.2,60,0.055,246996.4905,4939.92981,Meziani:1984is,0.967625085,0.049798278
26,56,0.2,60,0.065,169666.95,3393.339,Meziani:1984is,0.937130066,0.064832898
26,56,0.2,60,0.075,101277.1498,2025.542995,Meziani:1984is,1.155245781,0.11157502
26,56,0.2,60,0.085,54119.9402,1082.398804,Meziani:1984is,1.380267601,0.230968474
26,56,0.2,60,0.095,27894.46204,557.8892409,Meziani:1984is,1.681337318,0.559250792
26,56,0.2,90,0.015,22937.74972,458.7549945,Meziani:1984is,1.416878307,0.049263769
26,56,0.2,90,0.025,46897.80635,937.956127,Meziani:1984is,0.895564276,0.032197668
26,56,0.2,90,0.035,61915.25386,1238.305077,Meziani:1984is,0.772022999,0.029395018
26,56,0.2,90,0.045,70266.11186,1405.322237,Meziani:1984is,0.740043794,0.029744068
26,56,0.2,90,0.055,69160.0235,1383.20047,Meziani:1984is,0.795257104,0.033256206
26,56,0.2,90,0.065,60424.66296,1208.493259,Meziani:1984is,0.888709963,0.040049872
26,56,0.2,90,0.075,47347.55445,946.951089,Meziani:1984is,1.045460543,0.051533813
26,56,0.2,90,0.085,35612.95284,712.2590567,Meziani:1984is,1.024907993,0.059528903
26,56,0.2,90,0.095,23610.7784,472.2155679,Meziani:1984is,1.09272128,0.080048187
26,56,0.2,90,0.105,14683.93748,293.6787496,Meziani:1984is,1.137297133,0.128712071
26,56,0.2,90,0.115,9098.767991,181.9753598,Meziani:1984is,1.110040393,0.265970074
26,56,0.2,140,0.005,0,0,Meziani:1984is,#DIV/0!,#DIV/0!
26,56,0.2,140,0.015,1209.156152,24.18312305,Meziani:1984is,2.572041662,0.089318489
26,56,0.2,140,0.025,4555.791183,91.11582367,Meziani:1984is,1.139209369,0.043900168
26,56,0.2,140,0.035,8011.318318,160.2263664,Meziani:1984is,0.949906083,0.036947727
26,56,0.2,140,0.045,11931.86236,238.6372472,Meziani:1984is,0.87161582,0.034948442
26,56,0.2,140,0.055,14924.5649,298.4912979,Meziani:1984is,0.857646443,0.03490889
26,56,0.2,140,0.065,16205.39103,324.1078205,Meziani:1984is,0.851568467,0.03720984
26,56,0.2,140,0.075,15827.15187,316.5430374,Meziani:1984is,0.960374938,0.044733254
26,56,0.2,140,0.085,14167.16713,283.3433425,Meziani:1984is,1.009376107,0.051739349
26,56,0.2,140,0.095,10747.05684,214.9411368,Meziani:1984is,1.256157868,0.069507402
26,56,0.2,140,0.105,9052.934932,181.0586986,Meziani:1984is,1.137752572,0.071137151
26,56,0.2,140,0.115,6543.686682,130.8737336,Meziani:1984is,1.199629564,0.085884308
26,56,0.2065,180,0.0066,0,0,Hotta:1984,#DIV/0!,#DIV/0!
26,56,0.2065,180,0.0166,553.5534155,11.07106831,Hotta:1984,3.847867144,0.065034374
26,56,0.2065,180,0.0265,2243.07003,44.86140061,Hotta:1984,1.493488814,0.02184506
26,56,0.2065,180,0.0364,4169.264801,83.38529602,Hotta:1984,1.223237248,0.015590279
26,56,0.2065,180,0.0464,6804.668975,136.0933795,Hotta:1984,0.959635219,0.011462718
26,56,0.2065,180,0.0563,9110.47925,182.209585,Hotta:1984,0.905550605,0.009659206
26,56,0.2065,180,0.0663,10578.6941,211.573882,Hotta:1984,0.884797302,0.011627144
26,56,0.2065,180,0.0762,11005.18822,220.1037644,Hotta:1984,0.954095449,0.007087566
26,56,0.2065,180,0.0861,10507.52352,210.1504703,Hotta:1984,1.018317968,0.008374952
26,56,0.2065,180,0.0961,9308.800533,186.1760107,Hotta:1984,1.16019244,0.012353901
26,56,0.2065,180,0.106,7716.390251,154.327805,Hotta:1984,1.29594275,0.014644153
26,56,0.2065,180,0.116,5989.507624,119.7901525,Hotta:1984,1.419148373,0.016695863
26,56,0.2065,180,0.1259,4495.296117,89.90592235,Hotta:1984,1.599449694,0.038707128
26,56,0.2211,180,0.0068,8.53E-33,1.71E-34,Hotta:1984,1.88E+34,1.29E+33
26,56,0.2211,180,0.0167,213.6924336,4.273848671,Hotta:1984,6.832249395,0.13102944
26,56,0.2211,180,0.0267,1310.171356,26.20342713,Hotta:1984,2.02263619,0.028240581
26,56,0.2211,180,0.0366,2640.476919,52.80953838,Hotta:1984,1.465644321,0.017799815
26,56,0.2211,180,0.0465,4684.35739,93.68714781,Hotta:1984,1.090864675,0.012381634
26,56,0.2211,180,0.0565,6752.608103,135.0521621,Hotta:1984,0.956667395,0.006664092
26,56,0.2211,180,0.0664,8422.48438,168.4496876,Hotta:1984,0.898784689,0.008311087
26,56,0.2211,180,0.0764,9406.303163,188.1260633,Hotta:1984,0.902586261,0.008292312
26,56,0.2211,180,0.0863,9599.113342,191.9822668,Hotta:1984,0.939670122,0.009688395
26,56,0.2211,180,0.0963,9092.149047,181.8429809,Hotta:1984,0.989864987,0.009788665
26,56,0.2211,180,0.1062,8073.397571,161.4679514,Hotta:1984,1.091238221,0.011767041
26,56,0.2211,180,0.1161,6752.763449,135.055269,Hotta:1984,1.206913297,0.010958477
26,56,0.2211,180,0.1261,5337.873172,106.7574634,Hotta:1984,1.300143292,0.013113837
26,56,0.2211,180,0.136,4064.107517,81.28215034,Hotta:1984,1.496023413,0.020914801
26,56,0.2211,180,0.1459,3065.969121,61.31938241,Hotta:1984,1.650375395,0.045988721
26,56,0.2211,180,0.1559,2454.372594,49.08745188,Hotta:1984,1.804941927,0.055818746
26,56,0.2211,180,0.1658,2098.863593,41.97727187,Hotta:1984,1.934380115,0.069085004
26,56,0.2356,180,0.0071,6.05E-33,1.21E-34,Hotta:1984,1.74E+34,1.49E+33
26,56,0.2356,180,0.017,59.79179152,1.19583583,Hotta:1984,15.63759801,0.451567001
26,56,0.2356,180,0.0269,738.2615956,14.76523191,Hotta:1984,2.519432151,0.046054136
26,56,0.2356,180,0.0368,1612.820972,32.25641944,Hotta:1984,1.804292014,0.027901423
26,56,0.2356,180,0.0468,3120.043331,62.40086662,Hotta:1984,1.262802975,0.018268977
26,56,0.2356,180,0.0567,4769.977095,95.3995419,Hotta:1984,1.035644386,0.012578677
26,56,0.2356,180,0.0666,6375.644301,127.512886,Hotta:1984,0.9238282,0.011136129
26,56,0.2356,180,0.0765,7617.808222,152.3561644,Hotta:1984,0.909710483,0.00971408
26,56,0.2356,180,0.0864,8305.182784,166.1036557,Hotta:1984,0.947601059,0.01035498
26,56,0.2356,180,0.0964,8385.27287,167.7054574,Hotta:1984,0.99340834,0.010017563
26,56,0.2356,180,0.1063,7924.887273,158.4977455,Hotta:1984,1.039762424,0.010094781
26,56,0.2356,180,0.1162,7062.38603,141.2477206,Hotta:1984,1.156832828,0.009345284
26,56,0.2356,180,0.1261,5963.49546,119.2699092,Hotta:1984,1.306280864,0.014588759
26,56,0.2356,180,0.136,4805.415165,96.10830329,Hotta:1984,1.408827285,0.016647885
26,56,0.2356,180,0.146,3743.77098,74.8754196,Hotta:1984,1.535884548,0.020567497
26,56,0.2356,180,0.1559,2920.415094,58.40830188,Hotta:1984,1.746327093,0.054786732
26,56,0.2356,180,0.1658,2378.895245,47.5779049,Hotta:1984,2.047168748,0.071882106
26,56,0.2356,180,0.1757,2115.449252,42.30898505,Hotta:1984,2.283202962,0.089815437
26,56,0.24,60,0.015,129617.0838,2592.341677,Meziani:1984is,1.380990798,0.044824338
26,56,0.24,60,0.025,218384.0952,4367.681904,Meziani:1984is,0.879184905,0.029443536
26,56,0.24,60,0.035,251689.6345,5033.79269,Meziani:1984is,0.750924846,0.026620087
26,56,0.24,60,0.045,252184.5865,5043.69173,Meziani:1984is,0.777208483,0.028669476
26,56,0.24,60,0.055,223404.1703,4468.083407,Meziani:1984is,0.859428898,0.032765727
