Z,A,E0,ThetaDeg,nu,cross,ratio,ratio_error,dataSet
26,56,3.116,34.98,2.2175,790.33,1.00844,0.014297825,E04001
26,56,3.116,34.98,2.2309,798.13,1.01613,0.01440868,E04001
26,56,3.116,34.98,2.2442,805.81,0.99899,0.014147256,E04001
26,56,3.116,34.98,2.2575,813.45,0.98961,0.014014383,E04001
26,56,3.116,34.98,2.2708,821.06,1.01332,0.014615253,E04001
26,56,3.116,34.98,2.2841,828.63,0.99803,0.013033561,E04001
26,56,3.116,34.98,2.2975,836.23,1.01647,0.01411095,E04001
26,56,3.116,34.98,2.3108,843.76,1.00265,0.013985019,E04001
26,56,3.116,34.98,2.3241,851.28,1.00907,0.01409642,E04001
26,56,3.116,34.98,2.3374,858.79,1.00024,0.013973148,E04001
26,56,3.116,34.98,2.3508,866.37,1.00881,0.014081743,E04001
26,56,3.116,34.98,2.3641,873.92,0.99437,0.013845661,E04001
26,56,3.116,34.98,2.3774,881.5,1.00397,0.013953488,E04001
26,56,3.116,34.98,2.3907,889.12,1.01224,0.015071082,E04001
26,56,3.116,44.98,1.425,5.3158,1.02336,0.065465217,E04001
26,56,3.116,44.98,1.4358,5.8987,1.17823,0.060691339,E04001
26,56,3.116,44.98,1.4466,6.5161,1.12951,0.053866577,E04001
26,56,3.116,44.98,1.4574,7.1689,1.05874,0.047008607,E04001
26,56,3.116,44.98,1.4682,7.8551,1.1012,0.044175122,E04001
26,56,3.116,44.98,1.479,8.5744,1.01232,0.040819183,E04001
26,56,3.116,44.98,1.4898,9.3254,1.06912,0.040319986,E04001
26,56,3.116,44.98,1.5006,10.108,1.11793,0.03986941,E04001
26,56,3.116,44.98,1.5115,10.93,1.0796,0.03778591,E04001
26,56,3.116,44.98,1.5223,11.78,1.08659,0.036417657,E04001
26,56,3.116,44.98,1.5331,12.667,1.08155,0.0352096,E04001
26,56,3.116,44.98,1.5439,13.596,1.09591,0.034274787,E04001
26,56,3.116,44.98,1.5547,14.569,1.04331,0.03219164,E04001
26,56,3.116,44.98,1.5655,15.59,1.0712,0.032007697,E04001
26,56,3.116,44.98,1.5763,16.663,1.02022,0.030126628,E04001
26,56,3.116,44.98,1.5871,17.791,1.1073,0.030745883,E04001
26,56,3.116,44.98,1.5979,18.979,1.06433,0.029137468,E04001
26,56,3.116,44.98,1.6087,20.23,1.07761,0.028324271,E04001
26,56,3.116,44.98,1.6195,21.547,1.09528,0.027938924,E04001
26,56,3.116,44.98,1.6304,22.946,1.06337,0.026802057,E04001
26,56,3.116,44.98,1.6412,24.401,1.04504,0.02786771,E04001
26,56,3.116,44.98,1.652,25.927,1.03367,0.023257608,E04001
26,56,3.116,44.98,1.6628,27.529,1.04617,0.022739656,E04001
26,56,3.116,44.98,1.6736,29.2,1.0411,0.02239726,E04001
26,56,3.116,44.98,1.6844,30.947,1.01141,0.025527515,E04001
26,56,3.116,44.98,1.6952,32.769,1.01315,0.024962617,E04001
26,56,3.116,44.98,1.706,34.669,1.04993,0.025036776,E04001
26,56,3.116,44.98,1.7168,36.65,1.02319,0.024065484,E04001
26,56,3.116,44.98,1.7276,38.712,1.05652,0.024126886,E04001
26,56,3.116,44.98,1.7385,40.875,1.00061,0.022776758,E04001
26,56,3.116,44.98,1.7493,43.106,1.03002,0.02280425,E04001
26,56,3.116,44.98,1.7601,45.426,1.04786,0.022674239,E04001
26,56,3.116,44.98,1.7709,47.838,1.05356,0.022367156,E04001
26,56,3.116,44.98,1.7817,50.345,1.06863,0.02204787,E04001
26,56,3.116,44.98,1.7925,52.948,1.07086,0.021719423,E04001
26,56,3.116,44.98,1.8033,55.65,1.02606,0.02066487,E04001
26,56,3.116,44.98,1.8141,58.452,1.02648,0.020358585,E04001
26,56,3.116,44.98,1.8249,61.356,1.02842,0.020861855,E04001
26,56,3.116,44.98,1.8357,64.362,1.03633,0.018489171,E04001
26,56,3.116,44.98,1.8465,67.472,1.04784,0.019119042,E04001
26,56,3.116,44.98,1.8574,70.714,1.03657,0.018666742,E04001
26,56,3.116,44.98,1.8682,74.029,1.02933,0.022423645,E04001
26,56,3.116,44.98,1.879,77.433,1.03703,0.022083608,E04001
26,56,3.116,44.98,1.8898,80.94,1.02916,0.021620954,E04001
26,56,3.116,44.98,1.9006,84.544,1.02787,0.02140897,E04001
26,56,3.116,44.98,1.9114,88.241,1.03467,0.021191963,E04001
26,56,3.116,44.98,1.9222,92.029,1.04532,0.02097165,E04001
26,56,3.116,44.98,1.933,95.904,1.02186,0.020332833,E04001
26,56,3.116,44.98,1.9438,99.863,1.06145,0.020528124,E04001
26,56,3.116,44.98,1.9546,103.9,1.03946,0.020019249,E04001
26,56,3.116,44.98,1.9654,108.02,1.02759,0.019440844,E04001
26,56,3.116,44.98,1.9763,112.25,1.06013,0.019599109,E04001
26,56,3.116,44.98,1.9871,116.51,1.06429,0.019397477,E04001
26,56,3.116,44.98,1.9979,120.84,1.0427,0.019695465,E04001
26,56,3.116,44.98,2.0087,125.23,1.05406,0.017487822,E04001
26,56,3.116,44.98,2.0195,129.68,1.03331,0.016502159,E04001
26,56,3.116,44.98,2.0303,134.18,1.02847,0.019078849,E04001
26,56,3.116,44.98,2.0411,138.74,1.04512,0.018523858,E04001
26,56,3.116,44.98,2.0519,143.36,1.02539,0.018066406,E04001
26,56,3.116,44.98,2.0627,148.01,1.04723,0.017971759,E04001
26,56,3.116,44.98,2.0735,152.72,1.04112,0.017744893,E04001
26,56,3.116,44.98,2.0843,157.46,1.04153,0.017655278,E04001
26,56,3.116,44.98,2.0952,162.29,1.03518,0.017561156,E04001
26,56,3.116,44.98,2.106,167.1,1.03531,0.017474566,E04001
26,56,3.116,44.98,2.1168,171.95,1.02937,0.017272463,E04001
26,56,3.116,44.98,2.1276,176.83,1.02358,0.016908896,E04001
26,56,3.116,44.98,2.1384,181.74,1.02344,0.016507098,E04001
26,56,3.116,44.98,2.1492,186.68,1.01778,0.016016713,E04001
26,56,3.116,44.98,2.16,191.64,1.04362,0.016384888,E04001
26,56,3.116,44.98,2.1708,196.62,0.98667,0.01927576,E04001
26,56,3.116,44.98,2.1816,201.63,1.00679,0.019094381,E04001
26,56,3.116,44.98,2.1924,206.64,1.01626,0.01911537,E04001
26,56,3.116,44.98,2.2032,211.67,1.00156,0.018708367,E04001
26,56,3.116,44.98,2.2141,216.77,1.02413,0.018914056,E04001
26,56,3.116,44.98,2.2249,221.84,1.03228,0.018842409,E04001
26,56,3.116,44.98,2.2357,226.92,1.0312,0.018684999,E04001
26,56,3.116,44.98,2.2465,232.01,1.02151,0.018361278,E04001
26,56,3.116,44.98,2.2573,237.12,0.99106,0.017839069,E04001
26,56,3.116,44.98,2.2681,242.24,1.01552,0.018741744,E04001
26,56,3.116,44.98,2.2789,247.37,1.03084,0.016493512,E04001
26,56,3.116,44.98,2.2897,252.51,1.02174,0.016434993,E04001
26,56,3.116,44.98,2.3005,257.66,1.03625,0.01855158,E04001
26,56,3.116,44.98,2.3113,262.84,1.01963,0.018300107,E04001
26,56,3.116,44.98,2.3222,268.07,1.02212,0.018166897,E04001
26,56,3.116,44.98,2.333,273.28,1.05386,0.018515808,E04001
26,56,3.116,44.98,2.3438,278.51,1.01253,0.017880866,E04001
26,56,3.116,44.98,2.3546,283.77,0.99376,0.017549424,E04001
26,56,3.116,44.98,2.3654,289.05,1.03096,0.017851583,E04001
26,56,3.116,44.98,2.3762,294.36,1.01916,0.0175975,E04001
26,56,3.116,44.98,2.387,299.7,0.99433,0.015081748,E04001
26,56,3.116,44.98,2.3978,305.07,1.02272,0.015635756,E04001
26,56,3.116,44.98,2.4086,310.46,1.02429,0.016684919,E04001
26,56,3.116,44.98,2.4194,315.88,1.01937,0.016620236,E04001
26,56,3.116,44.98,2.4302,321.35,1.01758,0.016617395,E04001
26,56,3.116,44.98,2.4411,326.89,1.00034,0.016305179,E04001
26,56,3.116,44.98,2.4519,332.43,1.00773,0.016334266,E04001
26,56,3.116,44.98,2.4627,338.02,1.01769,0.016330395,E04001
26,56,3.116,44.98,2.4735,343.64,0.99523,0.016470725,E04001
26,56,3.116,44.98,2.4843,349.32,1.01626,0.018178175,E04001
26,56,3.116,59.98,2.1507,13.879,1.03754,0.032062829,E04001
26,56,3.116,59.98,2.1587,14.661,1.08451,0.029875179,E04001
26,56,3.116,59.98,2.1667,15.476,1.05324,0.027074179,E04001
26,56,3.116,59.98,2.1748,16.336,1.03452,0.025832517,E04001
26,56,3.116,59.98,2.1828,17.221,1.06846,0.025840544,E04001
26,56,3.116,59.98,2.1908,18.141,1.05286,0.024860813,E04001
26,56,3.116,59.98,2.1988,19.097,1.0787,0.025082474,E04001
26,56,3.116,59.98,2.2068,20.091,1.06515,0.024189936,E04001
26,56,3.116,59.98,2.2148,21.124,1.07461,0.023859118,E04001
26,56,3.116,59.98,2.2228,22.191,1.07701,0.023838493,E04001
26,56,3.116,59.98,2.2309,23.31,1.06821,0.023251823,E04001
26,56,3.116,59.98,2.2389,24.454,1.07958,0.023595322,E04001
26,56,3.116,59.98,2.2469,25.636,1.05711,0.021922297,E04001
26,56,3.116,59.98,2.2549,26.856,1.09845,0.022266905,E04001
26,56,3.116,59.98,2.2629,28.115,1.07772,0.022123422,E04001
26,56,3.116,59.98,2.2709,29.413,1.06756,0.021521096,E04001
26,56,3.116,59.98,2.2788,30.731,1.09336,0.019686961,E04001
26,56,3.116,59.98,2.2868,32.105,1.0964,0.019716555,E04001
26,56,3.116,59.98,2.2948,33.519,1.04418,0.022912378,E04001
26,56,3.116,59.98,2.3028,34.968,1.08957,0.023164036,E04001
26,56,3.116,59.98,2.3109,36.473,1.05283,0.022263044,E04001
26,56,3.116,59.98,2.3189,37.997,1.07903,0.022370187,E04001
26,56,3.116,59.98,2.3269,39.558,1.06173,0.021790788,E04001
26,56,3.116,59.98,2.3349,41.156,1.05938,0.02147925,E04001
26,56,3.116,59.98,2.3429,42.792,1.06328,0.021312395,E04001
26,56,3.116,59.98,2.3509,44.465,1.06601,0.021072754,E04001
26,56,3.116,59.98,2.359,46.196,1.05637,0.020629492,E04001
26,56,3.116,59.98,2.367,47.945,1.06163,0.02041923,E04001
26,56,3.116,59.98,2.375,49.728,1.07987,0.020511583,E04001
26,56,3.116,59.98,2.3831,51.569,1.05296,0.018092265,E04001
26,56,3.116,59.98,2.3912,53.447,1.06835,0.018298501,E04001
26,56,3.116,59.98,2.3992,55.338,1.07702,0.018974303,E04001
26,56,3.116,59.98,2.4072,57.266,1.08616,0.022002584,E04001
26,56,3.116,59.98,2.4152,59.229,1.07211,0.021442199,E04001
26,56,3.116,59.98,2.4232,61.229,1.02076,0.020578484,E04001
26,56,3.116,59.98,2.4312,63.265,1.03217,0.020548487,E04001
26,56,3.116,59.98,2.4392,65.338,1.05605,0.020661789,E04001
26,56,3.116,59.98,2.4473,67.47,1.03602,0.020157107,E04001
26,56,3.116,59.98,2.4553,69.613,1.04147,0.020111186,E04001
26,56,3.116,59.98,2.4633,71.791,1.04191,0.019779638,E04001
26,56,3.116,59.98,2.4713,74.007,1.05395,0.019862986,E04001
26,56,3.116,59.98,2.4793,76.259,1.04643,0.020849998,E04001
26,56,3.116,59.98,2.4873,78.548,1.08341,0.023552477,E04001
26,56,3.116,59.98,2.4953,80.875,1.01762,0.021267388,E04001
26,56,3.116,59.98,2.5034,83.267,1.04243,0.020656443,E04001
26,56,3.116,59.98,2.5114,85.667,1.03657,0.020427936,E04001
26,56,3.116,59.98,2.5194,88.105,1.02151,0.020089666,E04001
26,56,3.116,59.98,2.5274,90.582,1.0565,0.020313086,E04001
26,56,3.116,59.98,2.5354,93.097,1.02474,0.019871747,E04001
26,56,3.116,59.98,2.5434,95.651,1.05592,0.020072974,E04001
26,56,3.116,59.98,2.5514,98.245,1.01786,0.019441193,E04001
26,56,3.116,59.98,2.5595,100.91,1.03062,0.019423248,E04001
26,56,3.116,59.98,2.5675,103.58,1.02336,0.019694922,E04001
26,56,3.116,59.98,2.5755,106.3,1.0254,0.021825024,E04001
26,56,3.188,47.68,1.6345,5.7688,0.97247,0.019934822,Arrington:1995hs
26,56,3.188,47.68,1.6448,6.2502,1.04157,0.016799462,Arrington:1995hs
26,56,3.188,47.68,1.6566,6.8307,1.05114,0.015957369,Arrington:1995hs
26,56,3.188,47.68,1.6683,7.4392,1.11974,0.015593075,Arrington:1995hs
26,56,3.188,47.68,1.6801,8.09,1.09147,0.014833127,Arrington:1995hs
26,56,3.188,47.68,1.6918,8.7754,1.13613,0.014472275,Arrington:1995hs
26,56,3.188,47.68,1.7036,9.5104,1.10405,0.013774394,Arrington:1995hs
26,56,3.188,47.68,1.7154,10.294,1.09773,0.013017292,Arrington:1995hs
26,56,3.188,47.68,1.7271,11.122,1.1239,0.012767488,Arrington:1995hs
26,56,3.188,47.68,1.7389,12.015,1.10695,0.012068248,Arrington:1995hs
26,56,3.188,47.68,1.7506,12.959,1.14206,0.011883633,Arrington:1995hs
26,56,3.188,47.68,1.7624,13.971,1.15239,0.011738601,Arrington:1995hs
26,56,3.188,47.68,1.7741,15.038,1.17702,0.011969677,Arrington:1995hs
26,56,3.188,47.68,1.7859,16.179,1.18672,0.012238086,Arrington:1995hs
26,56,3.269,21.98,0.7924,2170.4,0.97678,0.021562846,E04001
26,56,3.269,21.98,0.8094,2220.9,0.99509,0.019451574,E04001
26,56,3.269,21.98,0.8264,2270.7,1.0085,0.01902497,E04001
26,56,3.269,21.98,0.8434,2320.2,0.98267,0.018231187,E04001
26,56,3.269,21.98,0.8604,2369.3,1.00452,0.01840206,E04001
26,56,3.269,21.98,0.8774,2418.1,1.02146,0.018361524,E04001
26,56,3.269,21.98,0.8944,2466.6,1.01354,0.018203195,E04001
26,56,3.269,21.98,0.9114,2515.2,1.00191,0.017851463,E04001
26,56,3.269,21.98,0.9284,2563.8,1.01022,0.017903113,E04001
26,56,3.269,21.98,0.9454,2612.4,1.02205,0.017991119,E04001
26,56,3.269,21.98,0.9624,2661.7,1.03317,0.017996018,E04001
26,56,3.269,21.98,0.9794,2711.3,1.02534,0.01777745,E04001
26,56,3.269,21.98,0.9964,2761.3,1.03212,0.01778148,E04001
26,56,3.269,21.98,1.0135,2812.4,1.02404,0.017529512,E04001
26,56,3.269,21.98,1.0305,2863.9,1.00562,0.017144453,E04001
26,56,3.269,21.98,1.0475,2916.3,1.01841,0.017145013,E04001
26,56,3.269,21.98,1.0645,2969.2,1.03395,0.017210023,E04001
26,56,3.269,21.98,1.0815,3022.8,0.98915,0.016607119,E04001
26,56,3.269,21.98,1.1835,3352.5,0.98732,0.017807606,E04001
26,56,3.269,21.98,1.2005,3407,1.00382,0.016847667,E04001
26,56,3.269,21.98,1.2175,3461.3,1.01407,0.016496692,E04001
26,56,3.269,21.98,1.2346,3516.1,1.00395,0.015841415,E04001
26,56,3.269,21.98,1.2516,3568.6,1.006,0.015804517,E04001
26,56,3.269,21.98,1.2686,3620.7,1.01085,0.015770431,E04001
26,56,3.269,21.98,1.2856,3671.5,1.00232,0.015633937,E04001
26,56,3.269,21.98,1.3026,3720.8,1.00785,0.015668673,E04001
26,56,3.269,21.98,1.3196,3768.8,1.01624,0.015707918,E04001
26,56,3.269,21.98,1.3366,3814.6,1.02763,0.015807686,E04001
26,56,3.269,21.98,1.3536,3858.7,1.01589,0.015575194,E04001
26,56,3.269,21.98,1.3706,3900.5,1.01782,0.015562107,E04001
26,56,3.269,21.98,1.3876,3939.9,1.02033,0.015482626,E04001
26,56,3.269,21.98,1.4046,3977.6,1.01066,0.015335881,E04001
26,56,3.269,21.98,1.4216,4011.7,1.00705,0.015230451,E04001
26,56,3.269,21.98,1.4386,4043.9,1.00645,0.015183363,E04001
26,56,3.269,21.98,1.4557,4073.6,0.99912,0.015514533,E04001
26,56,3.269,21.98,1.4727,4099.9,1.00002,0.016536989,E04001
26,56,3.269,21.98,1.5237,4163.7,0.9847,0.012344789,E04001
26,56,3.269,21.98,1.5407,4179.7,0.9905,0.012249683,E04001
26,56,3.269,21.98,1.5577,4193.3,0.98967,0.012019173,E04001
26,56,3.269,21.98,1.5747,4204.6,1.00128,0.012153356,E04001
26,56,3.269,21.98,1.5917,4213.4,1.00394,0.012151706,E04001
26,56,3.269,21.98,1.6087,4220.4,1.00227,0.012131552,E04001
26,56,3.269,21.98,1.6257,4225.7,1.00812,0.012210995,E04001
26,56,3.269,21.98,1.6427,4229.4,1.00251,0.01212938,E04001
26,56,3.269,21.98,1.6597,4231.5,0.99728,0.012099728,E04001
26,56,3.269,21.98,1.6768,4232.3,0.99946,0.012097441,E04001
26,56,3.269,21.98,1.6938,4231.7,0.98306,0.011933738,E04001
26,56,3.269,21.98,1.7108,4229.8,1.00478,0.012128233,E04001
26,56,3.269,21.98,1.7278,4226.8,1.00549,0.012136841,E04001
26,56,3.269,21.98,1.7448,4222.8,1.01591,0.012479871,E04001
26,56,3.269,21.98,1.7618,4217.9,1.02184,0.012802579,E04001
26,56,3.269,32.98,1.1174,54.619,1.01613,0.038265073,E04001
26,56,3.269,32.98,1.131,59.409,1.03015,0.03501153,E04001
26,56,3.269,32.98,1.1447,64.297,1.05759,0.031883292,E04001
26,56,3.269,32.98,1.1583,69.212,1.07062,0.030052592,E04001
26,56,3.269,32.98,1.172,74.259,1.04095,0.028010073,E04001
26,56,3.269,32.98,1.1856,79.357,1.00558,0.026462694,E04001
26,56,3.269,32.98,1.1993,84.593,1.02964,0.026125093,E04001
26,56,3.269,32.98,1.2129,89.927,1.02639,0.025576301,E04001
26,56,3.269,32.98,1.2266,95.415,1.03024,0.024838862,E04001
26,56,3.269,32.98,1.2402,100.99,0.9902,0.023665709,E04001
26,56,3.269,32.98,1.2539,106.79,1.06752,0.024253207,E04001
26,56,3.269,32.98,1.2675,112.7,0.99379,0.022626442,E04001
26,56,3.269,32.98,1.2812,118.82,1.00993,0.022386804,E04001
26,56,3.269,32.98,1.2948,125.09,1.03126,0.022303941,E04001
26,56,3.269,32.98,1.3085,131.58,1.04879,0.022115823,E04001
26,56,3.269,32.98,1.3221,138.19,1.00586,0.021057964,E04001
26,56,3.269,32.98,1.3358,145.06,1.02716,0.020887908,E04001
26,56,3.269,32.98,1.3494,152.08,1.01262,0.020449763,E04001
26,56,3.269,32.98,1.3631,159.35,1.04173,0.020520866,E04001
26,56,3.269,32.98,1.3767,166.79,1.03124,0.020744649,E04001
26,56,3.269,32.98,1.3904,174.51,1.02573,0.020858404,E04001
26,56,3.269,32.98,1.404,182.4,1.01425,0.021600877,E04001
26,56,3.269,32.98,1.4177,190.6,1.03358,0.019622246,E04001
26,56,3.269,32.98,1.4313,198.96,1.03036,0.019149578,E04001
26,56,3.269,32.98,1.445,207.66,1.0209,0.022536839,E04001
26,56,3.269,32.98,1.4586,216.59,1.00651,0.021099774,E04001
26,56,3.269,32.98,1.4723,225.84,0.99628,0.020545519,E04001
26,56,3.269,32.98,1.486,235.38,1.04512,0.021029824,E04001
26,56,3.269,32.98,1.4996,245.16,1.01974,0.020313265,E04001
26,56,3.269,32.98,1.5133,255.29,1.03804,0.020329821,E04001
26,56,3.269,32.98,1.5269,265.61,1.04288,0.020104665,E04001
26,56,3.269,32.98,1.5406,276.3,1.01339,0.019471589,E04001
26,56,3.269,32.98,1.5542,287.19,1.01327,0.019220725,E04001
26,56,3.269,32.98,1.5679,298.38,1.03224,0.019237214,E04001
26,56,3.269,32.98,1.5815,309.69,1.02683,0.018922148,E04001
26,56,3.269,32.98,1.5952,321.33,1.01453,0.018485669,E04001
26,56,3.269,32.98,1.6088,333.07,0.99679,0.018014231,E04001
26,56,3.269,32.98,1.6225,345.1,1.02289,0.018081715,E04001
26,56,3.269,32.98,1.6361,357.09,1.03895,0.018118682,E04001
26,56,3.269,32.98,1.6498,369.34,1.01803,0.018654898,E04001
26,56,3.269,32.98,1.6634,381.63,1.02979,0.019678746,E04001
26,56,3.269,32.98,1.6771,394.1,1.01243,0.016442527,E04001
26,56,3.269,32.98,1.6907,406.56,0.98878,0.017611177,E04001
26,56,3.269,32.98,1.7044,419.09,1.02842,0.017203942,E04001
26,56,3.269,32.98,1.718,431.58,1.01951,0.016729227,E04001
26,56,3.269,32.98,1.7317,444.2,0.99505,0.016276452,E04001
26,56,3.269,32.98,1.7453,456.72,1.0247,0.016530916,E04001
26,56,3.269,32.98,1.759,469.33,1.01421,0.016278525,E04001
26,56,3.269,32.98,1.7726,481.81,0.99417,0.015919138,E04001
26,56,3.269,32.98,1.7863,494.33,0.99124,0.015758704,E04001
26,56,3.269,32.98,1.7999,506.65,1.01451,0.015908418,E04001
26,56,3.269,32.98,1.8136,518.98,1.02701,0.015954372,E04001
26,56,3.269,32.98,1.8272,531.14,0.99597,0.015476146,E04001
26,56,3.269,32.98,1.8409,543.29,1.00131,0.015406137,E04001
26,56,3.269,32.98,1.8545,555.24,0.99236,0.015182624,E04001
26,56,3.269,32.98,1.8682,567.14,1.01739,0.015639877,E04001
26,56,3.269,32.98,1.8818,578.82,1.00549,0.016291766,E04001
26,56,3.269,32.98,1.8955,590.43,1.00266,0.017106177,E04001
26,56,3.269,32.98,1.9091,601.8,1.01363,0.018610834,E04001
26,56,3.269,42.98,1.5219,8.5022,1.11265,0.042341982,E04001
26,56,3.269,42.98,1.5329,9.2294,1.00873,0.036947147,E04001
26,56,3.269,42.98,1.5439,9.9865,1.10149,0.034746908,E04001
26,56,3.269,42.98,1.5549,10.775,1.06729,0.031925754,E04001
26,56,3.269,42.98,1.566,11.608,1.1113,0.030926947,E04001
26,56,3.269,42.98,1.577,12.469,1.02655,0.028550806,E04001
26,56,3.269,42.98,1.588,13.37,1.092,0.0289454,E04001
26,56,3.269,42.98,1.599,14.315,1.09675,0.028222145,E04001
26,56,3.269,42.98,1.61,15.308,1.09093,0.027436634,E04001
26,56,3.269,42.98,1.621,16.351,1.04581,0.025992294,E04001
26,56,3.269,42.98,1.632,17.449,1.08316,0.026018683,E04001
26,56,3.269,42.98,1.6431,18.616,1.09046,0.025300817,E04001
26,56,3.269,42.98,1.6541,19.836,1.03347,0.023845533,E04001
26,56,3.269,42.98,1.6651,21.12,1.07008,0.023816288,E04001
26,56,3.269,42.98,1.6761,22.471,1.04134,0.022784923,E04001
26,56,3.269,42.98,1.6871,23.891,1.07572,0.022895651,E04001
26,56,3.269,42.98,1.6981,25.378,1.04815,0.021829931,E04001
26,56,3.269,42.98,1.7091,26.938,1.04314,0.021233945,E04001
26,56,3.269,42.98,1.7202,28.584,1.04254,0.020850826,E04001
26,56,3.269,42.98,1.7312,30.286,1.04008,0.020834709,E04001
26,56,3.269,42.98,1.7422,32.062,1.04485,0.021302476,E04001
26,56,3.269,42.98,1.7532,33.915,1.05558,0.022438449,E04001
26,56,3.269,42.98,1.7642,35.846,1.08799,0.023321989,E04001
26,56,3.269,42.98,1.7752,37.856,1.06456,0.024778107,E04001
26,56,3.269,42.98,1.7973,42.143,0.94915,0.027762618,E04001
26,56,3.269,42.98,1.8083,44.405,1.01115,0.025897984,E04001
26,56,3.269,42.98,1.8193,46.755,1.02235,0.023954657,E04001
26,56,3.269,42.98,1.8303,49.194,1.01638,0.022767004,E04001
26,56,3.269,42.98,1.8413,51.725,1.01112,0.021846303,E04001
26,56,3.269,42.98,1.8523,54.35,1.05612,0.022079117,E04001
26,56,3.269,42.98,1.8634,57.095,1.03512,0.021543042,E04001
26,56,3.269,42.98,1.8744,59.912,1.02817,0.021030845,E04001
26,56,3.269,42.98,1.8854,62.826,1.0346,0.02085124,E04001
26,56,3.269,42.98,1.8964,65.828,1.04211,0.020507991,E04001
26,56,3.269,42.98,1.9074,68.931,1.06338,0.02060031,E04001
26,56,3.269,42.98,1.9184,72.13,1.04533,0.019963954,E04001
26,56,3.269,42.98,1.9294,75.423,1.06997,0.019887833,E04001
26,56,3.269,42.98,1.9405,78.841,1.04641,0.019406147,E04001
26,56,3.269,42.98,1.9515,82.32,1.04713,0.019071914,E04001
26,56,3.269,42.98,1.9625,85.886,1.04674,0.018745779,E04001
26,56,3.269,42.98,1.9735,89.538,1.04648,0.018539614,E04001
26,56,3.269,42.98,1.9845,93.273,1.03781,0.019298189,E04001
26,56,3.269,42.98,1.9955,97.088,1.04029,0.020187871,E04001
26,56,3.269,42.98,2.0065,100.98,1.03981,0.021588433,E04001
26,56,3.269,42.98,2.0396,113.12,0.99894,0.024840877,E04001
26,56,3.269,42.98,2.0506,117.28,1.03172,0.02319236,E04001
26,56,3.269,42.98,2.0616,121.51,1.02049,0.021562011,E04001
26,56,3.269,42.98,2.0726,125.79,1.01757,0.020828365,E04001
26,56,3.269,42.98,2.0836,130.13,1.06816,0.021286406,E04001
26,56,3.269,42.98,2.0947,134.56,1.033,0.020585612,E04001
26,56,3.269,42.98,2.1057,139,1.04317,0.020431655,E04001
26,56,3.269,42.98,2.1167,143.48,1.04544,0.020281572,E04001
26,56,3.269,42.98,2.1277,148.01,1.04723,0.020066212,E04001
26,56,3.269,42.98,2.1387,152.57,1.06181,0.019990824,E04001
26,56,3.269,42.98,2.1497,157.17,1.04346,0.01953299,E04001
26,56,3.269,42.98,2.1607,161.8,1.00742,0.018850433,E04001
26,56,3.269,42.98,2.1718,166.5,1.02703,0.018918919,E04001
26,56,3.269,42.98,2.1828,171.19,1.03394,0.01880951,E04001
26,56,3.269,42.98,2.1938,175.91,1.0403,0.020010233,E04001
26,56,3.269,42.98,2.2048,180.65,1.04622,0.021976197,E04001
26,56,3.269,42.98,2.2158,185.42,1.05706,0.024431021,E04001
26,56,3.3,15,0.1333,1107,0.71635,0.022312556,Chen:1990kq
26,56,3.3,15,0.1492,1538.5,0.83848,0.021059474,Chen:1990kq
26,56,3.3,15,0.1652,2131.6,0.92888,0.019234378,Chen:1990kq
26,56,3.3,15,0.1812,3431.6,0.87714,0.015007577,Chen:1990kq
26,56,3.3,15,0.1972,4958.9,0.88528,0.01308758,Chen:1990kq
26,56,3.3,15,0.2125,6713.1,0.87292,0.032026932,Chen:1990kq
26,56,3.3,15,0.2276,8774.7,0.94476,0.028377039,Chen:1990kq
26,56,3.3,15,0.2426,11138,0.92476,0.024420901,Chen:1990kq
26,56,3.3,15,0.2577,13771,0.97306,0.022075376,Chen:1990kq
26,56,3.3,15,0.2727,16524,0.95013,0.019547325,Chen:1990kq
26,56,3.3,15,0.2878,19277,1.00638,0.018363853,Chen:1990kq
26,56,3.3,15,0.3028,21831,0.93903,0.016307086,Chen:1990kq
26,56,3.3,15,0.3179,24077,0.95527,0.015408896,Chen:1990kq
26,56,3.3,15,0.3329,25889,0.95794,0.014871181,Chen:1990kq
26,56,3.3,15,0.348,27256,0.95392,0.014528911,Chen:1990kq
26,56,3.3,15,0.363,28168,0.97629,0.014591025,Chen:1990kq
26,56,3.3,15,0.3781,28687,0.99348,0.015093945,Chen:1990kq
26,56,3.3,15,0.3934,28878,0.97652,0.020396149,Chen:1990kq
26,56,3.3,15,0.4075,28823,0.98532,0.019775873,Chen:1990kq
26,56,3.3,15,0.4217,28611,0.96816,0.019083569,Chen:1990kq
26,56,3.3,15,0.4359,28298,0.98594,0.018835253,Chen:1990kq
26,56,3.3,15,0.45,27936,0.98081,0.01847079,Chen:1990kq
26,56,3.3,15,0.4642,27562,1.01589,0.018540019,Chen:1990kq
26,56,3.3,15,0.4784,27208,0.9556,0.01764187,Chen:1990kq
26,56,3.3,15,0.4926,26897,0.94806,0.017362531,Chen:1990kq
26,56,3.3,15,0.5067,26645,0.94202,0.017376619,Chen:1990kq
26,56,3.3,15,0.5209,26455,0.95256,0.017690418,Chen:1990kq
26,56,3.3,15,0.5351,26328,0.91917,0.017623823,Chen:1990kq
26,56,3.3,15,0.5492,26265,0.92519,0.018389492,Chen:1990kq
26,56,3.3,15,0.5629,26253,0.97894,0.02022626,Chen:1990kq
