Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot_shifted,qe_shifted
26,56,3.4889,14,0.6876,31900,273,E04001,2.8013,14,0.6876,0.6751,1.59,0.5806,31097.768,4788.732
26,56,3.4889,14,0.7068,32200,274,E04001,2.7821,14,0.7068,0.6943,1.6301,0.5766,30902.976,4107.116
26,56,3.4889,14,0.726,30800,265,E04001,2.7629,14,0.726,0.7135,1.6701,0.5727,30606.524,3524.404
26,56,3.4889,14,0.7452,30200,262,E04001,2.7437,14,0.7452,0.7327,1.7101,0.5687,30214.756,3026.036
26,56,3.4889,14,0.7644,30700,267,E04001,2.7245,14,0.7644,0.7519,1.7501,0.5647,29782.48,2599.792
26,56,3.4889,14,0.7836,30800,272,E04001,2.7053,14,0.7836,0.7711,1.7901,0.5607,29322.332,2235.064
26,56,3.4889,14,0.8028,30300,270,E04001,2.6861,14,0.8028,0.7903,1.8301,0.5567,28859.012,1923.064
26,56,3.4889,14,0.8219,29600,268,E04001,2.667,14,0.8219,0.8094,1.8699,0.5528,28406.872,1657.396
26,56,3.4889,14,0.8411,29200,267,E04001,2.6478,14,0.8411,0.8286,1.9099,0.5488,27992.432,1428.752
26,56,3.4889,14,0.8603,28800,267,E04001,2.6286,14,0.8603,0.8478,1.9499,0.5448,27618.552,1232.868
26,56,3.4889,14,0.8795,28900,268,E04001,2.6094,14,0.8795,0.867,1.9899,0.5409,27298.908,1064.96
26,56,3.4889,14,0.8987,29200,274,E04001,2.5902,14,0.8987,0.8862,2.0299,0.5369,27026.896,920.66
26,56,3.4889,14,0.9179,29300,283,E04001,2.571,14,0.9179,0.9054,2.0699,0.5329,26804.596,796.432
26,56,3.4889,14,0.9371,29400,301,E04001,2.5518,14,0.9371,0.9246,2.11,0.5289,26621.972,689.26
26,56,3.4889,14,1.3018,25400,205,E04001,2.1871,14,1.3018,1.2893,2.8699,0.4533,23576.02,31.148
26,56,3.4889,14,1.321,25500,190,E04001,2.1679,14,1.321,1.3085,2.9099,0.4493,23305.048,25.272
26,56,3.4889,14,1.3402,24700,184,E04001,2.1487,14,1.3402,1.3277,2.9499,0.4454,23026.952,20.436
26,56,3.4889,14,1.3594,24500,182,E04001,2.1295,14,1.3594,1.3469,2.9899,0.4414,22748.024,19.656
26,56,3.4889,14,1.3786,24000,179,E04001,2.1103,14,1.3786,1.3661,3.03,0.4374,22463.688,15.548
26,56,3.4889,14,1.3978,23100,173,E04001,2.0911,14,1.3978,1.3853,3.07,0.4334,22173.424,12.116
26,56,3.4889,14,1.417,23100,174,E04001,2.0719,14,1.417,1.4045,3.11,0.4294,21880.82,9.204
26,56,3.4889,14,1.4362,22700,172,E04001,2.0527,14,1.4362,1.4237,3.15,0.4255,21588.06,6.864
26,56,3.4889,14,1.4554,22600,171,E04001,2.0335,14,1.4554,1.4429,3.19,0.4215,21296.132,4.94
26,56,3.4889,14,1.4746,22400,169,E04001,2.0143,14,1.4746,1.4621,3.23,0.4175,21006.18,3.432
26,56,3.4889,14,1.4938,22600,171,E04001,1.9951,14,1.4938,1.4813,3.27,0.4135,20718.932,2.288
26,56,3.4889,14,1.513,22100,169,E04001,1.9759,14,1.513,1.5005,3.31,0.4095,20435.012,1.352
26,56,3.4889,14,1.5322,21300,164,E04001,1.9567,14,1.5322,1.5197,3.35,0.4056,20155.148,0.728
26,56,3.4889,14,1.5514,21400,164,E04001,1.9375,14,1.5514,1.5389,3.39,0.4016,19879.6,0.312
26,56,3.4889,14,1.5706,21200,163,E04001,1.9183,14,1.5706,1.5581,3.4301,0.3976,19608.888,0.052
26,56,3.4889,14,1.5898,20500,166,E04001,1.8991,14,1.5898,1.5773,3.4701,0.3936,19343.168,0
26,56,3.4889,14,1.609,21100,173,E04001,1.8799,14,1.609,1.5965,3.5101,0.3896,19082.492,0
26,56,3.4889,14,1.6282,20600,158,E04001,1.8607,14,1.6282,1.6157,3.5501,0.3857,18826.444,0
26,56,3.4889,14,1.6474,20300,156,E04001,1.8415,14,1.6474,1.6349,3.5901,0.3817,18575.804,0
26,56,3.4889,14,1.6666,19900,154,E04001,1.8223,14,1.6666,1.6541,3.6301,0.3777,18330.728,0
26,56,3.4889,14,1.6857,19300,149,E04001,1.8032,14,1.6857,1.6732,3.6699,0.3738,18091.996,0
26,56,3.4889,14,1.7049,19200,150,E04001,1.784,14,1.7049,1.6924,3.7099,0.3698,17856.956,0
26,56,3.4889,14,1.7241,19300,150,E04001,1.7648,14,1.7241,1.7116,3.7499,0.3658,17626.7,0
26,56,3.4889,14,1.7433,18800,147,E04001,1.7456,14,1.7433,1.7308,3.7899,0.3618,17400.76,0
26,56,3.4889,14,1.7625,19200,150,E04001,1.7264,14,1.7625,1.75,3.8299,0.3578,17179.968,0
26,56,3.4889,14,1.7817,18700,147,E04001,1.7072,14,1.7817,1.7692,3.8699,0.3539,16963.596,0
26,56,3.4889,14,1.8009,18300,144,E04001,1.688,14,1.8009,1.7884,3.91,0.3499,16751.592,0
26,56,3.4889,14,1.8201,18000,142,E04001,1.6688,14,1.8201,1.8076,3.95,0.3459,16543.54,0
26,56,3.4889,14,1.8393,17400,139,E04001,1.6496,14,1.8393,1.8268,3.99,0.3419,16339.856,0
26,56,3.4889,14,1.8585,17800,149,E04001,1.6304,14,1.8585,1.846,4.03,0.3379,16140.124,0
26,56,3.4889,14,1.8777,17700,136,E04001,1.6112,14,1.8777,1.8652,4.07,0.334,15944.188,0
26,56,3.4889,14,1.8969,17300,129,E04001,1.592,14,1.8969,1.8844,4.11,0.33,15752.152,0
26,56,3.4889,14,1.9161,17100,127,E04001,1.5728,14,1.9161,1.9036,4.15,0.326,15563.808,0
26,56,3.4889,14,1.9353,16600,124,E04001,1.5536,14,1.9353,1.9228,4.19,0.322,15378.948,0
26,56,3.4889,14,1.9545,16600,124,E04001,1.5344,14,1.9545,1.942,4.23,0.318,15197.832,0
26,56,3.4889,14,1.9737,16600,123,E04001,1.5152,14,1.9737,1.9612,4.27,0.3141,15020.096,0
26,56,3.4889,14,1.9929,16400,123,E04001,1.496,14,1.9929,1.9804,4.31,0.3101,14845.792,0
26,56,3.4889,14,2.0121,16200,121,E04001,1.4768,14,2.0121,1.9996,4.3501,0.3061,14674.972,0
26,56,3.4889,14,2.0313,16000,120,E04001,1.4576,14,2.0313,2.0188,4.3901,0.3021,14507.48,0
26,56,3.4889,14,2.0505,15700,118,E04001,1.4384,14,2.0505,2.038,4.4301,0.2981,14343.368,0
26,56,3.4889,14,2.0697,15300,116,E04001,1.4192,14,2.0697,2.0572,4.4701,0.2942,14182.532,0
26,56,3.4889,14,2.0889,15600,126,E04001,1.4,14,2.0889,2.0764,4.5101,0.2902,14024.816,0
26,56,3.116,14.975,1.6517,18200,217,E04001,1.4643,14.975,1.6517,1.6396,3.6699,0.3099,17108.208,0
26,56,3.116,14.975,1.6708,18200,216,E04001,1.4452,14.975,1.6708,1.6587,3.7098,0.3059,16866.096,0
26,56,3.116,14.975,1.69,17900,213,E04001,1.426,14.975,1.69,1.6779,3.7499,0.3018,16628.664,0
26,56,3.116,14.975,1.7092,17700,211,E04001,1.4068,14.975,1.7092,1.6971,3.79,0.2977,16396.952,0
26,56,3.116,14.975,1.7283,17400,208,E04001,1.3877,14.975,1.7283,1.7162,3.8299,0.2937,16171.584,0
26,56,3.116,14.975,1.7475,17200,205,E04001,1.3685,14.975,1.7475,1.7354,3.87,0.2896,15950.792,0
26,56,3.116,14.975,1.7666,17000,203,E04001,1.3494,14.975,1.7666,1.7545,3.9099,0.2856,15736.188,0
26,56,3.116,14.975,1.7858,16600,199,E04001,1.3302,14.975,1.7858,1.7737,3.95,0.2815,15525.328,0
26,56,3.116,14.975,1.8049,16500,198,E04001,1.3111,14.975,1.8049,1.7928,3.9898,0.2775,15320.136,0
26,56,3.116,14.975,1.8241,16200,195,E04001,1.2919,14.975,1.8241,1.812,4.0299,0.2734,15118.688,0
26,56,3.116,14.975,1.8434,16000,186,E04001,1.2726,14.975,1.8434,1.8313,4.0702,0.2693,14920.62,0
26,56,3.116,14.975,1.8626,16000,188,E04001,1.2534,14.975,1.8626,1.8505,4.1103,0.2653,14727.804,0
26,56,3.116,14.975,1.8817,15600,192,E04001,1.2343,14.975,1.8817,1.8696,4.1502,0.2612,14540.292,0
26,56,3.116,14.975,1.9009,15500,191,E04001,1.2151,14.975,1.9009,1.8888,4.1903,0.2572,14355.744,0
26,56,3.116,14.975,1.92,15300,189,E04001,1.196,14.975,1.92,1.9079,4.2302,0.2531,14176.188,0
26,56,3.116,14.975,1.9392,15200,188,E04001,1.1768,14.975,1.9392,1.9271,4.2703,0.2491,13999.596,0
26,56,3.116,14.975,1.9583,14800,184,E04001,1.1577,14.975,1.9583,1.9462,4.3102,0.245,13827.736,0
26,56,3.116,14.975,1.9775,14600,181,E04001,1.1385,14.975,1.9775,1.9654,4.3503,0.241,13658.788,0
26,56,3.116,14.975,1.9966,14700,181,E04001,1.1194,14.975,1.9966,1.9845,4.3901,0.2369,13494.312,0
26,56,3.116,14.975,2.0158,14700,186,E04001,1.1002,14.975,2.0158,2.0037,4.4302,0.2329,13332.592,0
26,56,3.116,14.975,2.035,14400,210,E04001,1.081,14.975,2.035,2.0229,4.4703,0.2288,13174.408,0
26,56,4.6289,16,0.3623,35.6,1.76,E04001,4.2666,16,0.3623,0.3375,0.0301,1.5301,57.74510585,57.74510585
26,56,4.6289,16,0.3802,52.5,2.36,E04001,4.2487,16,0.3802,0.3554,0.0701,1.5237,73.37690654,73.37690654
26,56,4.6289,16,0.398,71,2.82,E04001,4.2309,16,0.398,0.3732,0.1099,1.5173,93.53370217,93.53370217
26,56,4.6289,16,0.4159,87.8,3.42,E04001,4.213,16,0.4159,0.3911,0.1499,1.5109,120.0152066,119.8609454
26,56,4.6289,16,0.4338,118,4.7,E04001,4.1951,16,0.4338,0.409,0.1899,1.5045,154.6211338,154.261191
26,56,4.6289,16,0.4517,144,5.29,E04001,4.1772,16,0.4517,0.4269,0.2299,1.4981,199.9225036,199.0483568
26,56,4.6289,16,0.4696,190,6.61,E04001,4.1593,16,0.4696,0.4448,0.2699,1.4917,258.4389154,256.5877811
26,56,4.6289,16,0.4875,247,8.24,E04001,4.1414,16,0.4875,0.4627,0.3099,1.4852,332.8956503,329.1419613
26,56,4.6289,16,0.5054,313,10,E04001,4.1235,16,0.5054,0.4806,0.3499,1.4788,424.5782181,417.8935665
26,56,4.6289,16,0.5233,392,12,E04001,4.1056,16,0.5233,0.4985,0.39,1.4724,533.6408802,522.3283929
26,56,4.6289,16,0.5412,507,14.8,E04001,4.0877,16,0.5412,0.5164,0.43,1.466,657.7697186,640.081102
26,56,4.6289,16,0.5591,621,17.3,E04001,4.0698,16,0.5591,0.5343,0.47,1.4596,793.2624647,766.9866418
26,56,4.6289,16,0.577,767,19.9,E04001,4.0519,16,0.577,0.5522,0.51,1.4531,935.0284993,897.8001318
26,56,4.6289,16,0.5949,897,21.5,E04001,4.034,16,0.5949,0.5701,0.55,1.4467,1078.594248,1027.482373
26,56,4.6289,16,0.6128,1070,22.9,E04001,4.0161,16,0.6128,0.588,0.59,1.4403,1221.183009,1152.176836
26,56,4.6289,16,0.6307,1250,23.7,E04001,3.9982,16,0.6307,0.6059,0.63,1.4339,1360.326603,1268.901137
26,56,4.6289,16,0.6486,1420,23.4,E04001,3.9803,16,0.6486,0.6238,0.67,1.4275,1494.739521,1375.649881
26,56,4.6289,16,0.6486,1430,34.2,E04001,3.9803,16,0.6486,0.6238,0.67,1.4275,1494.739521,1375.649881
26,56,4.6289,16,0.6665,1560,21.7,E04001,3.9624,16,0.6665,0.6417,0.71,1.421,1623.753297,1471.034718
26,56,4.6289,16,0.6665,1590,32.8,E04001,3.9624,16,0.6665,0.6417,0.71,1.421,1623.753297,1471.034718
26,56,4.6289,16,0.6844,1780,21,E04001,3.9445,16,0.6844,0.6596,0.75,1.4146,1747.316511,1553.615875
26,56,4.6289,16,0.6844,1820,31.8,E04001,3.9445,16,0.6844,0.6596,0.75,1.4146,1747.316511,1553.615875
26,56,4.6289,16,0.7023,1960,19.5,E04001,3.9266,16,0.7023,0.6775,0.7901,1.4082,1864.503596,1622.159265
26,56,4.6289,16,0.7023,1890,28.8,E04001,3.9266,16,0.7023,0.6775,0.7901,1.4082,1864.503596,1622.159265
26,56,4.6289,16,0.7202,2060,18.1,E04001,3.9087,16,0.7202,0.6954,0.8301,1.4018,1974.131882,1675.173694
26,56,4.6289,16,0.7202,2100,28.4,E04001,3.9087,16,0.7202,0.6954,0.8301,1.4018,1974.131882,1675.173694
26,56,4.6289,16,0.7381,2210,17.6,E04001,3.8908,16,0.7381,0.7133,0.8701,1.3954,2076.664154,1711.527915
26,56,4.6289,16,0.7381,2200,27.6,E04001,3.8908,16,0.7381,0.7133,0.8701,1.3954,2076.664154,1711.527915
26,56,4.6289,16,0.756,2290,27.7,E04001,3.8729,16,0.756,0.7312,0.9101,1.3889,2170.197856,1730.450621
26,56,4.6289,16,0.7739,2410,27.9,E04001,3.855,16,0.7739,0.7491,0.9501,1.3825,2280.304,1749.332
26,56,4.6289,16,0.7918,2490,28.2,E04001,3.8371,16,0.7918,0.767,0.9901,1.3761,2378.324,1751.724
26,56,4.6289,16,0.8096,2540,28.4,E04001,3.8193,16,0.8096,0.7848,1.0299,1.3697,2467.504,1736.904
26,56,4.6289,16,0.8275,2580,28.5,E04001,3.8014,16,0.8275,0.8027,1.0699,1.3633,2550.86,1705.86
26,56,4.6289,16,0.8454,2650,29.1,E04001,3.7835,16,0.8454,0.8206,1.1099,1.3569,2627.196,1660.36
26,56,4.6289,16,0.8633,2700,29.2,E04001,3.7656,16,0.8633,0.8385,1.1499,1.3505,2699.892,1602.64
26,56,4.6289,16,0.8812,2790,29.9,E04001,3.7477,16,0.8812,0.8564,1.1899,1.344,2767.752,1535.196
26,56,4.6289,16,0.8991,2870,30.7,E04001,3.7298,16,0.8991,0.8743,1.2299,1.3376,2834.468,1460.368
26,56,4.6289,16,0.917,2850,30.2,E04001,3.7119,16,0.917,0.8922,1.2699,1.3312,2898.636,1380.496
26,56,4.6289,16,0.9349,2980,31.3,E04001,3.694,16,0.9349,0.9101,1.31,1.3248,2963.22,1297.66
26,56,4.6289,16,0.9528,3090,32,E04001,3.6761,16,0.9528,0.928,1.35,1.3184,3027.232,1213.784
26,56,4.6289,16,0.9707,3130,32.3,E04001,3.6582,16,0.9707,0.9459,1.39,1.3119,3091.816,1131.052
26,56,4.6289,16,0.9886,3260,33.1,E04001,3.6403,16,0.9886,0.9638,1.43,1.3055,3175.484,1066.468
26,56,4.6289,16,1.0065,3310,33.5,E04001,3.6224,16,1.0065,0.9817,1.47,1.2991,3237.936,984.152
26,56,4.6289,16,1.0244,3380,34,E04001,3.6045,16,1.0244,0.9996,1.51,1.2927,3301.688,904.8
26,56,4.6289,16,1.0423,3330,33.7,E04001,3.5866,16,1.0423,1.0175,1.55,1.2863,3365.128,829.036
26,56,4.6289,16,1.0602,3510,35.1,E04001,3.5687,16,1.0602,1.0354,1.59,1.2798,3429.14,757.38
26,56,4.6289,16,1.0781,3540,35.4,E04001,3.5508,16,1.0781,1.0533,1.63,1.2734,3493.256,690.092
26,56,4.6289,16,1.096,3550,35.7,E04001,3.5329,16,1.096,1.0712,1.67,1.267,3559.816,627.484
26,56,4.6289,16,1.1139,3700,37.1,E04001,3.515,16,1.1139,1.0891,1.71,1.2606,3625.7,569.66
26,56,4.6289,16,1.1318,3780,37.9,E04001,3.4971,16,1.1318,1.107,1.7501,1.2542,3692.572,516.516
26,56,4.6289,16,1.1318,3820,54,E04001,3.4971,16,1.1318,1.107,1.7501,1.2542,3692.572,516.516
26,56,4.6289,16,1.1497,3920,39.7,E04001,3.4792,16,1.1497,1.1249,1.7901,1.2478,3759.704,468
26,56,4.6289,16,1.1497,3910,51.4,E04001,3.4792,16,1.1497,1.1249,1.7901,1.2478,3759.704,468
26,56,4.6289,16,1.1676,4080,42,E04001,3.4613,16,1.1676,1.1428,1.8301,1.2413,3829.384,423.904
26,56,4.6289,16,1.1676,4030,49.2,E04001,3.4613,16,1.1676,1.1428,1.8301,1.2413,3829.384,423.904
26,56,4.6289,16,1.1855,4200,44.1,E04001,3.4434,16,1.1855,1.1607,1.8701,1.2349,3898.18,384.02
26,56,4.6289,16,1.1855,4160,48.8,E04001,3.4434,16,1.1855,1.1607,1.8701,1.2349,3898.18,384.02
26,56,4.6289,16,1.2034,4210,45.7,E04001,3.4255,16,1.2034,1.1786,1.9101,1.2285,3968.796,348.088
26,56,4.6289,16,1.2034,4250,48.8,E04001,3.4255,16,1.2034,1.1786,1.9101,1.2285,3968.796,348.088
26,56,4.6289,16,1.2213,4370,49.7,E04001,3.4076,16,1.2213,1.1965,1.9501,1.2221,4039.204,315.692
26,56,4.6289,16,1.2391,4280,48.6,E04001,3.3898,16,1.2391,1.2143,1.9899,1.2157,4109.872,286.78
26,56,4.6289,16,1.257,4430,49.6,E04001,3.3719,16,1.257,1.2322,2.0299,1.2093,4181.736,260.676
26,56,4.6289,16,1.2749,4570,50.8,E04001,3.354,16,1.2749,1.2501,2.0699,1.2029,4253.392,237.276
26,56,4.6289,16,1.2928,4540,49.9,E04001,3.3361,16,1.2928,1.268,2.1099,1.1964,4325.1,216.32
26,56,4.6289,16,1.3107,4700,51.1,E04001,3.3182,16,1.3107,1.2859,2.1499,1.19,4396.86,197.444
26,56,4.6289,16,1.3286,4710,51.1,E04001,3.3003,16,1.3286,1.3038,2.1899,1.1836,4467.164,180.492
26,56,4.6289,16,1.3465,4800,51.7,E04001,3.2824,16,1.3465,1.3217,2.23,1.1772,4536.324,165.204
26,56,4.6289,16,1.3644,4690,50.5,E04001,3.2645,16,1.3644,1.3396,2.27,1.1708,4606.16,151.424
26,56,4.6289,16,1.3823,4860,51.5,E04001,3.2466,16,1.3823,1.3575,2.31,1.1643,4673.708,138.944
26,56,4.6289,16,1.4002,4980,52.4,E04001,3.2287,16,1.4002,1.3754,2.35,1.1579,4739.28,127.608
26,56,4.6289,16,1.4181,5110,53.2,E04001,3.2108,16,1.4181,1.3933,2.39,1.1515,4802.876,117.312
26,56,4.6289,16,1.436,5120,53,E04001,3.1929,16,1.436,1.4112,2.43,1.1451,4865.328,107.9
26,56,4.6289,16,1.4539,5290,54.2,E04001,3.175,16,1.4539,1.4291,2.47,1.1387,4925.856,99.32
26,56,4.6289,16,1.4718,5160,52.5,E04001,3.1571,16,1.4718,1.447,2.51,1.1322,4983.368,91.416
26,56,4.6289,16,1.4897,5270,53.4,E04001,3.1392,16,1.4897,1.4649,2.55,1.1258,5038.176,84.24
26,56,4.6289,16,1.5076,5350,53.6,E04001,3.1213,16,1.5076,1.4828,2.59,1.1194,5090.228,77.584
26,56,4.6289,16,1.5255,5280,53.1,E04001,3.1034,16,1.5255,1.5007,2.63,1.113,5139.472,71.448
26,56,4.6289,16,1.5434,5350,53.4,E04001,3.0855,16,1.5434,1.5186,2.6701,1.1066,5185.908,65.832
26,56,4.6289,16,1.5613,5410,54.4,E04001,3.0676,16,1.5613,1.5365,2.7101,1.1001,5229.432,60.632
26,56,4.6289,16,1.5613,5530,63.7,E04001,3.0676,16,1.5613,1.5365,2.7101,1.1001,5229.432,60.632
26,56,4.6289,16,1.5792,5680,58,E04001,3.0497,16,1.5792,1.5544,2.7501,1.0937,5270.096,55.796
26,56,4.6289,16,1.5792,5570,60,E04001,3.0497,16,1.5792,1.5544,2.7501,1.0937,5270.096,55.796
26,56,4.6289,16,1.5971,5590,58.9,E04001,3.0318,16,1.5971,1.5723,2.7901,1.0873,5308.212,51.376
26,56,4.6289,16,1.5971,5610,57.5,E04001,3.0318,16,1.5971,1.5723,2.7901,1.0873,5308.212,51.376
26,56,4.6289,16,1.615,5650,62.2,E04001,3.0139,16,1.615,1.5902,2.8301,1.0809,5343.156,47.32
26,56,4.6289,16,1.615,5710,57.3,E04001,3.0139,16,1.615,1.5902,2.8301,1.0809,5343.156,47.32
26,56,4.6289,16,1.6329,5720,57.1,E04001,2.996,16,1.6329,1.6081,2.8701,1.0745,5374.928,43.524
26,56,4.6289,16,1.6507,5670,56.3,E04001,2.9782,16,1.6507,1.6259,2.9099,1.0681,5403.736,40.04
26,56,4.6289,16,1.6686,5700,56.3,E04001,2.9603,16,1.6686,1.6438,2.9499,1.0617,5429.788,36.816
26,56,4.6289,16,1.6865,5710,56.1,E04001,2.9424,16,1.6865,1.6617,2.9899,1.0552,5452.928,33.8
26,56,4.6289,16,1.7044,5700,56,E04001,2.9245,16,1.7044,1.6796,3.0299,1.0488,5473.312,31.044
26,56,4.6289,16,1.7223,5670,55.6,E04001,2.9066,16,1.7223,1.6975,3.0699,1.0424,5491.356,28.444
26,56,4.6289,16,1.7402,5740,56.1,E04001,2.8887,16,1.7402,1.7154,3.1099,1.036,5506.904,26.104
26,56,4.6289,16,1.7581,5730,55.6,E04001,2.8708,16,1.7581,1.7333,3.15,1.0296,5520.06,23.92
26,56,4.6289,16,1.776,5700,55.4,E04001,2.8529,16,1.776,1.7512,3.19,1.0231,5530.876,21.892
26,56,4.6289,16,1.7939,5700,55.2,E04001,2.835,16,1.7939,1.7691,3.23,1.0167,5539.404,20.02
26,56,4.6289,16,1.8118,5830,56.3,E04001,2.8171,16,1.8118,1.787,3.27,1.0103,5545.748,18.252
26,56,4.6289,16,1.8297,5850,56.2,E04001,2.7992,16,1.8297,1.8049,3.31,1.0039,5550.168,16.692
26,56,4.6289,16,1.8476,5830,55.5,E04001,2.7813,16,1.8476,1.8228,3.35,0.9975,5552.56,15.184
26,56,4.6289,16,1.8655,5850,55.6,E04001,2.7634,16,1.8655,1.8407,3.39,0.991,5552.976,13.832
26,56,4.6289,16,1.8834,5780,55.2,E04001,2.7455,16,1.8834,1.8586,3.43,0.9846,5552.092,12.584
26,56,4.6289,16,1.9013,5710,54.6,E04001,2.7276,16,1.9013,1.8765,3.47,0.9782,5549.544,11.44
26,56,4.6289,16,1.9192,5770,55.2,E04001,2.7097,16,1.9192,1.8944,3.51,0.9718,5545.488,10.348
26,56,4.6289,16,1.9192,6000,86.8,E04001,2.7097,16,1.9192,1.8944,3.51,0.9718,5545.488,10.348
26,56,4.6289,16,1.9371,5890,57.6,E04001,2.6918,16,1.9371,1.9123,3.55,0.9654,5539.872,9.36
26,56,4.6289,16,1.9371,5870,79.3,E04001,2.6918,16,1.9371,1.9123,3.55,0.9654,5539.872,9.36
26,56,4.6289,16,1.955,6000,60.5,E04001,2.6739,16,1.955,1.9302,3.5901,0.9589,5532.748,8.476
26,56,4.6289,16,1.955,5930,74.7,E04001,2.6739,16,1.955,1.9302,3.5901,0.9589,5532.748,8.476
26,56,4.6289,16,1.9729,5900,63.1,E04001,2.656,16,1.9729,1.9481,3.6301,0.9525,5524.532,7.644
26,56,4.6289,16,1.9729,5810,71.7,E04001,2.656,16,1.9729,1.9481,3.6301,0.9525,5524.532,7.644
26,56,4.6289,16,1.9908,5840,71.9,E04001,2.6381,16,1.9908,1.966,3.6701,0.9461,5515.224,6.864
26,56,4.6289,16,2.0087,5820,71,E04001,2.6202,16,2.0087,1.9839,3.7101,0.9397,5504.72,6.136
26,56,4.6289,16,2.0266,5710,70.1,E04001,2.6023,16,2.0266,2.0018,3.7501,0.9333,5493.124,5.512
26,56,4.6289,16,2.0445,5710,69.8,E04001,2.5844,16,2.0445,2.0197,3.7901,0.9268,5480.748,4.94
26,56,4.6289,16,2.0623,5620,69.2,E04001,2.5666,16,2.0623,2.0375,3.8299,0.9205,5467.592,4.368
26,56,4.6289,16,2.0802,5800,70.5,E04001,2.5487,16,2.0802,2.0554,3.8699,0.914,5453.5,3.9
26,56,4.6289,16,2.0981,5720,69.3,E04001,2.5308,16,2.0981,2.0733,3.9099,0.9076,5438.524,3.432
26,56,4.6289,16,2.116,5600,68.4,E04001,2.5129,16,2.116,2.0912,3.9499,0.9012,5422.976,3.016
26,56,4.6289,16,2.1339,5690,69.3,E04001,2.495,16,2.1339,2.1091,3.9899,0.8948,5406.804,2.652
26,56,4.6289,16,2.1518,5850,70.5,E04001,2.4771,16,2.1518,2.127,4.0299,0.8884,5389.852,2.288
26,56,4.6289,16,2.1697,5600,68.8,E04001,2.4592,16,2.1697,2.1449,4.0699,0.8819,5372.536,2.028
26,56,4.6289,16,2.1876,5610,68.4,E04001,2.4413,16,2.1876,2.1628,4.11,0.8755,5354.648,1.716
26,56,4.6289,16,2.2055,5560,67.8,E04001,2.4234,16,2.2055,2.1807,4.15,0.8691,5336.292,1.456
26,56,4.6289,16,2.2234,5490,67.2,E04001,2.4055,16,2.2234,2.1986,4.19,0.8627,5317.624,1.248
26,56,4.6289,16,2.2413,5690,68.9,E04001,2.3876,16,2.2413,2.2165,4.23,0.8563,5298.488,1.04
26,56,4.6289,16,2.2592,5890,73.2,E04001,2.3697,16,2.2592,2.2344,4.27,0.8498,5279.144,0.884
26,56,4.6289,16,2.2771,5680,75.6,E04001,2.3518,16,2.2771,2.2523,4.31,0.8434,5259.54,0.728
26,56,4.6289,16,2.295,5720,80.8,E04001,2.3339,16,2.295,2.2702,4.35,0.837,5239.572,0.572
26,56,5.15,17.975,1.2349,581,21.2,E04001,3.9151,17.975,1.2349,1.1984,1.2295,1.9682,585.988,258.388
26,56,5.15,17.975,1.2517,601,20.3,E04001,3.8983,17.975,1.2517,1.2152,1.2694,1.9598,608.556,250.64
26,56,5.15,17.975,1.2686,637,19.7,E04001,3.8814,17.975,1.2686,1.2321,1.3096,1.9513,631.54,242.008
26,56,5.15,17.975,1.2854,674,19.4,E04001,3.8646,17.975,1.2854,1.2489,1.3496,1.9429,654.732,232.752
26,56,5.15,17.975,1.3022,674,18.6,E04001,3.8478,17.975,1.3022,1.2657,1.3896,1.9344,678.288,222.976
26,56,5.15,17.975,1.319,718,18.6,E04001,3.831,17.975,1.319,1.2825,1.4296,1.926,702.312,212.888
26,56,5.15,17.975,1.3358,738,19,E04001,3.8142,17.975,1.3358,1.2993,1.4695,1.9175,726.908,202.592
26,56,5.15,17.975,1.3526,771,18.6,E04001,3.7974,17.975,1.3526,1.3161,1.5095,1.9091,751.972,192.192
26,56,5.15,17.975,1.3694,821,19.4,E04001,3.7806,17.975,1.3694,1.3329,1.5495,1.9006,777.764,181.896
26,56,5.15,17.975,1.3862,837,19.6,E04001,3.7638,17.975,1.3862,1.3497,1.5894,1.8922,804.18,171.756
26,56,5.15,17.975,1.4031,878,20.3,E04001,3.7469,17.975,1.4031,1.3666,1.6297,1.8837,831.376,161.772
26,56,5.15,17.975,1.4199,886,20.5,E04001,3.7301,17.975,1.4199,1.3834,1.6696,1.8752,859.092,152.204
26,56,5.15,17.975,1.4367,905,20.7,E04001,3.7133,17.975,1.4367,1.4002,1.7096,1.8668,887.276,142.896
26,56,5.15,17.975,1.4535,950,21.4,E04001,3.6965,17.975,1.4535,1.417,1.7496,1.8583,916.24,134.056
26,56,5.15,17.975,1.4703,967,21.6,E04001,3.6797,17.975,1.4703,1.4338,1.7895,1.8499,945.88,125.528
26,56,5.15,17.975,1.4871,1030,22.5,E04001,3.6629,17.975,1.4871,1.4506,1.8295,1.8415,975.78,117.52
26,56,5.15,17.975,1.5039,1080,23.1,E04001,3.6461,17.975,1.5039,1.4674,1.8695,1.833,1006.252,109.876
26,56,5.15,17.975,1.5207,1090,23.3,E04001,3.6293,17.975,1.5207,1.4842,1.9095,1.8246,1037.088,102.596
26,56,5.15,17.975,1.5376,1140,24.1,E04001,3.6124,17.975,1.5376,1.5011,1.9497,1.8161,1068.496,95.732
26,56,5.15,17.975,1.5544,1170,24.4,E04001,3.5956,17.975,1.5544,1.5179,1.9896,1.8076,1099.956,89.284
