Z,A,E0,ThetaDeg,nu,cross,error,ratio,ratio_error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,ExA,nuA,Q2effA,qv2A,epsilonA
26,56,2.095,59.98,1.3843,132.53,2.6506,1.079,0.019090017,E04001,0.0089,2.1039000000000003,0.7107000000000001,0.7196000000000001,1.0,0.0,0.0,132.53,2.6506,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.3430828611892736,4.433234524286382,1.0085144673361395,1.4880163921278948,1.5130511884659168,3.429337678465917,1.8518470991056246,1.9650076618630836,0.3984404319116322,8.065950294946685e-05,1643079.8003185068,32861.596006370135,3.646908167421662e-05,3.631480873971377e-05,56602.285498097954,56124.41599137945,7501500.897062922,150030.01794125844,19.265291257316246,0.3853058251463249,7438168.851337519,148763.37702675036,19.102642432292537,0.3820528486458507,"[1.770,2.067]",1.921,"[1.500,2.000]",1.75,1.3430828611892736,1.3843,1.513051188465917,3.4293376784659175,0.3984404319116322
26,56,2.095,59.98,1.3944,138.87,2.7774,1.05854,0.018578527,E04001,0.0089,2.1039000000000003,0.7006000000000001,0.7095000000000001,1.0,0.0,0.0,138.87,2.7774,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.3531828611892736,4.433234524286382,1.0085144673361395,1.4668696838677404,1.4918146445477596,3.4361660045477596,1.8536898350446225,2.0051973203812405,0.3945821001306713,8.311509425891363e-05,1670815.6471242523,33416.31294248505,3.646908167421661e-05,3.6314808739713766e-05,57891.28992422309,57402.53789034425,8039363.431776861,160787.2686355372,20.646625276981492,0.4129325055396299,7971490.436832106,159429.80873664212,20.472314424518753,0.40944628849037507,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.3531828611892736,1.3944,1.4918146445477598,3.43616600454776,0.3945821001306713
26,56,2.095,59.98,1.4045,145.41,2.9082,1.04532,0.01815556,E04001,0.0089,2.1039000000000003,0.6905000000000001,0.6994000000000001,1.0,0.0,0.0,145.41,2.9082,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.3632828611892736,4.433234524286382,1.0085144673361395,1.445722975607586,1.4705781006296028,3.4431983506296033,1.8555857163250646,2.0453869788993977,0.3906754508429952,8.553280176048315e-05,1700049.5366349684,34000.99073269937,3.646908167421662e-05,3.631480873971377e-05,59227.21638247562,58727.18567827455,8612229.53417578,172244.5906835156,22.117855163587233,0.44235710327174466,8539520.069477903,170790.40138955804,21.931123330346153,0.43862246660692306,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.3632828611892736,1.4045,1.470578100629603,3.4431983506296033,0.3906754508429952
26,56,2.095,59.98,1.4145,152.09,3.0418,1.01913,0.017555395,E04001,0.0089,2.1039000000000003,0.6805000000000001,0.6894000000000001,1.0,0.0,0.0,152.09,3.0418,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.3732828611892736,4.433234524286382,1.0085144673361395,1.424785640696542,1.4495518195225168,3.450362069522517,1.8575150253827064,2.0851787200064837,0.3867596676419609,8.788936798584175e-05,1730470.9714660873,34609.419429321744,3.646908167421662e-05,3.631480873971377e-05,60598.2851546762,60086.67908824227,9216393.189174704,184327.86378349407,23.66946316048772,0.4733892632097544,9138583.022530768,182771.66045061534,23.469631747581715,0.46939263495163425,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.3732828611892736,1.4145,1.449551819522517,3.4503620695225172,0.3867596676419609
26,56,2.095,59.98,1.4246,159.05,3.181,1.05627,0.01785602,E04001,0.0089,2.1039000000000003,0.6704000000000001,0.6793000000000001,1.0,0.0,0.0,159.05,3.181,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.3833828611892736,4.433234524286382,1.0085144673361395,1.4036389324363876,1.4283152756043598,3.45780043560436,1.8595161832058251,2.1253683785246404,0.3827562281588191,9.023205714236874e-05,1762677.3126656068,35253.54625331213,3.646908167421662e-05,3.631480873971377e-05,62034.21041851365,61510.48143351775,9866541.167064596,197330.82334129192,25.339167707121582,0.5067833541424317,9783242.072000999,195664.84144001995,25.12523967459953,0.5025047934919906,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.3833828611892736,1.4246,1.42831527560436,3.4578004356043603,0.3827562281588191
26,56,2.095,59.98,1.4347,166.17,3.3234,1.04712,0.015887344,E04001,0.0089,2.1039000000000003,0.6603000000000001,0.6692000000000001,1.0,0.0,0.0,166.17,3.3234,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.3934828611892736,4.433234524286382,1.0085144673361395,1.3824922241762332,1.4070787316862026,3.465442821686203,1.861569988393185,2.1655580370427976,0.3787038481943901,9.253726291660998e-05,1795709.044795762,35914.18089591524,3.6469081674216624e-05,3.631480873971378e-05,63523.98012950447,62987.67363971966,10555779.778119756,211115.59556239514,27.109264487749133,0.5421852897549827,10466661.728712214,209333.2345742443,26.8803922658192,0.5376078453163841,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.3934828611892736,1.4347,1.4070787316862028,3.465442821686203,0.3787038481943901
26,56,2.095,59.98,1.4448,173.5,3.47,1.03746,0.018443804,E04001,0.0089,2.1039000000000003,0.6502000000000001,0.6591000000000001,1.0,0.0,0.0,173.5,3.47,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4035828611892736,4.433234524286382,1.0085144673361395,1.3613455159160788,1.3858421877680458,3.473289227768046,1.8636762668897315,2.2057476955609543,0.3746023335770897,9.480514333385557e-05,1830069.4867262752,36601.3897345255,3.6469081674216624e-05,3.631480873971378e-05,65070.1977282544,64520.83716768974,11289679.30585214,225793.58611704278,28.994059057447444,0.5798811811489489,11194365.248594169,223887.3049718834,28.749274300478305,0.5749854860095662,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4035828611892736,1.4448,1.385842187768046,3.4732892277680465,0.3746023335770898
26,56,2.095,59.98,1.4548,180.95,3.619,1.03896,0.018181818,E04001,0.0089,2.1039000000000003,0.6402000000000001,0.6491000000000001,1.0,0.0,0.0,180.95,3.619,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4135828611892736,4.433234524286382,1.0085144673361395,1.3404081810050348,1.3648159066609595,3.48125894666096,1.865813213229277,2.2455394366680403,0.3704928373436135,9.701396329107672e-05,1865195.4199323351,37303.90839864671,3.6469081674216624e-05,3.631480873971378e-05,66659.43491334647,66096.65708556343,12062024.747570043,241240.4949514009,30.977590098786354,0.6195518019757272,11960190.099632703,239203.80199265407,30.716059215897673,0.6143211843179535,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4135828611892736,1.4548,1.3648159066609598,3.48125894666096,0.3704928373436136
26,56,2.095,59.98,1.4649,188.59,3.7718,1.02338,0.017816427,E04001,0.0089,2.1039000000000003,0.6301000000000001,0.6390000000000001,1.0,0.0,0.0,188.59,3.7718,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4236828611892736,4.433234524286382,1.0085144673361395,1.3192614727448804,1.3435793627428028,3.489511372742803,1.8680233865620641,2.2857290951861975,0.36629299203859833,9.920807887044052e-05,1900954.0568393287,38019.081136786575,3.6469081674216624e-05,3.631480873971378e-05,68326.39417366339,67749.54290357254,12885674.677211178,257713.49354422354,33.0928808927683,0.6618576178553659,12776886.296184745,255537.7259236949,32.8134914912811,0.656269829825622,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4236828611892736,1.4649,1.343579362742803,3.489511372742803,0.36629299203859833
26,56,2.095,59.98,1.475,196.43,3.9286,1.02327,0.017614417,E04001,0.0089,2.1039000000000003,0.6200000000000001,0.6289000000000001,1.0,0.0,0.0,196.43,3.9286,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4337828611892736,4.433234524286382,1.0085144673361395,1.2981147644847262,1.3223428188246455,3.4979678188246455,1.8702854912618676,2.3259187537043546,0.36204347707144147,0.00010136541058769987,1937840.5203622358,38756.81040724472,3.646908167421661e-05,3.6314808739713766e-05,70058.61211410892,69467.13644987135,13761613.177574417,275232.2635514883,35.34245875252724,0.7068491750505448,13645429.61284823,272908.5922569646,35.04407710271106,0.7008815420542212,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4337828611892736,1.475,1.3223428188246458,3.497967818824646,0.36204347707144147
26,56,2.095,59.98,1.4851,204.46,4.0892,1.01242,0.017362809,E04001,0.0089,2.1039000000000003,0.6099000000000001,0.6188000000000001,1.0,0.0,0.0,204.46,4.0892,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4438828611892736,4.433234524286382,1.0085144673361395,1.2769680562245718,1.3011062749064888,3.5066282849064887,1.8725993391290323,2.366108412222512,0.3577441295373601,0.00010348616182059488,1975723.0957551103,39514.461915102205,3.646908167421661e-05,3.6314808739713766e-05,71859.42559535401,71252.74641340683,14692378.157226082,293847.5631445216,37.73284151341181,0.7546568302682363,14568336.53168516,291366.7306337032,37.41427885816872,0.7482855771633744,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4438828611892736,1.4851,1.301106274906489,3.506628284906489,0.3577441295373602
26,56,2.095,59.98,1.4951,212.47,4.2494,1.03544,0.017367158,E04001,0.0089,2.1039000000000003,0.5999000000000001,0.6088000000000001,1.0,0.0,0.0,212.47,4.2494,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4538828611892736,4.433234524286382,1.0085144673361395,1.2560307213135278,1.2800799937994025,3.5154040037994028,1.8749410667536734,2.405900153329598,0.35343810316679564,0.00010555008675691081,2012977.9759379374,40259.55951875874,3.646908167421661e-05,3.6314808739713766e-05,73713.48408711563,73091.15186202561,15661903.963989459,313238.0792797891,40.22276950316838,0.8044553900633675,15529677.036124581,310593.5407224916,39.883185423617796,0.7976637084723559,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4538828611892736,1.4951,1.2800799937994027,3.5154040037994028,0.35343810316679564
26,56,2.095,59.98,1.5052,220.77,4.4154,1.0101,0.016940708,E04001,0.0089,2.1039000000000003,0.5898000000000001,0.5987000000000001,1.0,0.0,0.0,220.77,4.4154,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4639828611892736,4.433234524286382,1.0085144673361395,1.2348840130533734,1.2588434498812457,3.5244704898812462,1.8773573154520282,2.4460898118477545,0.3490391327732525,0.0001075986866307723,2051790.8434847167,41035.81686969433,3.646908167421661e-05,3.6314808739713766e-05,75661.63716134723,75022.85749176971,16703819.636110628,334076.39272221253,42.898608533839685,0.8579721706767935,16562796.248458,331255.92496916,42.53643346054401,0.8507286692108802,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4639828611892736,1.5052,1.258843449881246,3.5244704898812467,0.3490391327732525
26,56,2.095,59.98,1.5153,229.22,4.5844,1.03394,0.017101475,E04001,0.0089,2.1039000000000003,0.5797000000000001,0.5886000000000001,1.0,0.0,0.0,229.22,4.5844,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4740828611892736,4.433234524286382,1.0085144673361395,1.213737304793219,1.2376069059630885,3.5337409959630888,1.8798247247983224,2.4862794703659117,0.3445898939146828,0.0001096113772915243,2091206.274968725,41824.125499374495,3.646908167421662e-05,3.631480873971377e-05,77689.76774290348,77033.8654120758,17808048.562028337,356160.9712405667,45.73447993670619,0.9146895987341236,17657702.629756015,353154.0525951203,45.34836278304256,0.9069672556608512,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4740828611892736,1.5153,1.2376069059630888,3.5337409959630888,0.34458989391468287
26,56,2.095,59.98,1.5254,237.72,4.7544,1.02642,0.016658253,E04001,0.0089,2.1039000000000003,0.5696000000000001,0.5785000000000001,1.0,0.0,0.0,237.72,4.7544,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4841828611892736,4.433234524286382,1.0085144673361395,1.1925905965330645,1.2163703620449318,3.543215522044932,1.8823430936056615,2.5264691288840684,0.34009025873150034,0.00011158840349047565,2130328.8922875393,42606.57784575079,3.646908167421662e-05,3.631480873971377e-05,79802.22091948421,79128.48402687912,18970583.95697979,379411.67913959577,48.72009352097542,0.9744018704195083,18810423.2228697,376208.4644573941,48.30877007611327,0.9661754015222656,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4841828611892736,1.5254,1.216370362044932,3.5432155220449326,0.34009025873150034
26,56,2.095,59.98,1.5354,246.31,4.9262,1.05152,0.021639398,E04001,0.0089,2.1039000000000003,0.5596000000000001,0.5685000000000001,1.0,0.0,0.0,246.31,4.9262,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.4941828611892736,4.433234524286382,1.0085144673361395,1.1716532616220205,1.1953440809378455,3.5527972409378457,1.8848865326427067,2.5662608699911544,0.33558540769785233,0.00011351096847253076,2169922.4604854477,43398.449209708946,3.646908167421662e-05,3.631480873971377e-05,81981.40335461995,81289.26853291775,20192839.46027644,403856.7892055288,51.859079783189564,1.0371815956637913,20022359.73234297,400447.19464685937,51.421255185529084,1.0284251037105816,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.4941828611892736,1.5354,1.1953440809378457,3.552797240937846,0.33558540769785233
26,56,2.095,59.98,1.5455,255.11,5.1022,1.01917,0.020971346,E04001,0.0089,2.1039000000000003,0.5495000000000001,0.5584000000000001,1.0,0.0,0.0,255.11,5.1022,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.5042828611892736,4.433234524286382,1.0085144673361395,1.1505065533618661,1.1741075370196887,3.5626777870196893,1.8875057051621564,2.6064505285093116,0.33098513579365857,0.00011541778520611772,2210317.9292897913,44206.35858579582,3.646908167421661e-05,3.6314808739713766e-05,84275.84887926487,83564.34301023824,21499611.807589263,429992.23615178524,55.215121490502476,1.1043024298100494,21318099.54534188,426361.9909068375,54.748963231381374,1.0949792646276273,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.5042828611892736,1.5455,1.174107537019689,3.5626777870196893,0.33098513579365857
26,56,2.095,59.98,1.5556,263.92,5.2784,1.03819,0.020953319,E04001,0.0089,2.1039000000000003,0.5394000000000001,0.5483000000000001,1.0,0.0,0.0,263.92,5.2784,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.5143828611892736,4.433234524286382,1.0085144673361395,1.1293598451017117,1.1528709931015315,3.572762353101532,1.8901752175662265,2.6466401870274687,0.32633414219621254,0.00011728972611352131,2250154.457216138,45003.08914432276,3.646908167421662e-05,3.631480873971377e-05,86669.5722670414,85937.85718906726,22873833.512717567,457476.67025435134,58.744386068980134,1.1748877213796025,22680719.269338634,453614.3853867727,58.24843169989006,1.1649686339978014,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.5143828611892736,1.5556,1.1528709931015317,3.572762353101532,0.3263341421962126
26,56,2.095,59.98,1.5657,272.88,5.4576,1.02609,0.020668426,E04001,0.0089,2.1039000000000003,0.5293000000000001,0.5382000000000001,1.0,0.0,0.0,272.88,5.4576,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.5244828611892736,4.433234524286382,1.0085144673361395,1.1082131368415573,1.1316344491833747,3.5830509391833747,1.8928948568748807,2.686829845545626,0.32163233794195495,0.00011912707301795137,2290663.18081096,45813.26361621921,3.646908167421661e-05,3.6314808739713766e-05,89168.33515977867,88415.52406809323,24332255.298400402,486645.10596800805,62.48989258330927,1.2497978516661854,24126828.20770128,482536.56415402563,61.962316463707495,1.23924632927415,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.5244828611892736,1.5657,1.131634449183375,3.583050939183375,0.321632337941955
26,56,2.095,59.98,1.5757,281.83,5.6366,1.02189,0.020295923,E04001,0.0089,2.1039000000000003,0.5193000000000001,0.5282000000000001,1.0,0.0,0.0,281.83,5.6366,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.5344828611892736,4.433234524286382,1.0085144673361395,1.0872758019305133,1.1106081680762885,3.593438658076289,1.8956367421202536,2.726621586652712,0.31692695045763464,0.00012091243159113532,2330860.411053567,46617.20822107134,3.646908167421661e-05,3.6314808739713766e-05,91751.93281439142,90977.30948445616,25858447.22507993,517168.9445015986,66.4094458014603,1.3281889160292057,25640135.132004276,512802.70264008554,65.84877852756267,1.3169755705512536,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.5344828611892736,1.5757,1.1106081680762887,3.5934386580762894,0.31692695045763464
26,56,2.095,59.98,1.5858,290.87,5.8174,1.01764,0.020077698,E04001,0.0089,2.1039000000000003,0.5092000000000001,0.5181000000000001,1.0,0.0,0.0,290.87,5.8174,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.5445828611892736,4.433234524286382,1.0085144673361395,1.066129093670359,1.0893716241581317,3.604133264158132,1.8984554943843512,2.7668112451708686,0.31212380449347765,0.0001226818052186955,2370930.2245878126,47418.60449175625,3.646908167421661e-05,3.6314808739713766e-05,94478.66791518635,93681.02389719756,27481010.136490256,549620.2027298051,70.57649816879093,1.4115299633758187,27248999.420977857,544979.9884195571,69.98065020842945,1.399613004168589,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.5445828611892736,1.5858,1.089371624158132,3.604133264158132,0.31212380449347765
26,56,2.095,59.98,1.5959,300.01,6.0002,1.00997,0.015632812,E04001,0.0089,2.1039000000000003,0.4991000000000001,0.5080000000000001,1.0,0.0,0.0,300.01,6.0002,1.0468484853461988,0.2498488652869208,0.7501511347130791,0.33306470353135437,0.04121713881072653,1.5546828611892736,4.433234524286382,1.0085144673361395,1.0449823854102045,1.0681350802399745,3.6150318902399747,1.9013237205273528,2.8070009036890258,0.30726964460671674,0.00012441747762005647,2411317.169732088,48226.343394641764,3.646908167421662e-05,3.631480873971377e-05,97330.4814397826,96508.76074873618,29200117.736749176,584002.3547349835,74.99149579074965,1.4998299158149933,28953593.31222834,579071.8662445669,74.35837384547392,1.4871674769094785,"[1.770,2.067]",1.921,"[1.050,1.500]",1.25,1.5546828611892736,1.5959,1.0681350802399747,3.615031890239975,0.3072696446067168
